county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1,advance_in_person_3
Fulton,10R,Attorney General,,(REP,CHRIS CARR,8,0,1,7,0,0,0
Fulton,11B,Attorney General,,(REP,CHRIS CARR,97,3,1,41,0,10,42
Fulton,11C,Attorney General,,(REP,CHRIS CARR,44,3,1,6,0,2,32
Fulton,11E1,Attorney General,,(REP,CHRIS CARR,22,1,0,12,0,2,7
Fulton,11E2,Attorney General,,(REP,CHRIS CARR,13,1,0,6,1,2,3
Fulton,11E3,Attorney General,,(REP,CHRIS CARR,39,2,0,15,1,1,20
Fulton,11G,Attorney General,,(REP,CHRIS CARR,36,0,0,13,0,3,20
Fulton,11H,Attorney General,,(REP,CHRIS CARR,17,1,0,9,0,2,5
Fulton,11J,Attorney General,,(REP,CHRIS CARR,36,3,0,20,1,3,9
Fulton,11K,Attorney General,,(REP,CHRIS CARR,33,0,0,17,0,4,12
Fulton,11M,Attorney General,,(REP,CHRIS CARR,52,1,2,27,0,7,15
Fulton,11N,Attorney General,,(REP,CHRIS CARR,45,5,1,15,0,7,17
Fulton,11P,Attorney General,,(REP,CHRIS CARR,23,1,0,15,0,1,6
Fulton,11R,Attorney General,,(REP,CHRIS CARR,21,0,1,10,0,2,8
Fulton,12A,Attorney General,,(REP,CHRIS CARR,160,1,1,112,3,20,23
Fulton,12D,Attorney General,,(REP,CHRIS CARR,17,0,0,11,0,2,4
Fulton,12E1,Attorney General,,(REP,CHRIS CARR,37,1,0,17,0,6,13
Fulton,12F,Attorney General,,(REP,CHRIS CARR,14,0,0,11,0,3,0
Fulton,12G,Attorney General,,(REP,CHRIS CARR,26,0,0,22,0,1,3
Fulton,12H1,Attorney General,,(REP,CHRIS CARR,26,2,0,19,0,5,0
Fulton,12H2,Attorney General,,(REP,CHRIS CARR,41,3,0,26,0,8,4
Fulton,12I,Attorney General,,(REP,CHRIS CARR,11,0,0,4,0,1,6
Fulton,12J,Attorney General,,(REP,CHRIS CARR,30,5,0,21,0,2,2
Fulton,12K,Attorney General,,(REP,CHRIS CARR,76,0,3,44,1,20,8
Fulton,12L,Attorney General,,(REP,CHRIS CARR,8,0,0,3,0,1,4
Fulton,12M,Attorney General,,(REP,CHRIS CARR,31,0,0,21,0,3,7
Fulton,12N,Attorney General,,(REP,CHRIS CARR,13,1,0,5,0,7,0
Fulton,12S,Attorney General,,(REP,CHRIS CARR,32,0,5,16,0,9,2
Fulton,AP01A,Attorney General,,(REP,CHRIS CARR,1651,84,5,587,960,12,3
Fulton,AP01B,Attorney General,,(REP,CHRIS CARR,241,5,1,90,143,1,1
Fulton,AP01C,Attorney General,,(REP,CHRIS CARR,798,45,0,268,475,8,2
Fulton,AP01D,Attorney General,,(REP,CHRIS CARR,227,11,1,108,105,2,0
Fulton,AP02B,Attorney General,,(REP,CHRIS CARR,132,24,0,51,57,0,0
Fulton,AP03,Attorney General,,(REP,CHRIS CARR,71,2,0,43,26,0,0
Fulton,AP04A,Attorney General,,(REP,CHRIS CARR,702,30,1,263,408,0,0
Fulton,AP04B,Attorney General,,(REP,CHRIS CARR,163,6,0,72,84,1,0
Fulton,AP05,Attorney General,,(REP,CHRIS CARR,1724,66,1,722,928,7,0
Fulton,AP06,Attorney General,,(REP,CHRIS CARR,806,20,1,294,490,1,0
Fulton,AP07A,Attorney General,,(REP,CHRIS CARR,1099,47,8,477,562,4,1
Fulton,AP07B,Attorney General,,(REP,CHRIS CARR,626,21,2,213,385,4,1
Fulton,AP09A,Attorney General,,(REP,CHRIS CARR,1324,50,0,471,791,7,5
Fulton,AP09B,Attorney General,,(REP,CHRIS CARR,213,3,0,75,134,1,0
Fulton,AP021,Attorney General,,(REP,CHRIS CARR,1042,27,1,400,609,4,1
Fulton,AP022,Attorney General,,(REP,CHRIS CARR,672,36,2,223,409,1,1
Fulton,AP10,Attorney General,,(REP,CHRIS CARR,415,17,5,133,260,0,0
Fulton,AP12A,Attorney General,,(REP,CHRIS CARR,128,6,0,56,66,0,0
Fulton,AP12B,Attorney General,,(REP,CHRIS CARR,137,4,0,65,67,1,0
Fulton,AP12C,Attorney General,,(REP,CHRIS CARR,554,21,2,173,355,2,1
Fulton,AP14,Attorney General,,(REP,CHRIS CARR,1044,41,3,369,624,6,1
Fulton,CH01,Attorney General,,(REP,CHRIS CARR,43,0,0,36,1,0,6
Fulton,CH02,Attorney General,,(REP,CHRIS CARR,120,5,0,98,1,0,16
Fulton,CH03,Attorney General,,(REP,CHRIS CARR,152,1,0,123,0,0,28
Fulton,CH04A,Attorney General,,(REP,CHRIS CARR,225,4,0,163,0,9,49
Fulton,CH05,Attorney General,,(REP,CHRIS CARR,176,7,0,129,0,1,39
Fulton,CP01B,Attorney General,,(REP,CHRIS CARR,83,8,0,31,0,0,44
Fulton,CP011,Attorney General,,(REP,CHRIS CARR,129,2,0,52,1,0,74
Fulton,CP012,Attorney General,,(REP,CHRIS CARR,175,4,0,68,0,0,103
Fulton,CP02,Attorney General,,(REP,CHRIS CARR,75,4,0,20,0,0,51
Fulton,CP04A,Attorney General,,(REP,CHRIS CARR,1,0,0,0,0,1,0
Fulton,CP04B,Attorney General,,(REP,CHRIS CARR,3,0,0,1,0,0,2
Fulton,CP05B,Attorney General,,(REP,CHRIS CARR,6,1,0,2,0,0,3
Fulton,CP051,Attorney General,,(REP,CHRIS CARR,38,2,0,21,0,0,15
Fulton,CP06A,Attorney General,,(REP,CHRIS CARR,4,0,0,0,0,0,4
Fulton,CP07B,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,CP07C,Attorney General,,(REP,CHRIS CARR,3,0,0,2,0,0,1
Fulton,CP07D,Attorney General,,(REP,CHRIS CARR,6,0,0,4,0,0,2
Fulton,CP07E,Attorney General,,(REP,CHRIS CARR,1,0,0,1,0,0,0
Fulton,CP07F,Attorney General,,(REP,CHRIS CARR,1,0,0,0,0,0,1
Fulton,CP081,Attorney General,,(REP,CHRIS CARR,5,1,0,2,0,0,2
Fulton,CP083,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,CP084,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,CP08A,Attorney General,,(REP,CHRIS CARR,7,0,0,5,0,0,2
Fulton,EP01A,Attorney General,,(REP,CHRIS CARR,154,2,0,108,1,1,42
Fulton,EP01B,Attorney General,,(REP,CHRIS CARR,116,7,1,54,2,2,50
Fulton,EP02A,Attorney General,,(REP,CHRIS CARR,57,2,1,33,0,0,21
Fulton,EP02B,Attorney General,,(REP,CHRIS CARR,132,2,0,83,2,1,44
Fulton,EP02C,Attorney General,,(REP,CHRIS CARR,54,1,0,28,0,1,24
Fulton,EP02D,Attorney General,,(REP,CHRIS CARR,9,0,0,3,0,3,3
Fulton,EP02E,Attorney General,,(REP,CHRIS CARR,31,1,0,17,1,3,9
Fulton,EP03A,Attorney General,,(REP,CHRIS CARR,136,4,0,77,0,4,51
Fulton,EP03B,Attorney General,,(REP,CHRIS CARR,51,3,0,19,1,2,26
Fulton,EP04A,Attorney General,,(REP,CHRIS CARR,75,4,0,32,0,4,35
Fulton,EP04B,Attorney General,,(REP,CHRIS CARR,25,1,0,13,1,1,9
Fulton,FA01A,Attorney General,,(REP,CHRIS CARR,217,20,0,82,0,0,115
Fulton,FA01B,Attorney General,,(REP,CHRIS CARR,299,15,2,166,1,2,113
Fulton,FA01C,Attorney General,,(REP,CHRIS CARR,18,1,0,13,0,0,4
Fulton,HP01,Attorney General,,(REP,CHRIS CARR,444,5,0,328,0,6,105
Fulton,JC01,Attorney General,,(REP,CHRIS CARR,1307,56,2,588,649,10,2
Fulton,JC02,Attorney General,,(REP,CHRIS CARR,654,39,0,308,304,1,2
Fulton,JC03A,Attorney General,,(REP,CHRIS CARR,189,5,0,84,100,0,0
Fulton,JC03B,Attorney General,,(REP,CHRIS CARR,374,8,1,204,160,1,0
Fulton,JC04A,Attorney General,,(REP,CHRIS CARR,1277,50,0,416,807,3,1
Fulton,JC04B,Attorney General,,(REP,CHRIS CARR,71,6,0,26,38,1,0
Fulton,JC05,Attorney General,,(REP,CHRIS CARR,625,15,2,239,365,3,1
Fulton,JC06,Attorney General,,(REP,CHRIS CARR,880,37,0,394,438,10,1
Fulton,JC07,Attorney General,,(REP,CHRIS CARR,1189,43,0,459,681,6,0
Fulton,JC08,Attorney General,,(REP,CHRIS CARR,912,24,4,312,570,1,1
Fulton,JC09,Attorney General,,(REP,CHRIS CARR,782,25,0,337,419,1,0
Fulton,JC10,Attorney General,,(REP,CHRIS CARR,590,22,0,271,296,1,0
Fulton,JC11,Attorney General,,(REP,CHRIS CARR,1177,54,1,475,639,6,2
Fulton,JC12,Attorney General,,(REP,CHRIS CARR,1158,76,1,378,694,6,3
Fulton,JC13A,Attorney General,,(REP,CHRIS CARR,971,35,4,347,580,5,0
Fulton,JC13B,Attorney General,,(REP,CHRIS CARR,139,11,0,48,79,1,0
Fulton,JC14,Attorney General,,(REP,CHRIS CARR,944,39,0,350,544,9,2
Fulton,JC15,Attorney General,,(REP,CHRIS CARR,206,7,0,93,105,1,0
Fulton,JC16,Attorney General,,(REP,CHRIS CARR,857,21,0,417,414,4,1
Fulton,JC18,Attorney General,,(REP,CHRIS CARR,1123,27,1,457,629,8,1
Fulton,JC19,Attorney General,,(REP,CHRIS CARR,1256,53,3,322,873,2,3
Fulton,ML011,Attorney General,,(REP,CHRIS CARR,1025,21,1,339,662,2,0
Fulton,ML012,Attorney General,,(REP,CHRIS CARR,232,4,0,59,169,0,0
Fulton,ML01B,Attorney General,,(REP,CHRIS CARR,61,0,0,25,36,0,0
Fulton,ML021,Attorney General,,(REP,CHRIS CARR,1021,29,0,467,523,2,0
Fulton,ML022,Attorney General,,(REP,CHRIS CARR,112,3,0,60,48,1,0
Fulton,ML023,Attorney General,,(REP,CHRIS CARR,747,25,0,290,431,1,0
Fulton,ML024,Attorney General,,(REP,CHRIS CARR,60,4,0,21,34,1,0
Fulton,ML03,Attorney General,,(REP,CHRIS CARR,1796,48,3,671,1063,11,0
Fulton,ML04A,Attorney General,,(REP,CHRIS CARR,713,25,0,272,408,8,0
Fulton,ML04B,Attorney General,,(REP,CHRIS CARR,583,10,0,242,326,5,0
Fulton,ML04C,Attorney General,,(REP,CHRIS CARR,45,0,0,16,29,0,0
Fulton,ML05A,Attorney General,,(REP,CHRIS CARR,18,1,0,4,13,0,0
Fulton,ML05B,Attorney General,,(REP,CHRIS CARR,164,8,0,54,100,0,2
Fulton,ML05C,Attorney General,,(REP,CHRIS CARR,1355,48,0,587,710,8,2
Fulton,ML06A,Attorney General,,(REP,CHRIS CARR,351,11,4,155,180,1,0
Fulton,ML06B,Attorney General,,(REP,CHRIS CARR,657,29,0,261,364,3,0
Fulton,ML071,Attorney General,,(REP,CHRIS CARR,48,0,0,22,26,0,0
Fulton,ML072,Attorney General,,(REP,CHRIS CARR,596,25,0,343,225,3,0
Fulton,ML07A,Attorney General,,(REP,CHRIS CARR,327,9,0,185,132,1,0
Fulton,MP01,Attorney General,,(REP,CHRIS CARR,151,3,0,134,12,1,1
Fulton,PA01,Attorney General,,(REP,CHRIS CARR,300,17,1,221,0,0,61
Fulton,RW01,Attorney General,,(REP,CHRIS CARR,1997,135,0,989,865,6,2
Fulton,RW02,Attorney General,,(REP,CHRIS CARR,1393,59,0,712,613,8,1
Fulton,RW03,Attorney General,,(REP,CHRIS CARR,1196,49,1,594,540,7,5
Fulton,RW04,Attorney General,,(REP,CHRIS CARR,680,15,0,236,427,1,1
Fulton,RW05,Attorney General,,(REP,CHRIS CARR,412,21,0,215,173,3,0
Fulton,RW06,Attorney General,,(REP,CHRIS CARR,938,42,0,429,464,3,0
Fulton,RW07A,Attorney General,,(REP,CHRIS CARR,96,0,0,55,40,1,0
Fulton,RW07B,Attorney General,,(REP,CHRIS CARR,50,2,0,32,16,0,0
Fulton,RW08,Attorney General,,(REP,CHRIS CARR,900,47,2,443,403,5,0
Fulton,RW09,Attorney General,,(REP,CHRIS CARR,2734,120,0,1120,1479,13,2
Fulton,RW10,Attorney General,,(REP,CHRIS CARR,1408,57,3,718,622,6,2
Fulton,RW11A,Attorney General,,(REP,CHRIS CARR,799,25,1,432,336,5,0
Fulton,RW12,Attorney General,,(REP,CHRIS CARR,2546,105,0,1100,1327,11,3
Fulton,RW13,Attorney General,,(REP,CHRIS CARR,1284,39,0,625,611,8,1
Fulton,RW16,Attorney General,,(REP,CHRIS CARR,712,34,0,292,382,4,0
Fulton,RW17,Attorney General,,(REP,CHRIS CARR,681,26,0,308,342,5,0
Fulton,RW19,Attorney General,,(REP,CHRIS CARR,904,33,0,439,425,5,2
Fulton,RW20,Attorney General,,(REP,CHRIS CARR,986,25,0,273,687,1,0
Fulton,RW21,Attorney General,,(REP,CHRIS CARR,1364,37,0,340,984,2,1
Fulton,RW22A,Attorney General,,(REP,CHRIS CARR,935,22,1,347,560,3,2
Fulton,SC01A,Attorney General,,(REP,CHRIS CARR,2,0,0,0,0,0,2
Fulton,SC01B,Attorney General,,(REP,CHRIS CARR,38,0,0,8,1,0,29
Fulton,SC01C,Attorney General,,(REP,CHRIS CARR,47,4,1,13,0,1,28
Fulton,SC01D,Attorney General,,(REP,CHRIS CARR,2,0,0,1,0,0,1
Fulton,SC02,Attorney General,,(REP,CHRIS CARR,37,0,0,16,0,0,21
Fulton,SC04,Attorney General,,(REP,CHRIS CARR,193,4,0,145,0,0,44
Fulton,SC05A,Attorney General,,(REP,CHRIS CARR,11,0,0,3,0,2,6
Fulton,SC05B,Attorney General,,(REP,CHRIS CARR,80,11,1,20,0,2,46
Fulton,SC05D,Attorney General,,(REP,CHRIS CARR,51,5,0,15,0,1,30
Fulton,SC05E,Attorney General,,(REP,CHRIS CARR,64,3,0,12,0,0,49
Fulton,SC07A,Attorney General,,(REP,CHRIS CARR,290,19,0,125,0,3,143
Fulton,SC07C,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,SC08B,Attorney General,,(REP,CHRIS CARR,73,1,0,33,0,2,37
Fulton,SC08C,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,SC08D,Attorney General,,(REP,CHRIS CARR,6,0,0,3,0,0,3
Fulton,SC08E,Attorney General,,(REP,CHRIS CARR,6,1,0,3,0,0,2
Fulton,SC08F,Attorney General,,(REP,CHRIS CARR,16,1,0,4,0,0,11
Fulton,SC08G,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,SC08H,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,SC09A,Attorney General,,(REP,CHRIS CARR,34,0,1,15,0,1,17
Fulton,SC09B,Attorney General,,(REP,CHRIS CARR,36,1,0,13,0,1,21
Fulton,SC09C,Attorney General,,(REP,CHRIS CARR,21,2,0,12,0,0,7
Fulton,SC10,Attorney General,,(REP,CHRIS CARR,21,0,0,12,0,1,8
Fulton,SC11A,Attorney General,,(REP,CHRIS CARR,21,2,0,10,1,1,7
Fulton,SC11B,Attorney General,,(REP,CHRIS CARR,31,1,0,13,0,0,17
Fulton,SC13,Attorney General,,(REP,CHRIS CARR,80,2,1,31,1,0,45
Fulton,SC14A,Attorney General,,(REP,CHRIS CARR,18,0,0,3,0,3,12
Fulton,SC14B,Attorney General,,(REP,CHRIS CARR,8,0,0,6,0,1,1
Fulton,SC15,Attorney General,,(REP,CHRIS CARR,159,6,2,50,2,0,99
Fulton,SC16A,Attorney General,,(REP,CHRIS CARR,86,7,0,25,1,3,50
Fulton,SC16B,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,SC17A,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,SC17B,Attorney General,,(REP,CHRIS CARR,1,0,0,0,0,0,1
Fulton,SC17C,Attorney General,,(REP,CHRIS CARR,25,0,0,13,0,0,12
Fulton,SC18A,Attorney General,,(REP,CHRIS CARR,7,0,0,2,0,0,5
Fulton,SC18B,Attorney General,,(REP,CHRIS CARR,18,2,0,4,0,0,12
Fulton,SC18C,Attorney General,,(REP,CHRIS CARR,71,6,0,17,0,0,48
Fulton,SC19A,Attorney General,,(REP,CHRIS CARR,5,0,0,2,0,0,3
Fulton,SC19B,Attorney General,,(REP,CHRIS CARR,31,2,0,18,0,1,10
Fulton,SC20,Attorney General,,(REP,CHRIS CARR,50,1,0,19,1,0,29
Fulton,SC211,Attorney General,,(REP,CHRIS CARR,38,3,0,19,0,2,14
Fulton,SC212,Attorney General,,(REP,CHRIS CARR,100,5,2,53,0,1,39
Fulton,SC23A,Attorney General,,(REP,CHRIS CARR,44,1,0,26,1,2,14
Fulton,SC23B,Attorney General,,(REP,CHRIS CARR,12,4,0,7,0,0,1
Fulton,SC23C,Attorney General,,(REP,CHRIS CARR,31,3,0,19,0,2,7
Fulton,SC27,Attorney General,,(REP,CHRIS CARR,32,0,0,15,0,0,17
Fulton,SC29A,Attorney General,,(REP,CHRIS CARR,48,3,1,19,0,1,24
Fulton,SC30A,Attorney General,,(REP,CHRIS CARR,1,0,0,1,0,0,0
Fulton,SC30B,Attorney General,,(REP,CHRIS CARR,13,0,0,6,0,2,5
Fulton,SS01,Attorney General,,(REP,CHRIS CARR,1953,104,4,907,914,19,5
Fulton,SS02A,Attorney General,,(REP,CHRIS CARR,313,19,0,68,221,5,0
Fulton,SS02B,Attorney General,,(REP,CHRIS CARR,191,6,0,70,110,5,0
Fulton,SS03,Attorney General,,(REP,CHRIS CARR,459,20,2,229,196,11,1
Fulton,SS04,Attorney General,,(REP,CHRIS CARR,731,40,3,351,328,8,1
Fulton,SS05,Attorney General,,(REP,CHRIS CARR,714,26,4,370,266,48,0
Fulton,SS06,Attorney General,,(REP,CHRIS CARR,581,33,0,288,214,46,0
Fulton,SS07A,Attorney General,,(REP,CHRIS CARR,367,55,0,131,166,15,0
Fulton,SS07B,Attorney General,,(REP,CHRIS CARR,172,13,0,74,77,7,1
Fulton,SS07C,Attorney General,,(REP,CHRIS CARR,214,37,2,73,81,21,0
Fulton,SS08A,Attorney General,,(REP,CHRIS CARR,237,11,0,136,72,18,0
Fulton,SS08B,Attorney General,,(REP,CHRIS CARR,235,10,0,109,107,9,0
Fulton,SS08C,Attorney General,,(REP,CHRIS CARR,118,5,1,61,44,7,0
Fulton,SS08D,Attorney General,,(REP,CHRIS CARR,294,13,2,130,132,16,1
Fulton,SS09A,Attorney General,,(REP,CHRIS CARR,1268,52,0,543,117,554,2
Fulton,SS09B,Attorney General,,(REP,CHRIS CARR,1385,68,2,491,152,667,5
Fulton,SS11A,Attorney General,,(REP,CHRIS CARR,898,58,4,439,135,257,5
Fulton,SS11B,Attorney General,,(REP,CHRIS CARR,209,13,0,93,35,67,1
Fulton,SS11C,Attorney General,,(REP,CHRIS CARR,27,1,0,14,11,1,0
Fulton,SS11D,Attorney General,,(REP,CHRIS CARR,158,12,0,59,11,76,0
Fulton,SS12,Attorney General,,(REP,CHRIS CARR,895,62,4,373,133,318,5
Fulton,SS13A,Attorney General,,(REP,CHRIS CARR,517,10,0,331,21,151,4
Fulton,SS13B,Attorney General,,(REP,CHRIS CARR,316,7,0,143,9,157,0
Fulton,SS14,Attorney General,,(REP,CHRIS CARR,618,26,0,285,29,278,0
Fulton,SS15A,Attorney General,,(REP,CHRIS CARR,171,11,0,74,84,2,0
Fulton,SS15B,Attorney General,,(REP,CHRIS CARR,273,11,0,142,118,1,1
Fulton,SS16,Attorney General,,(REP,CHRIS CARR,886,40,0,481,214,146,5
Fulton,SS17,Attorney General,,(REP,CHRIS CARR,1154,69,0,463,606,15,1
Fulton,SS18A,Attorney General,,(REP,CHRIS CARR,226,12,0,107,99,8,0
Fulton,SS18B,Attorney General,,(REP,CHRIS CARR,80,3,1,42,32,2,0
Fulton,SS19A,Attorney General,,(REP,CHRIS CARR,418,16,0,136,263,2,1
Fulton,SS19B,Attorney General,,(REP,CHRIS CARR,383,10,0,122,245,5,1
Fulton,SS20,Attorney General,,(REP,CHRIS CARR,394,17,1,123,252,1,0
Fulton,SS22,Attorney General,,(REP,CHRIS CARR,676,41,0,328,301,5,1
Fulton,SS26,Attorney General,,(REP,CHRIS CARR,338,14,3,123,196,1,1
Fulton,SS29A,Attorney General,,(REP,CHRIS CARR,665,33,0,338,279,12,3
Fulton,SS31,Attorney General,,(REP,CHRIS CARR,413,22,0,158,158,71,4
Fulton,UC01A,Attorney General,,(REP,CHRIS CARR,77,0,0,53,0,0,24
Fulton,UC01B,Attorney General,,(REP,CHRIS CARR,7,0,0,1,0,0,6
Fulton,UC01D,Attorney General,,(REP,CHRIS CARR,0,0,0,0,0,0,0
Fulton,UC01E,Attorney General,,(REP,CHRIS CARR,3,0,0,2,0,0,1
Fulton,UC02A,Attorney General,,(REP,CHRIS CARR,162,7,0,71,1,0,83
Fulton,UC02B,Attorney General,,(REP,CHRIS CARR,4,0,0,0,0,0,4
Fulton,UC031,Attorney General,,(REP,CHRIS CARR,206,19,1,139,0,1,46
Fulton,UC032,Attorney General,,(REP,CHRIS CARR,29,2,0,20,0,0,7
Fulton,01A,Attorney General,,DEM,CHARLIE BAILEY,2069,65,10,957,54,785,198
Fulton,01B,Attorney General,,DEM,CHARLIE BAILEY,2393,66,6,1312,53,802,154
Fulton,01C,Attorney General,,DEM,CHARLIE BAILEY,572,13,5,330,4,190,30
Fulton,01D,Attorney General,,DEM,CHARLIE BAILEY,285,15,0,133,6,82,49
Fulton,01E,Attorney General,,DEM,CHARLIE BAILEY,2041,71,10,892,27,825,216
Fulton,01F,Attorney General,,DEM,CHARLIE BAILEY,422,5,6,286,1,98,26
Fulton,01G,Attorney General,,DEM,CHARLIE BAILEY,992,28,17,573,10,313,51
Fulton,01H,Attorney General,,DEM,CHARLIE BAILEY,347,19,2,174,3,83,66
Fulton,01J,Attorney General,,DEM,CHARLIE BAILEY,1094,26,21,477,4,522,44
Fulton,01P,Attorney General,,DEM,CHARLIE BAILEY,491,20,4,325,4,119,19
Fulton,01R,Attorney General,,DEM,CHARLIE BAILEY,439,6,10,339,1,62,21
Fulton,01S,Attorney General,,DEM,CHARLIE BAILEY,746,17,0,421,2,257,49
Fulton,01T,Attorney General,,DEM,CHARLIE BAILEY,714,14,7,422,4,223,44
Fulton,02A,Attorney General,,DEM,CHARLIE BAILEY,2281,144,4,879,42,1024,188
Fulton,02B,Attorney General,,DEM,CHARLIE BAILEY,1095,22,33,506,17,240,277
Fulton,02C,Attorney General,,DEM,CHARLIE BAILEY,1055,29,4,559,24,324,115
Fulton,02D,Attorney General,,DEM,CHARLIE BAILEY,2278,86,8,1081,62,883,158
Fulton,02E,Attorney General,,DEM,CHARLIE BAILEY,1240,36,3,631,22,488,60
Fulton,02F1,Attorney General,,DEM,CHARLIE BAILEY,1693,68,6,602,29,922,66
Fulton,02F2,Attorney General,,DEM,CHARLIE BAILEY,389,10,4,173,5,175,22
Fulton,02G,Attorney General,,DEM,CHARLIE BAILEY,1994,89,9,880,181,718,117
Fulton,02J,Attorney General,,DEM,CHARLIE BAILEY,1201,46,1,638,10,454,52
Fulton,02K,Attorney General,,DEM,CHARLIE BAILEY,795,37,2,378,24,325,29
Fulton,02L1,Attorney General,,DEM,CHARLIE BAILEY,3175,150,21,1421,86,1170,327
Fulton,02L2,Attorney General,,DEM,CHARLIE BAILEY,624,29,2,265,22,249,57
Fulton,02S,Attorney General,,DEM,CHARLIE BAILEY,384,26,4,181,15,124,34
Fulton,02W,Attorney General,,DEM,CHARLIE BAILEY,334,14,1,159,9,118,33
Fulton,03A,Attorney General,,DEM,CHARLIE BAILEY,641,16,2,384,15,167,57
Fulton,03B,Attorney General,,DEM,CHARLIE BAILEY,164,16,2,74,5,48,19
Fulton,03C,Attorney General,,DEM,CHARLIE BAILEY,621,33,6,355,3,181,43
Fulton,03D,Attorney General,,DEM,CHARLIE BAILEY,367,6,10,201,9,94,47
Fulton,03E,Attorney General,,DEM,CHARLIE BAILEY,836,21,16,533,33,138,95
Fulton,03F,Attorney General,,DEM,CHARLIE BAILEY,928,31,3,447,28,333,86
Fulton,03G,Attorney General,,DEM,CHARLIE BAILEY,337,6,39,201,14,47,30
Fulton,03H,Attorney General,,DEM,CHARLIE BAILEY,337,13,3,167,6,113,35
Fulton,03I,Attorney General,,DEM,CHARLIE BAILEY,452,16,7,186,9,206,28
Fulton,03L,Attorney General,,DEM,CHARLIE BAILEY,208,1,1,165,5,28,8
Fulton,03M,Attorney General,,DEM,CHARLIE BAILEY,316,17,1,211,3,72,12
Fulton,03N,Attorney General,,DEM,CHARLIE BAILEY,853,13,12,572,21,154,81
Fulton,03P1A,Attorney General,,DEM,CHARLIE BAILEY,1660,62,8,819,69,566,136
Fulton,03P2,Attorney General,,DEM,CHARLIE BAILEY,7,0,0,6,0,1,0
Fulton,03S,Attorney General,,DEM,CHARLIE BAILEY,337,6,3,192,3,114,19
Fulton,03T,Attorney General,,DEM,CHARLIE BAILEY,668,17,4,391,24,117,115
Fulton,04A,Attorney General,,DEM,CHARLIE BAILEY,520,14,17,315,11,109,54
Fulton,04B,Attorney General,,DEM,CHARLIE BAILEY,874,29,21,454,55,160,155
Fulton,04C,Attorney General,,DEM,CHARLIE BAILEY,50,1,0,27,0,16,6
Fulton,04D,Attorney General,,DEM,CHARLIE BAILEY,650,25,4,389,12,163,57
Fulton,04F,Attorney General,,DEM,CHARLIE BAILEY,827,28,9,482,17,169,122
Fulton,04G,Attorney General,,DEM,CHARLIE BAILEY,286,7,3,184,1,42,49
Fulton,04I,Attorney General,,DEM,CHARLIE BAILEY,497,24,8,180,8,80,197
Fulton,04J,Attorney General,,DEM,CHARLIE BAILEY,302,0,26,193,18,27,38
Fulton,04K,Attorney General,,DEM,CHARLIE BAILEY,1148,50,7,631,22,249,189
Fulton,04L,Attorney General,,DEM,CHARLIE BAILEY,799,13,8,449,15,178,136
Fulton,04M,Attorney General,,DEM,CHARLIE BAILEY,274,9,2,188,3,15,57
Fulton,04S,Attorney General,,DEM,CHARLIE BAILEY,1023,34,7,570,10,98,304
Fulton,04T,Attorney General,,DEM,CHARLIE BAILEY,537,11,2,329,3,53,139
Fulton,04V,Attorney General,,DEM,CHARLIE BAILEY,1135,28,14,687,12,274,120
Fulton,04W,Attorney General,,DEM,CHARLIE BAILEY,797,3,153,526,54,34,27
Fulton,04X1,Attorney General,,DEM,CHARLIE BAILEY,886,24,10,413,10,150,279
Fulton,04X2,Attorney General,,DEM,CHARLIE BAILEY,338,8,2,159,5,103,61
Fulton,05A1,Attorney General,,DEM,CHARLIE BAILEY,1520,58,3,794,42,483,140
Fulton,05A2,Attorney General,,DEM,CHARLIE BAILEY,1764,56,8,933,43,574,150
Fulton,05B,Attorney General,,DEM,CHARLIE BAILEY,797,25,13,448,28,142,141
Fulton,05C,Attorney General,,DEM,CHARLIE BAILEY,59,4,0,26,0,20,9
Fulton,05D,Attorney General,,DEM,CHARLIE BAILEY,86,0,2,45,1,18,20
Fulton,05F,Attorney General,,DEM,CHARLIE BAILEY,125,1,1,62,2,33,26
Fulton,05J,Attorney General,,DEM,CHARLIE BAILEY,366,8,2,199,15,104,38
Fulton,05K,Attorney General,,DEM,CHARLIE BAILEY,1211,31,11,616,43,336,174
Fulton,06B,Attorney General,,DEM,CHARLIE BAILEY,971,26,1,410,10,502,22
Fulton,06D,Attorney General,,DEM,CHARLIE BAILEY,4625,258,13,1851,70,2317,116
Fulton,06E,Attorney General,,DEM,CHARLIE BAILEY,1137,53,3,558,17,472,34
Fulton,06F,Attorney General,,DEM,CHARLIE BAILEY,1381,63,4,367,10,903,34
Fulton,06G,Attorney General,,DEM,CHARLIE BAILEY,295,27,1,126,6,112,23
