county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
DeKalb,DRESDEN ELEM,Secretary Of State,,DEM,JOHN BARROW,749,4,28,601,0,0,116
DeKalb,DRUID HILLS HIGH,Secretary Of State,,DEM,JOHN BARROW,724,5,19,622,0,0,78
DeKalb,DUNAIRE ELEM,Secretary Of State,,DEM,JOHN BARROW,406,1,16,260,0,0,129
DeKalb,DUNWOODY,Secretary Of State,,DEM,JOHN BARROW,409,3,14,216,0,0,176
DeKalb,DUNWOODY 2,Secretary Of State,,DEM,JOHN BARROW,360,1,17,157,0,0,185
DeKalb,DUNWOODY LIBRARY,Secretary Of State,,DEM,JOHN BARROW,341,1,11,171,0,0,158
DeKalb,EAST LAKE,Secretary Of State,,DEM,JOHN BARROW,1077,3,57,770,0,0,247
DeKalb,EMBRY HILLS,Secretary Of State,,DEM,JOHN BARROW,382,1,13,322,0,0,46
DeKalb,EMORY ROAD,Secretary Of State,,DEM,JOHN BARROW,320,4,34,239,0,0,43
DeKalb,EMORY SOUTH,Secretary Of State,,DEM,JOHN BARROW,807,6,21,681,0,0,99
DeKalb,EPWORTH,Secretary Of State,,DEM,JOHN BARROW,1594,3,51,1268,0,0,272
DeKalb,EVANSDALE ELEM,Secretary Of State,,DEM,JOHN BARROW,675,0,25,573,0,0,77
DeKalb,FAIRINGTON ELEM,Secretary Of State,,DEM,JOHN BARROW,537,3,21,392,0,0,121
DeKalb,FERNBANK ELEM,Secretary Of State,,DEM,JOHN BARROW,861,1,37,667,0,0,156
DeKalb,FLAKES MILL FIRE STATION,Secretary Of State,,DEM,JOHN BARROW,475,1,30,363,0,0,81
DeKalb,FLAT ROCK ELEM,Secretary Of State,,DEM,JOHN BARROW,694,6,12,545,0,0,131
DeKalb,FLAT SHOALS,Secretary Of State,,DEM,JOHN BARROW,403,3,28,230,0,0,142
DeKalb,FLAT SHOALS ELEM,Secretary Of State,,DEM,JOHN BARROW,400,1,24,258,0,0,117
DeKalb,FLAT SHOALS LIBRARY,Secretary Of State,,DEM,JOHN BARROW,389,1,18,252,0,0,118
DeKalb,FLAT SHOALS PARKWAY,Secretary Of State,,DEM,JOHN BARROW,909,7,25,573,0,0,304
DeKalb,FREEDOM MIDDLE,Secretary Of State,,DEM,JOHN BARROW,506,3,11,341,0,0,151
DeKalb,GEORGETOWN SQUARE,Secretary Of State,,DEM,JOHN BARROW,469,12,6,272,0,0,179
DeKalb,GLENHAVEN,Secretary Of State,,DEM,JOHN BARROW,347,1,8,258,0,0,80
DeKalb,GLENNWOOD - 04,Secretary Of State,,DEM,JOHN BARROW,380,2,4,311,0,0,63
DeKalb,GLENNWOOD - 05,Secretary Of State,,DEM,JOHN BARROW,433,5,22,330,0,0,76
DeKalb,GLENWOOD ROAD,Secretary Of State,,DEM,JOHN BARROW,313,3,21,205,0,0,84
DeKalb,GRESHAM ROAD,Secretary Of State,,DEM,JOHN BARROW,763,1,19,595,0,0,148
DeKalb,HAMBRICK ELEM,Secretary Of State,,DEM,JOHN BARROW,547,5,26,363,0,0,153
DeKalb,HARRIS-MARGARET HARRIS ED,Secretary Of State,,DEM,JOHN BARROW,324,0,5,289,0,0,30
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,Secretary Of State,,DEM,JOHN BARROW,792,1,27,544,0,0,220
DeKalb,HAWTHORNE ELEM,Secretary Of State,,DEM,JOHN BARROW,724,3,23,600,0,0,98
DeKalb,HENDERSON MILL,Secretary Of State,,DEM,JOHN BARROW,593,0,18,485,0,0,90
DeKalb,HUGH HOWELL,Secretary Of State,,DEM,JOHN BARROW,405,0,6,327,0,0,72
DeKalb,HUNTLEY HILLS ELEM,Secretary Of State,,DEM,JOHN BARROW,537,8,15,386,0,0,128
DeKalb,IDLEWOOD ELEM,Secretary Of State,,DEM,JOHN BARROW,346,0,9,263,0,0,74
DeKalb,INDIAN CREEK,Secretary Of State,,DEM,JOHN BARROW,278,1,13,176,0,0,88
DeKalb,JOHNSON ESTATES,Secretary Of State,,DEM,JOHN BARROW,475,0,27,382,0,0,66
DeKalb,JOLLY ELEM,Secretary Of State,,DEM,JOHN BARROW,517,0,18,378,0,0,121
DeKalb,KELLEY CHAPEL ROAD,Secretary Of State,,DEM,JOHN BARROW,390,0,18,262,0,0,110
DeKalb,KELLEY LAKE ELEM,Secretary Of State,,DEM,JOHN BARROW,538,4,16,337,0,0,181
DeKalb,KING-ML KING JR HIGH,Secretary Of State,,DEM,JOHN BARROW,1268,1,53,744,0,0,470
DeKalb,KINGSLEY ELEM,Secretary Of State,,DEM,JOHN BARROW,383,1,23,202,0,0,157
DeKalb,KNOLLWOOD,Secretary Of State,,DEM,JOHN BARROW,519,1,25,391,0,0,102
DeKalb,KITTREDGE ELEM,Secretary Of State,,DEM,JOHN BARROW,422,2,12,265,0,0,143
DeKalb,LAKESIDE HIGH,Secretary Of State,,DEM,JOHN BARROW,819,3,33,677,0,0,106
DeKalb,LAVISTA,Secretary Of State,,DEM,JOHN BARROW,568,4,17,474,0,0,73
DeKalb,LAVISTA ROAD,Secretary Of State,,DEM,JOHN BARROW,609,0,20,516,0,0,73
DeKalb,LIN-MARY LIN ELEM,Secretary Of State,,DEM,JOHN BARROW,1018,1,34,828,0,0,155
DeKalb,LITHONIA,Secretary Of State,,DEM,JOHN BARROW,210,2,21,172,0,0,15
DeKalb,LITHONIA HIGH,Secretary Of State,,DEM,JOHN BARROW,489,3,21,404,0,0,61
DeKalb,LIVSEY ELEM,Secretary Of State,,DEM,JOHN BARROW,317,2,13,267,0,0,35
DeKalb,MARBUT ELEM,Secretary Of State,,DEM,JOHN BARROW,589,6,16,424,0,0,143
DeKalb,MATHIS-BOB MATHIS ELEM,Secretary Of State,,DEM,JOHN BARROW,793,0,26,524,0,0,243
DeKalb,MCLENDON,Secretary Of State,,DEM,JOHN BARROW,827,1,11,647,0,0,168
DeKalb,MCNAIR ACADEMY,Secretary Of State,,DEM,JOHN BARROW,501,2,21,360,0,0,118
DeKalb,MCNAIR HIGH,Secretary Of State,,DEM,JOHN BARROW,959,0,23,738,0,0,198
DeKalb,MCNAIR,Secretary Of State,,DEM,JOHN BARROW,517,6,20,345,0,0,146
DeKalb,MCWILLIAMS,Secretary Of State,,DEM,JOHN BARROW,597,0,14,462,0,0,121
DeKalb,MEADOWVIEW,Secretary Of State,,DEM,JOHN BARROW,672,4,26,445,0,0,197
DeKalb,MEDLOCK,Secretary Of State,,DEM,JOHN BARROW,774,1,21,625,0,0,127
DeKalb,MEMORIAL SOUTH,Secretary Of State,,DEM,JOHN BARROW,317,1,11,228,0,0,77
DeKalb,METROPOLITAN,Secretary Of State,,DEM,JOHN BARROW,969,1,29,836,0,0,103
DeKalb,MIDVALE ELEM,Secretary Of State,,DEM,JOHN BARROW,553,0,17,463,0,0,73
DeKalb,MIDVALE ROAD,Secretary Of State,,DEM,JOHN BARROW,349,1,6,283,0,0,59
DeKalb,MIDWAY,Secretary Of State,,DEM,JOHN BARROW,449,2,23,281,0,0,143
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,Secretary Of State,,DEM,JOHN BARROW,613,3,18,405,0,0,187
DeKalb,MILLER GROVE HIGH,Secretary Of State,,DEM,JOHN BARROW,387,2,20,290,0,0,75
DeKalb,MILLER GROVE,Secretary Of State,,DEM,JOHN BARROW,528,5,28,339,0,0,156
DeKalb,MILLER GROVE ROAD,Secretary Of State,,DEM,JOHN BARROW,608,0,15,510,0,0,83
DeKalb,MONTCLAIR ELEM,Secretary Of State,,DEM,JOHN BARROW,258,1,4,220,0,0,33
DeKalb,MONTGOMERY ELEM,Secretary Of State,,DEM,JOHN BARROW,426,1,18,273,0,0,134
DeKalb,MONTREAL,Secretary Of State,,DEM,JOHN BARROW,446,2,17,361,0,0,66
DeKalb,MT. VERNON EAST,Secretary Of State,,DEM,JOHN BARROW,365,2,9,192,0,0,162
DeKalb,MT. VERNON WEST,Secretary Of State,,DEM,JOHN BARROW,398,3,8,206,0,0,181
DeKalb,NORTH DECATUR,Secretary Of State,,DEM,JOHN BARROW,403,1,19,300,0,0,83
DeKalb,NORTH HAIRSTON,Secretary Of State,,DEM,JOHN BARROW,420,4,12,305,0,0,99
DeKalb,NORTH PEACHTREE,Secretary Of State,,DEM,JOHN BARROW,299,1,9,202,0,0,87
DeKalb,NORTHLAKE,Secretary Of State,,DEM,JOHN BARROW,400,1,7,339,0,0,53
DeKalb,OAK GROVE ELEM,Secretary Of State,,DEM,JOHN BARROW,547,1,20,469,0,0,57
DeKalb,OAK VIEW ELEM,Secretary Of State,,DEM,JOHN BARROW,944,6,24,680,0,0,234
DeKalb,OAKCLIFF ELEM,Secretary Of State,,DEM,JOHN BARROW,215,0,14,173,0,0,28
DeKalb,OAKHURST,Secretary Of State,,DEM,JOHN BARROW,1049,1,29,887,0,0,132
DeKalb,PANOLA,Secretary Of State,,DEM,JOHN BARROW,365,1,9,269,0,0,86
DeKalb,PANOLA ROAD,Secretary Of State,,DEM,JOHN BARROW,463,3,29,323,0,0,108
DeKalb,PANOLA WAY ELEM,Secretary Of State,,DEM,JOHN BARROW,273,2,7,201,0,0,63
DeKalb,PEACHCREST,Secretary Of State,,DEM,JOHN BARROW,372,1,10,269,0,0,92
DeKalb,PEACHTREE MIDDLE,Secretary Of State,,DEM,JOHN BARROW,488,8,22,290,0,0,168
DeKalb,PINE LAKE,Secretary Of State,,DEM,JOHN BARROW,233,0,2,212,0,0,19
DeKalb,PINEY GROVE,Secretary Of State,,DEM,JOHN BARROW,267,1,7,220,0,0,39
DeKalb,PLEASANTDALE ROAD,Secretary Of State,,DEM,JOHN BARROW,483,3,9,403,0,0,68
DeKalb,PONCE DE LEON,Secretary Of State,,DEM,JOHN BARROW,866,4,26,689,0,0,147
DeKalb,PRINCETON ELEM,Secretary Of State,,DEM,JOHN BARROW,446,1,4,368,0,0,73
DeKalb,RAINBOW ELEM,Secretary Of State,,DEM,JOHN BARROW,908,0,42,568,0,0,298
DeKalb,REDAN ELEM,Secretary Of State,,DEM,JOHN BARROW,634,4,6,502,0,0,122
DeKalb,REDAN MIDDLE,Secretary Of State,,DEM,JOHN BARROW,493,4,12,354,0,0,123
DeKalb,REDAN ROAD,Secretary Of State,,DEM,JOHN BARROW,509,1,18,391,0,0,99
DeKalb,REDAN-TROTTI LIBRARY,Secretary Of State,,DEM,JOHN BARROW,727,1,19,581,0,0,126
DeKalb,REHOBOTH,Secretary Of State,,DEM,JOHN BARROW,467,2,12,379,0,0,74
DeKalb,RENFROE MIDDLE,Secretary Of State,,DEM,JOHN BARROW,642,1,11,500,0,0,130
DeKalb,ROCK CHAPEL ELEM,Secretary Of State,,DEM,JOHN BARROW,488,3,9,394,0,0,82
DeKalb,ROCK CHAPEL ROAD,Secretary Of State,,DEM,JOHN BARROW,784,5,22,669,0,0,88
DeKalb,ROCKBRIDGE ELEM,Secretary Of State,,DEM,JOHN BARROW,417,8,12,287,0,0,110
DeKalb,ROCKBRIDGE ROAD,Secretary Of State,,DEM,JOHN BARROW,1009,4,21,766,0,0,218
DeKalb,ROWLAND ELEM,Secretary Of State,,DEM,JOHN BARROW,498,4,22,312,0,0,160
DeKalb,ROWLAND ROAD,Secretary Of State,,DEM,JOHN BARROW,429,0,6,334,0,0,89
DeKalb,SAGAMORE HILLS ELEM,Secretary Of State,,DEM,JOHN BARROW,823,2,15,722,0,0,84
DeKalb,SALEM MIDDLE,Secretary Of State,,DEM,JOHN BARROW,939,4,17,721,0,0,197
DeKalb,SCOTT,Secretary Of State,,DEM,JOHN BARROW,777,1,20,625,0,0,131
DeKalb,SHADOW ROCK ELEM,Secretary Of State,,DEM,JOHN BARROW,1039,3,30,667,0,0,339
DeKalb,SHAMROCK,Secretary Of State,,DEM,JOHN BARROW,527,2,14,420,0,0,91
DeKalb,SHAW-ROBERT SHAW ELEM,Secretary Of State,,DEM,JOHN BARROW,502,1,24,333,0,0,144
DeKalb,SILVER LAKE,Secretary Of State,,DEM,JOHN BARROW,577,2,33,451,0,0,91
DeKalb,SKYLAND,Secretary Of State,,DEM,JOHN BARROW,292,1,9,251,0,0,31
DeKalb,SMOKE RISE,Secretary Of State,,DEM,JOHN BARROW,455,0,13,345,0,0,97
DeKalb,SNAPFINGER ELEM,Secretary Of State,,DEM,JOHN BARROW,551,0,28,326,0,0,197
DeKalb,SNAPFINGER ROAD NORTH,Secretary Of State,,DEM,JOHN BARROW,453,3,11,335,0,0,104
DeKalb,SNAPFINGER ROAD SOUTH,Secretary Of State,,DEM,JOHN BARROW,561,2,7,427,0,0,125
DeKalb,SOUTH DESHON,Secretary Of State,,DEM,JOHN BARROW,661,0,25,502,0,0,134
DeKalb,SOUTH HAIRSTON,Secretary Of State,,DEM,JOHN BARROW,709,2,16,530,0,0,161
DeKalb,STEPHENSON HIGH,Secretary Of State,,DEM,JOHN BARROW,711,2,20,517,0,0,172
DeKalb,STEPHENSON MIDDLE,Secretary Of State,,DEM,JOHN BARROW,791,6,11,595,0,0,179
DeKalb,STONE MILL ELEM,Secretary Of State,,DEM,JOHN BARROW,261,1,17,170,0,0,73
DeKalb,STONE MOUNTAIN CHAMPION,Secretary Of State,,DEM,JOHN BARROW,271,2,7,179,0,0,83
DeKalb,STONE MOUNTAIN ELEM,Secretary Of State,,DEM,JOHN BARROW,416,2,78,230,0,0,106
DeKalb,STONE MOUNTAIN,Secretary Of State,,DEM,JOHN BARROW,370,0,17,309,0,0,44
DeKalb,STONE MOUNTAIN MIDDLE,Secretary Of State,,DEM,JOHN BARROW,155,3,3,114,0,0,35
DeKalb,STONECREST LIBRARY (STC),Secretary Of State,,DEM,JOHN BARROW,590,2,13,475,0,0,100
DeKalb,STONEVIEW ELEM,Secretary Of State,,DEM,JOHN BARROW,189,2,12,150,0,0,25
DeKalb,TERRY MILL ELEM,Secretary Of State,,DEM,JOHN BARROW,598,3,24,424,0,0,147
DeKalb,TILLY MILL ROAD,Secretary Of State,,DEM,JOHN BARROW,292,0,9,194,0,0,89
DeKalb,TONEY ELEM,Secretary Of State,,DEM,JOHN BARROW,363,0,14,232,0,0,117
DeKalb,TUCKER,Secretary Of State,,DEM,JOHN BARROW,703,0,12,592,0,0,99
DeKalb,TUCKER LIBRARY,Secretary Of State,,DEM,JOHN BARROW,513,0,15,409,0,0,89
DeKalb,VALLEY BROOK,Secretary Of State,,DEM,JOHN BARROW,281,1,5,244,0,0,31
DeKalb,WADSWORTH - 05,Secretary Of State,,DEM,JOHN BARROW,192,9,9,123,0,0,51
DeKalb,WADSWORTH - 04,Secretary Of State,,DEM,JOHN BARROW,403,2,21,279,0,0,101
DeKalb,WARREN TECH,Secretary Of State,,DEM,JOHN BARROW,263,1,12,233,0,0,17
DeKalb,WESLEY CHAPEL LIBRARY,Secretary Of State,,DEM,JOHN BARROW,901,2,18,577,0,0,304
DeKalb,WHITE OAK,Secretary Of State,,DEM,JOHN BARROW,425,3,13,317,0,0,92
DeKalb,WINNONA PARK,Secretary Of State,,DEM,JOHN BARROW,833,0,5,672,0,0,156
DeKalb,WINTERS CHAPEL,Secretary Of State,,DEM,JOHN BARROW,278,1,13,184,0,0,80
DeKalb,WOODRIDGE ELEM,Secretary Of State,,DEM,JOHN BARROW,667,3,28,429,0,0,207
DeKalb,WOODROW ROAD,Secretary Of State,,DEM,JOHN BARROW,562,3,18,444,0,0,97
DeKalb,WOODWARD,Secretary Of State,,DEM,JOHN BARROW,449,2,12,389,0,0,46
DeKalb,WYNBROOKE ELEM,Secretary Of State,,DEM,JOHN BARROW,894,3,23,686,0,0,182
DeKalb,YOUNG ROAD,Secretary Of State,,DEM,JOHN BARROW,501,3,11,350,0,0,137
DeKalb,ALLGOOD ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,63,0,5,44,0,0,14
DeKalb,ASHFORD DUNWOODY RD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,344,0,13,295,0,0,36
DeKalb,ASHFORD PARK ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,216,0,11,191,0,0,14
DeKalb,ASHFORD PARKSIDE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,321,0,21,242,0,0,58
DeKalb,AUSTIN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,459,0,12,281,0,0,166
DeKalb,AUSTIN DRIVE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,0,0,9,0,0,6
DeKalb,AVONDALE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,258,0,8,196,0,0,54
DeKalb,AVONDALE HIGH - 04,"Public Service Commission, District 3",3,(REP,CHUCK EATON,53,0,4,30,0,0,19
DeKalb,AVONDALE HIGH - 05,"Public Service Commission, District 3",3,(REP,CHUCK EATON,25,0,2,18,0,0,5
DeKalb,BETHUNE MIDDLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,17,0,3,9,0,0,5
DeKalb,BOULDERCREST RD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,24,0,2,20,0,0,2
DeKalb,BOULEVARD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,65,0,1,59,0,0,5
DeKalb,BRIAR VISTA ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,103,0,9,83,0,0,11
DeKalb,BRIARCLIFF,"Public Service Commission, District 3",3,(REP,CHUCK EATON,222,0,30,180,0,0,12
DeKalb,BRIARLAKE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,239,0,8,208,0,0,23
DeKalb,BRIARWOOD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,127,0,2,120,0,0,5
DeKalb,BROCKETT,"Public Service Commission, District 3",3,(REP,CHUCK EATON,257,0,19,218,0,0,20
DeKalb,BROCKETT ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,204,0,15,163,0,0,26
DeKalb,BROOKHAVEN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,223,1,3,206,0,0,13
DeKalb,BROWNS MILL ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,25,0,4,19,0,0,2
DeKalb,BURGESS ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,32,0,0,32,0,0,0
DeKalb,CANBY LANE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,1,8,0,0,4
DeKalb,CANDLER,"Public Service Commission, District 3",3,(REP,CHUCK EATON,17,0,1,13,0,0,3
DeKalb,CANDLER-MURPHEY CANDLER ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,71,2,6,55,0,0,8
DeKalb,CEDAR GROVE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,25,0,7,13,0,0,5
DeKalb,CEDAR GROVE MIDDLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,2,6,0,0,2
DeKalb,CEDAR GROVE SOUTH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,21,0,3,14,0,0,4
DeKalb,CHAMBLEE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,114,0,1,100,0,0,13
DeKalb,CHAMBLEE 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,226,0,8,190,0,0,28
DeKalb,CHAPEL HILL ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,1,10,0,0,0
DeKalb,CHESNUT ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,155,0,4,117,0,0,34
DeKalb,CLAIREMONT EAST,"Public Service Commission, District 3",3,(REP,CHUCK EATON,161,0,8,124,0,0,29
DeKalb,CLAIREMONT WEST,"Public Service Commission, District 3",3,(REP,CHUCK EATON,158,0,21,126,0,0,11
DeKalb,CLAIRMONT ROAD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,176,0,34,132,0,0,10
DeKalb,CLARKSTON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,54,1,6,40,0,0,7
DeKalb,CLIFTON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,2,8,0,0,1
DeKalb,COLUMBIA DRIVE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,12,0,1,8,0,0,3
DeKalb,COLUMBIA ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,1,0,5,0,0,2
DeKalb,COLUMBIA MIDDLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,1,0,0,3
DeKalb,COAN RECREATION CENTER,"Public Service Commission, District 3",3,(REP,CHUCK EATON,60,0,4,48,0,0,8
DeKalb,CORALWOOD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,304,1,13,254,0,0,36
DeKalb,COVINGTON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,25,0,0,21,0,0,4
DeKalb,COVINGTON HIGHWAY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,0,1
DeKalb,CROSS KEYS HIGH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,104,0,1,95,0,0,8
DeKalb,CROSSROADS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,22,0,0,16,0,0,6
DeKalb,DORAVILLE NORTH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,127,1,11,102,0,0,13
DeKalb,DORAVILLE SOUTH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,75,0,6,59,0,0,10
DeKalb,DRESDEN ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,226,0,16,172,0,0,38
DeKalb,DRUID HILLS HIGH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,100,0,8,83,0,0,9
DeKalb,DUNAIRE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,44,0,2,31,0,0,11
DeKalb,DUNWOODY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,223,1,8,132,0,0,82
DeKalb,DUNWOODY 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,309,1,10,156,0,0,142
DeKalb,DUNWOODY LIBRARY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,442,3,11,252,0,0,176
DeKalb,EAST LAKE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,65,1,1,48,0,0,15
DeKalb,EMBRY HILLS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,187,1,15,153,0,0,18
DeKalb,EMORY ROAD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,29,0,7,15,0,0,7
DeKalb,EMORY SOUTH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,140,0,7,127,0,0,6
DeKalb,EPWORTH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,85,0,6,68,0,0,11
DeKalb,EVANSDALE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,326,0,14,280,0,0,32
DeKalb,FAIRINGTON ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,1,10,0,0,2
DeKalb,FERNBANK ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,136,0,4,122,0,0,10
DeKalb,FLAKES MILL FIRE STATION,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,1,0,11,0,0,1
DeKalb,FLAT ROCK ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,1,5,0,0,4
DeKalb,FLAT SHOALS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,0,6,0,0,2
DeKalb,FLAT SHOALS ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,9,0,1,4,0,0,4
DeKalb,FLAT SHOALS LIBRARY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,3,0,0,2
DeKalb,FLAT SHOALS PARKWAY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,25,0,2,16,0,0,7
DeKalb,FREEDOM MIDDLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,60,0,6,44,0,0,10
DeKalb,GEORGETOWN SQUARE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,264,1,4,169,0,0,90
DeKalb,GLENHAVEN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,31,0,2,21,0,0,8
DeKalb,GLENNWOOD - 04,"Public Service Commission, District 3",3,(REP,CHUCK EATON,29,1,1,23,0,0,4
DeKalb,GLENNWOOD - 05,"Public Service Commission, District 3",3,(REP,CHUCK EATON,33,0,3,24,0,0,6
DeKalb,GLENWOOD ROAD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,20,0,1,11,0,0,8
DeKalb,GRESHAM ROAD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,28,0,0,24,0,0,4
DeKalb,HAMBRICK ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,65,0,5,44,0,0,16
DeKalb,HARRIS-MARGARET HARRIS ED,"Public Service Commission, District 3",3,(REP,CHUCK EATON,60,0,5,50,0,0,5
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,1,9,0,0,3
DeKalb,HAWTHORNE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,248,0,20,210,0,0,18
DeKalb,HENDERSON MILL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,312,1,24,248,0,0,39
DeKalb,HUGH HOWELL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,289,0,14,258,0,0,17
DeKalb,HUNTLEY HILLS ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,182,0,15,130,0,0,37
DeKalb,IDLEWOOD ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,107,0,5,94,0,0,8
DeKalb,INDIAN CREEK,"Public Service Commission, District 3",3,(REP,CHUCK EATON,45,0,6,28,0,0,11
DeKalb,JOHNSON ESTATES,"Public Service Commission, District 3",3,(REP,CHUCK EATON,79,0,1,71,0,0,7
DeKalb,JOLLY ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,97,0,12,61,0,0,24
DeKalb,KELLEY CHAPEL ROAD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,1,7,0,0,3
DeKalb,KELLEY LAKE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,1,0,6,0,0,4
DeKalb,KING-ML KING JR HIGH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,22,0,3,13,0,0,6
DeKalb,KINGSLEY ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,511,1,29,343,0,0,138
DeKalb,KNOLLWOOD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,21,0,0,15,0,0,6
DeKalb,KITTREDGE ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,272,1,20,183,0,0,68
DeKalb,LAKESIDE HIGH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,389,0,43,298,0,0,48
DeKalb,LAVISTA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,134,0,14,107,0,0,13
DeKalb,LAVISTA ROAD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,156,0,12,136,0,0,8
DeKalb,LIN-MARY LIN ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,116,0,9,97,0,0,10
DeKalb,LITHONIA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,23,0,2,21,0,0,0
DeKalb,LITHONIA HIGH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,0,12,0,0,1
DeKalb,LIVSEY ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,175,0,11,152,0,0,12
DeKalb,MARBUT ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,6,0,0,6,0,0,0
DeKalb,MATHIS-BOB MATHIS ELEM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,26,0,1,14,0,0,11
DeKalb,MCLENDON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,121,1,4,97,0,0,19
