county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1
Cobb,Bells Ferry 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2702,216,10,1399,875,202
Cobb,Big Shanty 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1148,75,3,739,174,157
Cobb,Big Shanty 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1490,128,2,909,327,124
Cobb,Baker 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2077,110,9,1268,514,176
Cobb,Birney 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1258,93,4,682,60,419
Cobb,Birney 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2020,180,11,864,314,651
Cobb,Bryant 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1137,75,6,425,69,562
Cobb,Bryant 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2200,154,17,1053,97,879
Cobb,Blackwell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1254,111,5,693,323,122
Cobb,Chattahoochee 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2421,173,20,1274,559,395
Cobb,Cheatham Hill 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1504,92,2,784,146,480
Cobb,Cheatham Hill 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2107,153,3,951,84,916
Cobb,Chalker 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2255,210,11,1215,476,343
Cobb,Clarkdale 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,849,99,4,424,38,284
Cobb,Clarkdale 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2520,180,13,1332,106,889
Cobb,Cooper 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2201,179,18,994,238,772
Cobb,Chestnut Ridge 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1565,168,4,1071,173,149
Cobb,Dickerson 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1500,183,1,988,252,76
Cobb,Dobbins 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2358,160,34,1340,474,350
Cobb,Dowell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1623,112,10,768,91,642
Cobb,Dodgen 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1068,95,2,704,185,82
Cobb,Durham 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1977,152,5,1145,467,208
Cobb,Davis 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,999,72,1,692,80,154
Cobb,Eastside 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1591,169,6,984,352,80
Cobb,Eastside 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2007,185,6,1230,422,164
Cobb,Elizabeth 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1440,99,5,806,171,359
Cobb,Elizabeth 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1198,133,8,706,154,197
Cobb,Elizabeth 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1393,139,5,817,116,316
Cobb,Elizabeth 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1314,123,9,870,105,207
Cobb,Elizabeth 05,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1441,154,6,927,103,251
Cobb,East Piedmont 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1136,69,7,694,175,191
Cobb,Fair Oaks 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2369,147,10,1081,28,1103
Cobb,Fair Oaks 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1712,155,21,1015,78,443
Cobb,Fullers Park 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1710,171,7,1111,278,143
Cobb,Ford 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1567,91,2,954,361,159
Cobb,Frey 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1189,104,3,666,282,134
Cobb,Garrison Mill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1452,165,7,901,74,305
Cobb,Gritters 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1801,137,11,1069,322,262
Cobb,Harmony-Leland 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3164,264,11,1086,1235,568
Cobb,Harrison 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1478,125,3,786,297,267
Cobb,Hightower 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2122,245,10,1362,203,302
Cobb,Hayes 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1936,145,6,1030,416,339
Cobb,Kennesaw 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,968,62,7,651,142,106
Cobb,Kennesaw 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1600,106,11,997,251,235
Cobb,Kennesaw 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2590,244,13,1301,395,637
Cobb,Kennesaw 4A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1633,117,6,939,406,165
Cobb,Kennesaw 5A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2641,162,6,1679,573,221
Cobb,Kell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1012,70,0,699,164,79
Cobb,Kemp 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,924,43,0,478,165,238
Cobb,Kemp 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2019,179,1,998,309,532
Cobb,Kemp 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1960,145,3,1025,529,258
Cobb,Lassiter 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1793,154,8,1105,173,353
Cobb,Lindley 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2596,209,5,1057,846,479
Cobb,Lost Mountain 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1866,154,4,654,660,394
Cobb,Lost Mountain 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1999,169,0,1118,477,235
Cobb,Lost Mountain 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2636,181,6,961,1050,438
Cobb,Lost Mountain 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1322,119,4,726,278,195
Cobb,Mableton 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2346,178,8,967,602,591
Cobb,Mableton 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1285,113,21,637,299,215
Cobb,Mableton 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1431,132,10,719,377,193
Cobb,Mableton 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,786,78,1,364,182,161
Cobb,Mabry 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,876,76,4,624,40,132
Cobb,Macland 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1990,174,8,916,103,789
Cobb,Murdock 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1895,204,3,1244,173,271
Cobb,McEachern 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1745,124,8,820,156,637
Cobb,McCleskey 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,933,64,4,558,205,102
Cobb,McClure 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1581,129,4,982,313,153
Cobb,Marietta 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1520,112,21,855,78,454
Cobb,Marietta 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1100,81,1,545,12,461
Cobb,Marietta 2B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2021,141,8,989,38,845
Cobb,Marietta 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2852,294,11,1347,58,1142
Cobb,Marietta 4A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1048,85,0,600,25,338
Cobb,Marietta 4B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,934,107,5,484,46,292
Cobb,Marietta 4C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1399,122,4,646,64,563
Cobb,Marietta 5A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1279,125,9,702,58,385
Cobb,Marietta 5B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,995,76,6,564,95,254
Cobb,Marietta 6A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1005,85,14,555,135,216
Cobb,Marietta 6B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1449,126,6,872,104,341
Cobb,Marietta 7A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1249,105,9,638,172,325
Cobb,Mars Hill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1561,111,10,936,397,107
Cobb,Mars Hill 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1254,79,8,725,358,84
Cobb,Mount Bethel 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1981,222,5,1253,427,74
Cobb,Mount Bethel 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1670,182,1,825,595,67
Cobb,Mount Bethel 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1541,180,5,888,407,61
Cobb,North Cobb 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1074,75,7,637,286,69
Cobb,Nickajack 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2426,177,5,1160,587,497
Cobb,Norton Park 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2019,176,15,1132,248,448
Cobb,Nicholson 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1163,85,6,713,265,94
Cobb,Oakdale 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1938,181,7,1031,332,387
Cobb,Oregon 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,839,63,1,444,202,129
Cobb,Oregon 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2721,233,21,1190,108,1169
Cobb,Oregon 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2125,175,13,984,56,897
Cobb,Oregon 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2224,211,9,977,70,957
Cobb,Oregon 05,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1964,170,5,932,219,638
Cobb,Pebblebrook 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2395,171,21,1086,363,754
Cobb,Powers Ferry 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1509,133,8,949,214,205
Cobb,Pine Mountain 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1732,130,9,965,276,352
Cobb,Pine Mountain 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1555,107,1,898,116,433
Cobb,Post Oak 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1812,183,9,1126,123,371
Cobb,Pope 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1555,161,5,930,66,393
Cobb,Palmer 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1177,105,7,682,285,98
Cobb,Powder Springs 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2373,210,11,926,92,1134
Cobb,Powder Springs 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1616,118,7,765,55,671
Cobb,Powder Springs 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1832,127,7,853,58,787
Cobb,Pitner 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1255,86,3,846,216,104
Cobb,Rocky Mount 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1648,123,5,1110,155,255
Cobb,Riverside 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,873,57,6,467,116,227
Cobb,Roswell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2705,298,6,1690,403,308
Cobb,Roswell 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1843,195,2,1261,274,111
Cobb,Sandy Plains 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1431,140,6,911,60,314
Cobb,Shallowford Falls 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1695,169,4,1083,117,322
Cobb,Simpson 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,962,88,5,643,51,175
Cobb,Sewell Mill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1704,186,8,1101,181,228
Cobb,Sewell Mill 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1978,175,9,1243,273,278
Cobb,Smyrna 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1655,145,14,963,317,216
Cobb,Smyrna 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2455,159,37,1211,636,412
Cobb,Smyrna 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3094,224,10,1601,775,484
Cobb,Smyrna 4A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2927,328,13,1416,551,619
Cobb,Smyrna 5A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1839,134,14,997,347,347
Cobb,Smyrna 6A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2960,298,12,1534,611,505
Cobb,Smyrna 7A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3451,386,16,1395,870,784
Cobb,Sope Creek 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1156,121,0,757,206,72
Cobb,Sope Creek 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2164,225,3,1258,436,242
Cobb,Sope Creek 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1362,116,7,955,225,59
Cobb,Sweetwater 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1599,126,6,801,70,596
Cobb,Sweetwater 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1283,130,21,651,143,338
Cobb,Terrell Mill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2362,196,16,1350,467,333
Cobb,Timber Ridge 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1272,130,2,878,225,37
Cobb,Vaughan 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1523,94,2,909,350,168
Cobb,Vinings 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1387,107,8,825,233,214
Cobb,Vinings 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2824,273,12,1484,560,495
Cobb,Vinings 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2103,200,16,1144,375,368
Cobb,Vinings 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1807,171,17,1200,233,186
Cobb,Wade Green 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2223,145,19,1274,554,231
Cobb,Willeo 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1462,134,4,982,74,268
Cobb,Acworth 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,496,25,1,259,188,23
Cobb,Acworth 1B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,447,26,2,239,164,16
Cobb,Acworth 1C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,381,27,3,218,112,21
Cobb,Addison 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,313,21,2,187,48,55
Cobb,Austell 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,221,11,2,119,28,61
Cobb,Bells Ferry 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,374,21,2,255,55,41
Cobb,Bells Ferry 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,714,48,1,396,219,50
Cobb,Big Shanty 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,261,16,0,157,42,46
Cobb,Big Shanty 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,409,17,0,266,97,29
Cobb,Baker 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,397,24,2,267,82,22
Cobb,Birney 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,191,14,0,107,6,64
Cobb,Birney 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,320,15,1,163,51,90
Cobb,Bryant 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,126,4,1,51,5,65
Cobb,Bryant 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,194,12,1,83,11,87
Cobb,Blackwell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,326,11,1,189,105,20
Cobb,Chattahoochee 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,490,29,2,291,103,65
Cobb,Cheatham Hill 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,400,17,1,226,38,118
Cobb,Cheatham Hill 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,514,19,2,270,12,211
Cobb,Chalker 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,445,23,2,287,85,48
Cobb,Clarkdale 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,148,8,0,87,7,46
Cobb,Clarkdale 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,382,14,2,219,10,137
Cobb,Cooper 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,273,16,4,144,28,81
Cobb,Chestnut Ridge 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,501,22,0,355,61,63
Cobb,Dickerson 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,382,39,0,278,56,9
Cobb,Dobbins 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,324,16,2,187,74,45
Cobb,Dowell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,413,19,0,232,16,146
Cobb,Dodgen 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,352,27,0,263,40,22
Cobb,Durham 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,587,35,2,360,139,51
Cobb,Davis 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,305,26,0,220,21,38
Cobb,Eastside 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,472,25,1,329,95,22
Cobb,Eastside 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,666,47,1,462,112,44
Cobb,Elizabeth 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,263,9,2,164,27,61
Cobb,Elizabeth 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,317,13,2,228,38,36
Cobb,Elizabeth 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,363,32,1,215,32,83
Cobb,Elizabeth 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,301,23,0,199,31,48
Cobb,Elizabeth 05,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,449,20,2,293,37,97
Cobb,East Piedmont 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,237,21,1,161,27,27
Cobb,Fair Oaks 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,323,13,4,163,5,138
Cobb,Fair Oaks 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,284,21,2,174,10,77
Cobb,Fullers Park 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,482,26,1,317,93,45
Cobb,Ford 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,417,24,0,288,71,34
Cobb,Frey 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,349,18,1,198,89,43
Cobb,Garrison Mill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,429,24,2,318,24,61
Cobb,Gritters 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,498,31,0,337,79,51
Cobb,Harmony-Leland 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,430,33,0,166,152,79
Cobb,Harrison 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,477,24,0,280,109,64
Cobb,Hightower 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,601,58,4,386,60,93
Cobb,Hayes 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,551,35,0,323,125,68
Cobb,Kennesaw 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,238,5,2,161,50,20
Cobb,Kennesaw 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,411,19,0,278,69,45
Cobb,Kennesaw 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,443,25,4,252,73,89
Cobb,Kennesaw 4A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,362,25,0,228,74,35
Cobb,Kennesaw 5A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,655,29,2,466,120,38
Cobb,Kell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,269,13,1,172,65,18
Cobb,Kemp 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,320,12,1,193,44,70
Cobb,Kemp 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,502,31,0,271,95,105
Cobb,Kemp 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,596,19,1,338,147,91
Cobb,Lassiter 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,545,35,1,352,62,95
Cobb,Lindley 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,405,23,1,192,136,53
Cobb,Lost Mountain 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,471,12,1,187,172,99
Cobb,Lost Mountain 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,625,31,0,354,156,84
Cobb,Lost Mountain 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,738,32,3,302,308,93
Cobb,Lost Mountain 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,396,20,0,248,78,50
Cobb,Mableton 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,334,28,1,139,98,68
Cobb,Mableton 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,185,3,1,95,46,40
Cobb,Mableton 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,326,27,1,187,74,37
Cobb,Mableton 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,247,16,1,117,58,55
Cobb,Mabry 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,296,19,0,212,21,44
Cobb,Macland 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,307,18,1,169,15,104
Cobb,Murdock 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,619,55,0,444,51,69
Cobb,McEachern 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,380,24,0,205,36,115
Cobb,McCleskey 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,252,14,0,152,67,19
Cobb,McClure 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,467,21,0,300,106,40
Cobb,Marietta 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,257,11,4,135,15,92
Cobb,Marietta 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,356,24,0,207,4,121
Cobb,Marietta 2B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,464,40,1,245,7,171
Cobb,Marietta 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,635,46,2,349,9,229
Cobb,Marietta 4A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,350,21,0,220,7,102
Cobb,Marietta 4B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,300,25,0,176,15,84
