county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
Fulton,RW22A,Secretary Of State,,REP,BRAD RAFFENSPERGER,257,0,8,161,86,0,2
Fulton,SC01A,Secretary Of State,,REP,BRAD RAFFENSPERGER,1,0,0,0,0,1,0
Fulton,SC01B,Secretary Of State,,REP,BRAD RAFFENSPERGER,9,0,0,5,0,4,0
Fulton,SC01C,Secretary Of State,,REP,BRAD RAFFENSPERGER,15,0,2,7,0,6,0
Fulton,SC01D,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC02,Secretary Of State,,REP,BRAD RAFFENSPERGER,10,0,0,6,0,4,0
Fulton,SC04,Secretary Of State,,REP,BRAD RAFFENSPERGER,106,0,4,91,0,11,0
Fulton,SC05A,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC05B,Secretary Of State,,REP,BRAD RAFFENSPERGER,26,1,2,10,0,13,0
Fulton,SC05D,Secretary Of State,,REP,BRAD RAFFENSPERGER,27,0,6,13,0,8,0
Fulton,SC05E,Secretary Of State,,REP,BRAD RAFFENSPERGER,37,0,0,22,0,15,0
Fulton,SC07A,Secretary Of State,,REP,BRAD RAFFENSPERGER,121,0,17,74,0,30,0
Fulton,SC07C,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC08B,Secretary Of State,,REP,BRAD RAFFENSPERGER,17,0,0,12,0,4,1
Fulton,SC08C,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC08D,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC08E,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC08F,Secretary Of State,,REP,BRAD RAFFENSPERGER,5,0,0,5,0,0,0
Fulton,SC08G,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC08H,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC09A,Secretary Of State,,REP,BRAD RAFFENSPERGER,6,0,0,5,0,1,0
Fulton,SC09B,Secretary Of State,,REP,BRAD RAFFENSPERGER,8,0,0,5,0,2,1
Fulton,SC09C,Secretary Of State,,REP,BRAD RAFFENSPERGER,11,0,2,9,0,0,0
Fulton,SC10,Secretary Of State,,REP,BRAD RAFFENSPERGER,3,0,0,2,0,0,1
Fulton,SC11A,Secretary Of State,,REP,BRAD RAFFENSPERGER,2,0,0,2,0,0,0
Fulton,SC11B,Secretary Of State,,REP,BRAD RAFFENSPERGER,10,0,0,8,0,2,0
Fulton,SC13,Secretary Of State,,REP,BRAD RAFFENSPERGER,20,0,0,13,0,7,0
Fulton,SC14A,Secretary Of State,,REP,BRAD RAFFENSPERGER,1,0,0,1,0,0,0
Fulton,SC14B,Secretary Of State,,REP,BRAD RAFFENSPERGER,3,0,0,2,0,1,0
Fulton,SC15,Secretary Of State,,REP,BRAD RAFFENSPERGER,33,0,1,15,0,17,0
Fulton,SC16A,Secretary Of State,,REP,BRAD RAFFENSPERGER,22,0,3,15,0,4,0
Fulton,SC16B,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC17A,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC17B,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC17C,Secretary Of State,,REP,BRAD RAFFENSPERGER,9,0,0,6,0,3,0
Fulton,SC18A,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC18B,Secretary Of State,,REP,BRAD RAFFENSPERGER,10,0,2,4,0,4,0
Fulton,SC18C,Secretary Of State,,REP,BRAD RAFFENSPERGER,21,0,1,11,0,9,0
Fulton,SC19A,Secretary Of State,,REP,BRAD RAFFENSPERGER,2,0,0,0,0,2,0
Fulton,SC19B,Secretary Of State,,REP,BRAD RAFFENSPERGER,10,0,1,5,0,4,0
Fulton,SC20,Secretary Of State,,REP,BRAD RAFFENSPERGER,9,0,1,7,0,1,0
Fulton,SC211,Secretary Of State,,REP,BRAD RAFFENSPERGER,6,0,2,4,0,0,0
Fulton,SC212,Secretary Of State,,REP,BRAD RAFFENSPERGER,30,2,4,14,0,10,0
Fulton,SC23A,Secretary Of State,,REP,BRAD RAFFENSPERGER,12,0,0,8,0,4,0
Fulton,SC23B,Secretary Of State,,REP,BRAD RAFFENSPERGER,7,0,3,4,0,0,0
Fulton,SC23C,Secretary Of State,,REP,BRAD RAFFENSPERGER,16,0,1,11,0,4,0
Fulton,SC27,Secretary Of State,,REP,BRAD RAFFENSPERGER,5,0,1,4,0,0,0
Fulton,SC29A,Secretary Of State,,REP,BRAD RAFFENSPERGER,10,0,0,6,0,3,1
Fulton,SC30A,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,SC30B,Secretary Of State,,REP,BRAD RAFFENSPERGER,1,0,0,0,0,0,1
Fulton,SS01,Secretary Of State,,REP,BRAD RAFFENSPERGER,848,48,31,622,142,0,5
Fulton,SS02A,Secretary Of State,,REP,BRAD RAFFENSPERGER,108,0,5,58,43,0,2
Fulton,SS02B,Secretary Of State,,REP,BRAD RAFFENSPERGER,53,0,1,32,20,0,0
Fulton,SS03,Secretary Of State,,REP,BRAD RAFFENSPERGER,147,1,3,107,35,0,1
Fulton,SS04,Secretary Of State,,REP,BRAD RAFFENSPERGER,233,4,15,164,49,0,1
Fulton,SS05,Secretary Of State,,REP,BRAD RAFFENSPERGER,260,3,6,184,65,0,2
Fulton,SS06,Secretary Of State,,REP,BRAD RAFFENSPERGER,217,2,13,150,49,0,3
Fulton,SS07A,Secretary Of State,,REP,BRAD RAFFENSPERGER,151,2,37,70,42,0,0
Fulton,SS07B,Secretary Of State,,REP,BRAD RAFFENSPERGER,51,0,3,23,25,0,0
Fulton,SS07C,Secretary Of State,,REP,BRAD RAFFENSPERGER,60,2,15,33,7,0,3
Fulton,SS08A,Secretary Of State,,REP,BRAD RAFFENSPERGER,57,2,4,43,8,0,0
Fulton,SS08B,Secretary Of State,,REP,BRAD RAFFENSPERGER,84,3,4,60,17,0,0
Fulton,SS08C,Secretary Of State,,REP,BRAD RAFFENSPERGER,28,0,0,19,9,0,0
Fulton,SS08D,Secretary Of State,,REP,BRAD RAFFENSPERGER,93,3,5,61,23,0,1
Fulton,SS09A,Secretary Of State,,REP,BRAD RAFFENSPERGER,455,0,15,340,15,0,85
Fulton,SS09B,Secretary Of State,,REP,BRAD RAFFENSPERGER,462,2,19,292,22,0,127
Fulton,SS11A,Secretary Of State,,REP,BRAD RAFFENSPERGER,269,0,14,178,34,0,43
Fulton,SS11B,Secretary Of State,,REP,BRAD RAFFENSPERGER,66,2,4,34,13,0,13
Fulton,SS11C,Secretary Of State,,REP,BRAD RAFFENSPERGER,4,0,0,3,1,0,0
Fulton,SS11D,Secretary Of State,,REP,BRAD RAFFENSPERGER,43,0,3,21,3,0,16
Fulton,SS12,Secretary Of State,,REP,BRAD RAFFENSPERGER,318,2,20,215,23,0,58
Fulton,SS13A,Secretary Of State,,REP,BRAD RAFFENSPERGER,151,0,2,121,6,0,22
Fulton,SS13B,Secretary Of State,,REP,BRAD RAFFENSPERGER,79,0,4,46,1,0,28
Fulton,SS14,Secretary Of State,,REP,BRAD RAFFENSPERGER,166,0,7,119,3,0,37
Fulton,SS15A,Secretary Of State,,REP,BRAD RAFFENSPERGER,50,1,5,32,12,0,0
Fulton,SS15B,Secretary Of State,,REP,BRAD RAFFENSPERGER,83,0,2,64,17,0,0
Fulton,SS16,Secretary Of State,,REP,BRAD RAFFENSPERGER,326,3,15,253,27,0,28
Fulton,SS17,Secretary Of State,,REP,BRAD RAFFENSPERGER,428,6,29,299,90,0,4
Fulton,SS18A,Secretary Of State,,REP,BRAD RAFFENSPERGER,88,0,3,67,18,0,0
Fulton,SS18B,Secretary Of State,,REP,BRAD RAFFENSPERGER,33,2,0,22,9,0,0
Fulton,SS19A,Secretary Of State,,REP,BRAD RAFFENSPERGER,122,0,8,66,44,0,4
Fulton,SS19B,Secretary Of State,,REP,BRAD RAFFENSPERGER,116,0,2,67,47,0,0
Fulton,SS20,Secretary Of State,,REP,BRAD RAFFENSPERGER,114,0,8,60,46,0,0
Fulton,SS22,Secretary Of State,,REP,BRAD RAFFENSPERGER,257,1,18,169,69,0,0
Fulton,SS26,Secretary Of State,,REP,BRAD RAFFENSPERGER,77,0,2,34,41,0,0
Fulton,SS29A,Secretary Of State,,REP,BRAD RAFFENSPERGER,218,2,8,157,47,0,4
Fulton,SS31,Secretary Of State,,REP,BRAD RAFFENSPERGER,137,2,5,89,27,0,14
Fulton,UC01A,Secretary Of State,,REP,BRAD RAFFENSPERGER,18,0,0,14,0,4,0
Fulton,UC01B,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,UC01D,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,UC01E,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0,0,0
Fulton,UC02A,Secretary Of State,,REP,BRAD RAFFENSPERGER,52,0,3,39,1,9,0
Fulton,UC02B,Secretary Of State,,REP,BRAD RAFFENSPERGER,4,0,0,0,0,4,0
Fulton,UC031,Secretary Of State,,REP,BRAD RAFFENSPERGER,112,0,14,83,0,15,0
Fulton,UC032,Secretary Of State,,REP,BRAD RAFFENSPERGER,15,0,0,14,0,1,0
Fulton,01A,Secretary Of State,,DEM,JOHN BARROW,1085,2,13,859,2,13,196
Fulton,01B,Secretary Of State,,DEM,JOHN BARROW,1406,3,9,1193,2,8,191
Fulton,01C,Secretary Of State,,DEM,JOHN BARROW,149,2,6,125,0,6,10
Fulton,01D,Secretary Of State,,DEM,JOHN BARROW,115,0,4,99,0,0,12
Fulton,01E,Secretary Of State,,DEM,JOHN BARROW,1053,3,9,870,2,10,159
Fulton,01F,Secretary Of State,,DEM,JOHN BARROW,97,0,1,82,0,1,13
Fulton,01G,Secretary Of State,,DEM,JOHN BARROW,366,1,7,315,0,3,40
Fulton,01H,Secretary Of State,,DEM,JOHN BARROW,83,0,9,49,0,2,23
Fulton,01J,Secretary Of State,,DEM,JOHN BARROW,347,1,15,304,0,10,17
Fulton,01P,Secretary Of State,,DEM,JOHN BARROW,149,0,9,132,0,3,5
Fulton,01R,Secretary Of State,,DEM,JOHN BARROW,109,1,4,97,0,1,6
Fulton,01S,Secretary Of State,,DEM,JOHN BARROW,228,3,10,189,1,15,10
Fulton,01T,Secretary Of State,,DEM,JOHN BARROW,273,1,3,248,0,3,18
Fulton,02A,Secretary Of State,,DEM,JOHN BARROW,837,4,25,519,4,9,276
Fulton,02B,Secretary Of State,,DEM,JOHN BARROW,387,0,6,292,1,3,85
Fulton,02C,Secretary Of State,,DEM,JOHN BARROW,437,0,3,340,3,3,88
Fulton,02D,Secretary Of State,,DEM,JOHN BARROW,911,2,7,664,4,9,225
Fulton,02E,Secretary Of State,,DEM,JOHN BARROW,766,4,10,570,0,0,182
Fulton,02F1,Secretary Of State,,DEM,JOHN BARROW,767,0,8,483,2,4,270
Fulton,02F2,Secretary Of State,,DEM,JOHN BARROW,122,0,1,80,1,0,40
Fulton,02G,Secretary Of State,,DEM,JOHN BARROW,887,2,9,649,1,4,222
Fulton,02J,Secretary Of State,,DEM,JOHN BARROW,638,0,5,488,0,3,142
Fulton,02K,Secretary Of State,,DEM,JOHN BARROW,383,0,6,284,1,0,92
Fulton,02L1,Secretary Of State,,DEM,JOHN BARROW,1247,3,35,897,11,3,298
Fulton,02L2,Secretary Of State,,DEM,JOHN BARROW,223,1,3,161,3,1,54
Fulton,02S,Secretary Of State,,DEM,JOHN BARROW,147,1,3,103,2,3,35
Fulton,02W,Secretary Of State,,DEM,JOHN BARROW,109,0,2,86,2,1,18
Fulton,03A,Secretary Of State,,DEM,JOHN BARROW,221,2,11,165,0,6,37
Fulton,03B,Secretary Of State,,DEM,JOHN BARROW,46,0,5,27,0,2,12
Fulton,03C,Secretary Of State,,DEM,JOHN BARROW,217,1,17,149,1,2,47
Fulton,03D,Secretary Of State,,DEM,JOHN BARROW,114,1,2,79,3,4,25
Fulton,03E,Secretary Of State,,DEM,JOHN BARROW,250,0,7,202,1,5,35
Fulton,03F,Secretary Of State,,DEM,JOHN BARROW,316,1,5,254,3,2,51
Fulton,03G,Secretary Of State,,DEM,JOHN BARROW,81,2,3,70,0,1,5
Fulton,03H,Secretary Of State,,DEM,JOHN BARROW,98,0,7,70,0,3,18
Fulton,03I,Secretary Of State,,DEM,JOHN BARROW,130,1,2,104,0,2,21
Fulton,03L,Secretary Of State,,DEM,JOHN BARROW,65,0,2,54,0,0,9
Fulton,03M,Secretary Of State,,DEM,JOHN BARROW,158,1,3,146,0,0,8
Fulton,03N,Secretary Of State,,DEM,JOHN BARROW,192,2,3,164,0,3,20
Fulton,03P1A,Secretary Of State,,DEM,JOHN BARROW,458,0,4,366,3,1,84
Fulton,03P2,Secretary Of State,,DEM,JOHN BARROW,2,0,0,2,0,0,0
Fulton,03S,Secretary Of State,,DEM,JOHN BARROW,103,1,1,78,0,0,23
Fulton,03T,Secretary Of State,,DEM,JOHN BARROW,165,0,4,134,0,2,25
Fulton,04A,Secretary Of State,,DEM,JOHN BARROW,145,0,3,125,0,2,15
Fulton,04B,Secretary Of State,,DEM,JOHN BARROW,158,3,6,111,3,4,31
Fulton,04C,Secretary Of State,,DEM,JOHN BARROW,18,0,1,10,0,1,6
Fulton,04D,Secretary Of State,,DEM,JOHN BARROW,247,0,10,187,1,2,47
Fulton,04F,Secretary Of State,,DEM,JOHN BARROW,270,0,6,210,0,4,50
Fulton,04G,Secretary Of State,,DEM,JOHN BARROW,92,0,2,81,0,3,6
Fulton,04I,Secretary Of State,,DEM,JOHN BARROW,174,1,4,128,0,4,37
Fulton,04J,Secretary Of State,,DEM,JOHN BARROW,28,1,0,22,0,0,5
Fulton,04K,Secretary Of State,,DEM,JOHN BARROW,397,1,18,317,1,10,50
Fulton,04L,Secretary Of State,,DEM,JOHN BARROW,320,0,2,278,1,7,32
Fulton,04M,Secretary Of State,,DEM,JOHN BARROW,76,0,2,61,1,5,7
Fulton,04S,Secretary Of State,,DEM,JOHN BARROW,404,2,20,320,0,21,41
Fulton,04T,Secretary Of State,,DEM,JOHN BARROW,197,1,8,158,0,11,19
Fulton,04V,Secretary Of State,,DEM,JOHN BARROW,248,0,9,203,1,5,30
Fulton,04W,Secretary Of State,,DEM,JOHN BARROW,32,0,0,28,0,0,4
Fulton,04X1,Secretary Of State,,DEM,JOHN BARROW,332,2,11,234,0,19,66
Fulton,04X2,Secretary Of State,,DEM,JOHN BARROW,100,1,3,64,0,8,24
Fulton,05A1,Secretary Of State,,DEM,JOHN BARROW,778,4,19,598,1,4,152
Fulton,05A2,Secretary Of State,,DEM,JOHN BARROW,842,1,11,635,4,6,185
Fulton,05B,Secretary Of State,,DEM,JOHN BARROW,285,2,7,227,1,1,47
Fulton,05C,Secretary Of State,,DEM,JOHN BARROW,8,0,0,7,0,0,1
Fulton,05D,Secretary Of State,,DEM,JOHN BARROW,11,1,0,6,0,0,4
Fulton,05F,Secretary Of State,,DEM,JOHN BARROW,33,0,0,28,0,1,4
Fulton,05J,Secretary Of State,,DEM,JOHN BARROW,194,0,2,158,3,3,28
Fulton,05K,Secretary Of State,,DEM,JOHN BARROW,315,2,10,238,3,2,60
Fulton,06B,Secretary Of State,,DEM,JOHN BARROW,488,0,8,320,0,1,159
Fulton,06D,Secretary Of State,,DEM,JOHN BARROW,2340,2,58,1496,10,4,770
Fulton,06E,Secretary Of State,,DEM,JOHN BARROW,502,0,10,389,3,3,97
Fulton,06F,Secretary Of State,,DEM,JOHN BARROW,677,0,14,319,3,1,340
Fulton,06G,Secretary Of State,,DEM,JOHN BARROW,124,1,0,91,1,0,31
Fulton,06I,Secretary Of State,,DEM,JOHN BARROW,485,2,6,347,3,2,125
Fulton,06J,Secretary Of State,,DEM,JOHN BARROW,750,4,23,487,2,0,234
Fulton,06L1,Secretary Of State,,DEM,JOHN BARROW,301,1,8,208,1,0,83
Fulton,06L2,Secretary Of State,,DEM,JOHN BARROW,174,0,6,125,0,0,43
Fulton,06N,Secretary Of State,,DEM,JOHN BARROW,277,0,6,180,1,1,89
Fulton,06Q,Secretary Of State,,DEM,JOHN BARROW,67,1,0,50,1,0,15
Fulton,06R,Secretary Of State,,DEM,JOHN BARROW,517,0,19,372,1,1,124
Fulton,07A,Secretary Of State,,DEM,JOHN BARROW,777,6,41,459,11,3,257
Fulton,07B,Secretary Of State,,DEM,JOHN BARROW,354,0,9,221,4,0,120
Fulton,07C,Secretary Of State,,DEM,JOHN BARROW,555,0,91,279,6,0,179
Fulton,07D,Secretary Of State,,DEM,JOHN BARROW,429,0,10,259,0,0,160
Fulton,07E,Secretary Of State,,DEM,JOHN BARROW,379,0,10,189,7,0,173
Fulton,07F,Secretary Of State,,DEM,JOHN BARROW,496,0,8,266,1,0,221
Fulton,07H,Secretary Of State,,DEM,JOHN BARROW,365,0,11,224,1,0,129
Fulton,07J,Secretary Of State,,DEM,JOHN BARROW,441,0,4,317,2,1,117
Fulton,07M,Secretary Of State,,DEM,JOHN BARROW,260,0,5,190,2,3,60
Fulton,07N,Secretary Of State,,DEM,JOHN BARROW,238,2,10,159,3,0,64
Fulton,08A,Secretary Of State,,DEM,JOHN BARROW,362,1,11,268,4,3,75
Fulton,08B,Secretary Of State,,DEM,JOHN BARROW,387,1,10,235,3,1,137
Fulton,08C,Secretary Of State,,DEM,JOHN BARROW,132,0,7,63,2,1,59
Fulton,08D,Secretary Of State,,DEM,JOHN BARROW,113,0,9,78,0,1,25
Fulton,08E,Secretary Of State,,DEM,JOHN BARROW,384,1,15,293,1,2,72
Fulton,08F1,Secretary Of State,,DEM,JOHN BARROW,231,1,7,164,0,0,59
Fulton,08G,Secretary Of State,,DEM,JOHN BARROW,427,1,59,260,1,1,105
Fulton,08H,Secretary Of State,,DEM,JOHN BARROW,426,2,26,199,0,0,199
Fulton,08J,Secretary Of State,,DEM,JOHN BARROW,440,1,17,308,2,1,111
Fulton,08K,Secretary Of State,,DEM,JOHN BARROW,139,0,5,105,0,0,29
Fulton,08L,Secretary Of State,,DEM,JOHN BARROW,679,0,23,432,2,0,222
Fulton,08M,Secretary Of State,,DEM,JOHN BARROW,205,1,0,132,0,0,72
Fulton,08N1,Secretary Of State,,DEM,JOHN BARROW,97,1,0,80,1,1,14
Fulton,08N2,Secretary Of State,,DEM,JOHN BARROW,237,0,31,154,1,0,51
Fulton,08P,Secretary Of State,,DEM,JOHN BARROW,218,0,0,166,3,0,49
Fulton,09A,Secretary Of State,,DEM,JOHN BARROW,601,5,1,490,4,3,98
Fulton,09B,Secretary Of State,,DEM,JOHN BARROW,44,0,2,34,0,0,8
Fulton,09C,Secretary Of State,,DEM,JOHN BARROW,571,1,21,388,0,5,156
Fulton,09D,Secretary Of State,,DEM,JOHN BARROW,228,2,18,168,0,1,39
Fulton,09E,Secretary Of State,,DEM,JOHN BARROW,375,1,12,308,1,8,45
Fulton,09F,Secretary Of State,,DEM,JOHN BARROW,571,1,6,466,5,1,92
Fulton,09G,Secretary Of State,,DEM,JOHN BARROW,621,1,4,536,2,0,78
Fulton,09H,Secretary Of State,,DEM,JOHN BARROW,188,3,1,153,2,1,28
Fulton,09I,Secretary Of State,,DEM,JOHN BARROW,150,0,6,115,0,3,26
Fulton,09K,Secretary Of State,,DEM,JOHN BARROW,449,0,17,368,1,5,58
Fulton,09M,Secretary Of State,,DEM,JOHN BARROW,525,1,3,471,0,5,45
Fulton,10A,Secretary Of State,,DEM,JOHN BARROW,587,4,20,368,1,15,179
Fulton,10B,Secretary Of State,,DEM,JOHN BARROW,1149,5,49,739,0,49,307
Fulton,10C,Secretary Of State,,DEM,JOHN BARROW,318,1,38,182,0,12,85
Fulton,10D,Secretary Of State,,DEM,JOHN BARROW,550,1,39,316,1,11,182
Fulton,10E,Secretary Of State,,DEM,JOHN BARROW,219,0,14,152,0,3,50
Fulton,10F,Secretary Of State,,DEM,JOHN BARROW,236,0,22,168,0,2,44
Fulton,10G,Secretary Of State,,DEM,JOHN BARROW,408,1,18,275,0,6,108
Fulton,10H1,Secretary Of State,,DEM,JOHN BARROW,77,0,2,51,0,1,23
Fulton,10H2,Secretary Of State,,DEM,JOHN BARROW,340,1,16,241,1,5,76
Fulton,10I,Secretary Of State,,DEM,JOHN BARROW,162,1,8,95,0,18,40
Fulton,10J,Secretary Of State,,DEM,JOHN BARROW,156,0,9,116,0,3,28
Fulton,10K,Secretary Of State,,DEM,JOHN BARROW,333,0,18,193,2,24,96
Fulton,10M,Secretary Of State,,DEM,JOHN BARROW,540,6,18,397,1,15,103
Fulton,10P,Secretary Of State,,DEM,JOHN BARROW,212,0,15,164,0,4,29
Fulton,10R,Secretary Of State,,DEM,JOHN BARROW,122,0,6,96,0,1,19
Fulton,11B,Secretary Of State,,DEM,JOHN BARROW,1282,3,51,692,1,406,129
Fulton,11C,Secretary Of State,,DEM,JOHN BARROW,971,3,22,450,3,437,56
Fulton,11E1,Secretary Of State,,DEM,JOHN BARROW,219,1,6,142,0,48,22
Fulton,11E2,Secretary Of State,,DEM,JOHN BARROW,197,2,5,140,0,31,19
Fulton,11E3,Secretary Of State,,DEM,JOHN BARROW,573,0,2,426,3,106,36
Fulton,11G,Secretary Of State,,DEM,JOHN BARROW,203,1,8,149,0,24,21
Fulton,11H,Secretary Of State,,DEM,JOHN BARROW,140,0,7,85,0,16,32
Fulton,11J,Secretary Of State,,DEM,JOHN BARROW,399,1,20,290,0,43,45
Fulton,11K,Secretary Of State,,DEM,JOHN BARROW,482,2,12,358,2,43,65
Fulton,11M,Secretary Of State,,DEM,JOHN BARROW,580,1,12,406,0,57,104
Fulton,11N,Secretary Of State,,DEM,JOHN BARROW,605,3,17,397,1,98,89
Fulton,11P,Secretary Of State,,DEM,JOHN BARROW,356,2,27,263,0,27,37
Fulton,11R,Secretary Of State,,DEM,JOHN BARROW,152,0,12,102,0,20,18
Fulton,12A,Secretary Of State,,DEM,JOHN BARROW,1087,3,19,882,1,84,98
Fulton,12D,Secretary Of State,,DEM,JOHN BARROW,115,2,5,86,0,15,7
Fulton,12E1,Secretary Of State,,DEM,JOHN BARROW,133,0,25,80,0,20,8
Fulton,12F,Secretary Of State,,DEM,JOHN BARROW,109,0,1,102,1,2,3
Fulton,12G,Secretary Of State,,DEM,JOHN BARROW,170,1,4,155,0,5,5
Fulton,12H1,Secretary Of State,,DEM,JOHN BARROW,45,0,6,32,0,4,3
Fulton,12H2,Secretary Of State,,DEM,JOHN BARROW,402,2,18,327,0,31,24
Fulton,12I,Secretary Of State,,DEM,JOHN BARROW,127,1,14,84,0,17,11
Fulton,12J,Secretary Of State,,DEM,JOHN BARROW,302,2,14,231,0,45,10
Fulton,12K,Secretary Of State,,DEM,JOHN BARROW,362,1,11,287,1,22,40
Fulton,12L,Secretary Of State,,DEM,JOHN BARROW,67,1,5,58,0,1,2
Fulton,12M,Secretary Of State,,DEM,JOHN BARROW,346,1,17,290,0,24,14
Fulton,12N,Secretary Of State,,DEM,JOHN BARROW,98,2,1,84,0,3,8
Fulton,12S,Secretary Of State,,DEM,JOHN BARROW,339,1,10,291,0,7,30
Fulton,AP01A,Secretary Of State,,DEM,JOHN BARROW,453,2,19,267,161,1,3
Fulton,AP01B,Secretary Of State,,DEM,JOHN BARROW,76,2,4,40,30,0,0
Fulton,AP01C,Secretary Of State,,DEM,JOHN BARROW,228,1,4,132,88,0,3
Fulton,AP01D,Secretary Of State,,DEM,JOHN BARROW,104,1,3,64,36,0,0
Fulton,AP02B,Secretary Of State,,DEM,JOHN BARROW,62,1,12,33,16,0,0
Fulton,AP03,Secretary Of State,,DEM,JOHN BARROW,59,1,0,47,10,0,1
Fulton,AP04A,Secretary Of State,,DEM,JOHN BARROW,178,0,8,87,83,0,0
Fulton,AP04B,Secretary Of State,,DEM,JOHN BARROW,38,0,0,24,14,0,0
Fulton,AP05,Secretary Of State,,DEM,JOHN BARROW,430,3,16,295,112,0,4
Fulton,AP06,Secretary Of State,,DEM,JOHN BARROW,176,0,3,90,82,0,1
Fulton,AP07A,Secretary Of State,,DEM,JOHN BARROW,343,2,15,195,129,1,1
Fulton,AP07B,Secretary Of State,,DEM,JOHN BARROW,142,0,5,101,35,0,1
Fulton,AP09A,Secretary Of State,,DEM,JOHN BARROW,399,3,12,235,149,0,0
Fulton,AP09B,Secretary Of State,,DEM,JOHN BARROW,86,1,0,44,40,0,1
Fulton,AP021,Secretary Of State,,DEM,JOHN BARROW,337,4,6,197,127,0,3
Fulton,AP022,Secretary Of State,,DEM,JOHN BARROW,252,3,12,144,93,0,0
Fulton,AP10,Secretary Of State,,DEM,JOHN BARROW,101,1,4,57,38,0,1
Fulton,AP12A,Secretary Of State,,DEM,JOHN BARROW,76,0,5,41,30,0,0
Fulton,AP12B,Secretary Of State,,DEM,JOHN BARROW,71,1,3,47,19,1,0
Fulton,AP12C,Secretary Of State,,DEM,JOHN BARROW,162,1,6,69,86,0,0
Fulton,AP14,Secretary Of State,,DEM,JOHN BARROW,330,0,15,174,137,1,3
Fulton,CH01,Secretary Of State,,DEM,JOHN BARROW,33,0,1,26,0,6,0
Fulton,CH02,Secretary Of State,,DEM,JOHN BARROW,31,0,2,25,0,4,0
Fulton,CH03,Secretary Of State,,DEM,JOHN BARROW,38,0,2,25,0,11,0
Fulton,CH04A,Secretary Of State,,DEM,JOHN BARROW,109,0,3,87,0,18,1
Fulton,CH05,Secretary Of State,,DEM,JOHN BARROW,31,0,1,26,0,2,2
Fulton,CP01B,Secretary Of State,,DEM,JOHN BARROW,55,0,0,38,0,17,0
Fulton,CP011,Secretary Of State,,DEM,JOHN BARROW,211,0,5,134,1,70,1
Fulton,CP012,Secretary Of State,,DEM,JOHN BARROW,291,0,4,189,0,96,2
Fulton,CP02,Secretary Of State,,DEM,JOHN BARROW,183,0,6,119,2,55,1
Fulton,CP04A,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0,0,0
Fulton,CP04B,Secretary Of State,,DEM,JOHN BARROW,3,0,0,1,0,1,1
Fulton,CP05B,Secretary Of State,,DEM,JOHN BARROW,14,0,1,11,0,2,0
Fulton,CP051,Secretary Of State,,DEM,JOHN BARROW,372,0,5,237,0,129,1
Fulton,CP06A,Secretary Of State,,DEM,JOHN BARROW,37,1,0,22,0,13,1
Fulton,CP07B,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0,0,0
Fulton,CP07C,Secretary Of State,,DEM,JOHN BARROW,10,0,0,9,0,1,0
Fulton,CP07D,Secretary Of State,,DEM,JOHN BARROW,33,0,1,23,0,9,0
Fulton,CP07E,Secretary Of State,,DEM,JOHN BARROW,7,0,0,7,0,0,0
Fulton,CP07F,Secretary Of State,,DEM,JOHN BARROW,11,0,0,8,0,3,0
Fulton,CP081,Secretary Of State,,DEM,JOHN BARROW,11,0,0,8,0,3,0
Fulton,CP083,Secretary Of State,,DEM,JOHN BARROW,2,0,0,1,0,1,0
Fulton,CP084,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0,0,0
Fulton,CP08A,Secretary Of State,,DEM,JOHN BARROW,21,0,1,15,0,4,1
Fulton,EP01A,Secretary Of State,,DEM,JOHN BARROW,483,1,12,366,1,90,13
Fulton,EP01B,Secretary Of State,,DEM,JOHN BARROW,519,0,17,391,0,98,13
