county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Clayton,not available,State House,79,Democrat,Yasmin Neal,4476,11015,623,4
Clayton,not available,State Senate,17,Democrat,Gail Davenport,6549,23741,1488,6
Clayton,not available,State Senate,34,Democrat,Kenya Wicks,11218,30947,1919,30
Clayton,not available,State Senate,34,Republican,Andrew E. Honeycutt,2021,4260,276,6
Clayton,not available,State Senate,44,Democrat,Elena Parent,4987,16039,863,8
Clayton,not available,U.S. House,5,Democrat,Nikema Williams,12109,33185,1940,29
Clayton,not available,U.S. House,5,Republican,"John ""Bongo"" Salvesen",2178,4760,272,8
Clayton,not available,U.S. House,13,Democrat,David Scott,9274,35098,2146,11
Clayton,not available,U.S. House,13,Republican,Jonathan Chavez,2187,5803,343,1
Clinch,not available,District Attorney,Alapaha Judicial Circuit,Republican,Chase L. Studstill,739,1616,58,0
Clinch,not available,President,,Democrat,Kamala D. Harris,248,421,33,0
Clinch,not available,President,,Green,Jill Stein,1,1,0,0
Clinch,not available,President,,Libertarian,Chase Oliver,3,0,0,0
Clinch,not available,President,,Republican,Donald J. Trump,649,1505,47,0
Clinch,not available,State House,174,Republican,John Corbett,740,1610,59,0
Clinch,not available,State Senate,8,Republican,Russ Goodman,769,1680,58,0
Clinch,not available,U.S. House,8,Democrat,Darrius Butler,199,313,33,0
Clinch,not available,U.S. House,8,Republican,Austin Scott,615,1452,42,0
Cobb,not available,District Attorney,Cobb Judicial Circuit,Democrat,Sonya F. Allen,65917,217829,18115,413
Cobb,not available,President,,Democrat,Kamala D. Harris,44783,166260,17004,357
Cobb,not available,President,,Green,Jill Stein,792,1061,95,3
Cobb,not available,President,,Libertarian,Chase Oliver,943,1256,133,3
Cobb,not available,President,,Republican,Donald J. Trump,37996,122427,8030,226
Cobb,not available,State House,19,Democrat,R.J. Coyle,400,3199,272,3
Cobb,not available,State House,19,Republican,Joseph Gullett,633,4403,231,4
Cobb,not available,State House,22,Democrat,"James ""JL"" Shade",1671,5046,526,6
Cobb,not available,State House,22,Republican,Jordan Ridley,2247,5390,355,11
Cobb,not available,State House,34,Democrat,Karl Gallegos,2791,11989,1258,15
Cobb,not available,State House,34,Republican,Devan Seabaugh,4148,16641,1039,21
Cobb,not available,State House,35,Democrat,Lisa Gayle Campbell,3932,11454,869,24
Cobb,not available,State House,35,Republican,Gary Cecil Chaffee,2647,7433,412,9
Cobb,not available,State House,36,Republican,Ginny Ehrhart,5252,22744,1240,24
Cobb,not available,State House,37,Democrat,Mary Frances Williams,3211,10385,1134,18
Cobb,not available,State House,37,Republican,Shea Taylor,2944,8197,575,9
Cobb,not available,State House,38,Democrat,David Wilkerson,4799,19126,1145,24
Cobb,not available,State House,39,Democrat,Terry Cummings,4822,16836,1088,28
Cobb,not available,State House,41,Democrat,Michael Smith,3449,10841,970,20
Cobb,not available,State House,41,Republican,Andrea Smith,1785,4391,356,10
Cobb,not available,State House,42,Democrat,Gabriel Sanchez,3397,12345,929,18
Cobb,not available,State House,42,Republican,Diane E. Jackson,2290,6932,442,9
Cobb,not available,State House,43,Democrat,Solomon Adesanya,4801,12755,1159,27
Cobb,not available,State House,44,Democrat,Danielle Bell,2358,7022,727,12
Cobb,not available,State House,44,Republican,Don L. Parsons,3184,7847,535,9
Cobb,not available,State House,45,Democrat,Eric Castater,2858,11155,1994,20
Cobb,not available,State House,45,Republican,Sharon Cooper,5220,14983,1425,22
Cobb,not available,State House,46,Democrat,Micheal Garza,2049,8874,1085,15
Cobb,not available,State House,46,Republican,John Carson,3537,11610,804,18
Cobb,not available,State House,60,Democrat,Sheila Jones,665,2067,205,4
Cobb,not available,State House,60,Republican,Cathy G. Henson,610,1566,169,7
Cobb,not available,State House,61,Democrat,Mekyah McQueen,3231,13645,1225,13
Cobb,not available,State Senate,28,Democrat,Donzella James,7054,26580,1850,39
Cobb,not available,State Senate,32,Republican,Kay Kirkpatrick,10856,26658,2012,40
Cobb,not available,State Senate,33,Democrat,Michael Doc Rhett,15030,46880,3985,88
Cobb,not available,State Senate,35,Democrat,Jason Esteves,9804,32600,2502,54
Cobb,not available,State Senate,37,Democrat,Vanessa Ella Parker,8493,35238,3225,42
Cobb,not available,State Senate,37,Republican,Ed Setzler,11542,47043,2652,58
Cobb,not available,State Senate,56,Democrat,JD Jordan,4324,17535,2501,30
Cobb,not available,State Senate,56,Republican,John Albers,7651,23439,1903,33
Cobb,not available,U.S. House,6,Democrat,Lucy McBath,18576,71314,5602,132
Cobb,not available,U.S. House,6,Republican,Jeff Criswell,9423,27360,1953,45
Cobb,not available,U.S. House,11,Democrat,"Katy ""Kate"" L. Stamper",17088,55398,6643,118
Cobb,not available,U.S. House,11,Republican,Barry Loudermilk,23114,65606,5032,108
Cobb,not available,U.S. House,14,Democrat,Shawn Harris,6994,30047,2901,34
Cobb,not available,U.S. House,14,Republican,Marjorie Taylor Greene,7492,33055,1618,40
Coffee,not available,President,,Democrat,Kamala D. Harris,1415,2664,208,8
Coffee,not available,President,,Green,Jill Stein,6,2,2,0
Coffee,not available,President,,Libertarian,Chase Oliver,11,10,1,0
Coffee,not available,President,,Republican,Donald J. Trump,3038,8112,220,18
Coffee,not available,State House,169,Democrat,Theresa R. Rewis,1012,1960,171,5
Coffee,not available,State House,169,Republican,Angie O'Steen,2429,5778,159,13
Coffee,not available,State House,176,Republican,James D. Burchett,720,2393,75,3
Coffee,not available,State Senate,13,Republican,Carden H. Summers,1797,4623,140,11
Coffee,not available,State Senate,19,Republican,Blake Tillery,1820,4164,129,9
Coffee,not available,U.S. House,8,Democrat,Darrius Butler,1265,2339,187,6
Coffee,not available,U.S. House,8,Republican,Austin Scott,2943,7947,225,19
Colquitt,not available,District Attorney,Southern Judicial Circuit,Republican,Brad Shealy,4992,8630,443,6
Colquitt,not available,President,,Democrat,Kamala D. Harris,1395,2426,289,4
Colquitt,not available,President,,Green,Jill Stein,3,12,0,0
Colquitt,not available,President,,Libertarian,Chase Oliver,17,14,0,0
Colquitt,not available,President,,Republican,Donald J. Trump,4390,7713,342,6
Colquitt,not available,State House,172,Republican,Charles 'Chas' Cannon,5006,8681,446,7
Colquitt,not available,State Senate,11,Republican,Sam Watson,5049,8767,454,7
Colquitt,not available,U.S. House,8,Democrat,Darrius Butler,1185,2002,228,4
Colquitt,not available,U.S. House,8,Republican,Austin Scott,4490,7930,381,6
Columbia,not available,President,,Democrat,Kamala D. Harris,7563,21165,2869,27
Columbia,not available,President,,Green,Jill Stein,119,160,21,1
Columbia,not available,President,,Libertarian,Chase Oliver,140,174,24,0
Columbia,not available,President,,Republican,Donald J. Trump,13211,38439,1969,38
Columbia,not available,State House,123,Democrat,Hope S. Beard,128,170,28,0
Columbia,not available,State House,123,Republican,Rob Leverett,469,700,31,2
Columbia,not available,State House,125,Democrat,Kay Turner,2768,7198,838,7
Columbia,not available,State House,125,Republican,Gary Richardson,5040,12573,508,15
Columbia,not available,State House,127,Republican,Mark Newton,4859,12165,825,7
Columbia,not available,State House,131,Democrat,Heather Rose White,2326,8059,1073,8
Columbia,not available,State House,131,Republican,Rob Clifton,4382,16024,934,11
Columbia,not available,State Senate,23,Democrat,Shayna Boston,3267,7992,925,17
Columbia,not available,State Senate,23,Republican,Max Burns,4963,11383,521,15
Columbia,not available,State Senate,24,Republican,Lee Anderson,11041,33942,2161,26
Columbia,not available,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",6924,19215,2553,28
Columbia,not available,U.S. House,12,Republican,Rick W. Allen,13967,40186,2163,38
Cook,not available,District Attorney,Alapaha Judicial Circuit,Republican,Chase L. Studstill,1696,4449,199,0
Cook,not available,President,,Democrat,Kamala D. Harris,692,1143,121,0
Cook,not available,President,,Green,Jill Stein,3,4,2,0
Cook,not available,President,,Libertarian,Chase Oliver,6,11,1,0
Cook,not available,President,,Republican,Donald J. Trump,1272,3948,154,0
Cook,not available,State House,170,Republican,Jaclyn Dixon Ford,827,2112,83,0
Cook,not available,State House,172,Republican,Charles 'Chas' Cannon,862,2307,115,0
Cook,not available,State Senate,11,Republican,Sam Watson,1699,4442,200,0
Cook,not available,U.S. House,8,Democrat,Darrius Butler,598,975,97,0
Cook,not available,U.S. House,8,Republican,Austin Scott,1315,4019,166,0
Coweta,not available,District Attorney,Coweta Judicial Circuit,Republican,Herb Cranford,16725,51382,3284,18
Coweta,not available,President,,Democrat,Kamala D. Harris,6309,19256,2540,6
Coweta,not available,President,,Green,Jill Stein,53,113,20,0
Coweta,not available,President,,Libertarian,Chase Oliver,176,218,21,0
Coweta,not available,President,,Republican,Donald J. Trump,13016,41794,2380,14
Coweta,not available,State House,65,Democrat,Robert Dawson,910,3872,347,1
Coweta,not available,State House,67,Democrat,Lydia Glaize,521,1933,240,0
Coweta,not available,State House,67,Republican,Matthew Hammett,1476,6005,340,0
Coweta,not available,State House,70,Democrat,Diane Boulai,2825,6300,816,1
Coweta,not available,State House,70,Republican,Lynn Smith,4964,10504,720,4
Coweta,not available,State House,73,Democrat,Tom Thomason,955,4702,551,1
Coweta,not available,State House,73,Republican,Josh Bonner,1951,10937,590,2
Coweta,not available,State House,136,Democrat,Jeff Lowe,1041,2644,410,1
Coweta,not available,State House,136,Republican,David Jenkins,3927,10213,493,2
Coweta,not available,State Senate,6,Democrat,Jenny Enderlin,5789,17769,2313,5
Coweta,not available,State Senate,6,Republican,Matt Brass,13369,42559,2485,15
Coweta,not available,U.S. House,3,Democrat,Maura Keller,5907,18239,2404,6
Coweta,not available,U.S. House,3,Republican,Brian Jack,13316,42340,2365,14
Crawford,not available,District Attorney,Macon Judicial Circuit,Democrat,Anita Reynolds Howard,1105,2726,165,8
Crawford,not available,President,,Democrat,Kamala D. Harris,352,1109,117,4
Crawford,not available,President,,Green,Jill Stein,5,0,0,0
Crawford,not available,President,,Libertarian,Chase Oliver,7,4,0,0
Crawford,not available,President,,Republican,Donald J. Trump,1375,3232,131,4
Crawford,not available,State House,134,Republican,"Robert L. Dickey, III",1582,3749,169,5
Crawford,not available,State Senate,18,Republican,John F. Kennedy,1567,3651,152,5
Crawford,not available,U.S. House,2,Democrat,Sanford Bishop,425,1241,127,5
Crawford,not available,U.S. House,2,Republican,A. Wayne Johnson,1287,3046,120,3
Crisp,not available,President,,Democrat,Kamala D. Harris,827,1964,202,0
Crisp,not available,President,,Green,Jill Stein,3,2,2,0
Crisp,not available,President,,Libertarian,Chase Oliver,7,10,0,0
Crisp,not available,President,,Republican,Donald J. Trump,1112,3770,216,1
Crisp,not available,State House,148,Republican,"Noel W. Williams, Jr.",1612,4827,315,0
Crisp,not available,State Senate,13,Republican,Carden H. Summers,1610,4788,307,1
Crisp,not available,U.S. House,8,Democrat,Darrius Butler,696,1653,171,0
Crisp,not available,U.S. House,8,Republican,Austin Scott,1134,3876,227,1
Dade,not available,District Attorney,Lookout Mountain Judicial Circuit,Republican,Clayton Fuller,2358,4621,164,10
Dade,not available,President,,Democrat,Kamala D. Harris,371,869,102,1
Dade,not available,President,,Green,Jill Stein,11,6,1,0
Dade,not available,President,,Libertarian,Chase Oliver,16,18,1,0
Dade,not available,President,,Republican,Donald J. Trump,2214,4439,141,10
Dade,not available,State House,1,Democrat,John B. Zibluk,336,780,91,1
Dade,not available,State House,1,Republican,Mike Cameron,2192,4330,137,10
Dade,not available,State Senate,53,Democrat,Bart Alexander Bryant,404,951,93,1
Dade,not available,State Senate,53,Republican,Colton Moore,2128,4148,138,9
Dade,not available,U.S. House,14,Democrat,Shawn Harris,516,1092,103,1
Dade,not available,U.S. House,14,Republican,Marjorie Taylor Greene,2018,4107,128,9
Dawson,not available,President,,Democrat,Kamala D. Harris,476,2521,352,1
Dawson,not available,President,,Green,Jill Stein,10,20,0,0
Dawson,not available,President,,Independent,Claudia De la Cruz,4,9,0,0
Dawson,not available,President,,Independent,Cornel West,1,5,0,0
Dawson,not available,President,,Libertarian,Chase Oliver,15,48,3,0
Dawson,not available,President,,Republican,Donald J. Trump,2345,13218,550,2
Dawson,not available,State House,7,Republican,Johnny Chastain,191,1616,114,0
Dawson,not available,State House,9,Republican,William S. Wade,2430,12516,525,2
Dawson,not available,State Senate,51,Republican,Steve Gooch,2630,14165,645,2
Dawson,not available,U.S. House,7,Democrat,Bob Christian,409,2216,299,0
Dawson,not available,U.S. House,7,Republican,Rich McCormick,2394,13315,550,2
DeKalb,not available,District Attorney,Stone Mountain Judicial Circuit,Democrat,Sherry Boston,63170,238428,18306,213
DeKalb,not available,President,,Democrat,Kamala D. Harris,54411,225667,19346,206
DeKalb,not available,President,,Green,Jill Stein,872,1197,126,4
DeKalb,not available,President,,Libertarian,Chase Oliver,628,841,87,1
DeKalb,not available,President,,Republican,Donald J. Trump,17292,42220,3070,40
DeKalb,not available,State House,52,Democrat,Shea Roberts,1321,6814,639,1
DeKalb,not available,State House,52,Republican,Robert Brandon McNeily,1210,4069,260,1
DeKalb,not available,State House,80,Democrat,Long Tran,2885,11509,1059,4
DeKalb,not available,State House,80,Republican,Brian Anderson,2366,7656,449,2
DeKalb,not available,State House,83,Democrat,Karen Lupton,2251,11063,849,7
DeKalb,not available,State House,83,Republican,Catherine Bernard,1802,6220,254,5
DeKalb,not available,State House,84,Democrat,Mary Margaret Oliver,5493,21489,1984,14
DeKalb,not available,State House,85,Democrat,Karla L. Drenner,4880,16227,1272,5
DeKalb,not available,State House,86,Democrat,Imani Barnes,3957,14394,1378,8
DeKalb,not available,State House,86,Republican,Barry 'Z' Zisholtz,1508,3132,295,1
DeKalb,not available,State House,87,Democrat,Viola Davis,5206,16245,1295,7
DeKalb,not available,State House,88,Democrat,Billy Mitchell,3691,13723,1158,5
DeKalb,not available,State House,88,Republican,William Park Freeman,1102,2599,274,1
DeKalb,not available,State House,89,Democrat,Omari Crawford,5544,22841,1902,6
DeKalb,not available,State House,90,Democrat,Saira Draper,4890,23811,1916,20
DeKalb,not available,State House,91,Democrat,Angela Moore,3062,11688,615,4
DeKalb,not available,State House,93,Democrat,Doreen Carter,1879,5389,266,2
DeKalb,not available,State House,94,Democrat,Karen Bennett,2511,8901,623,2
DeKalb,not available,State House,95,Democrat,Dar'shun Kendrick,1427,5751,331,4
DeKalb,not available,State House,101,Democrat,Scott Holcomb,3637,13596,1527,4
DeKalb,not available,State House,101,Republican,Kendra Biegalski,2132,4698,421,1
DeKalb,not available,State House,115,Democrat,Regina Lewis-Ward,2513,13392,826,4
DeKalb,not available,State House,116,Democrat,El-Mahdi Holly,2232,8558,497,3
DeKalb,not available,State House,116,Republican,Reign Stevens,279,570,28,0
DeKalb,not available,State Senate,10,Democrat,Emanuel D. Jones,12217,50461,4078,24
DeKalb,not available,State Senate,10,Republican,Furquan Stafford,2423,4873,389,1
DeKalb,not available,State Senate,40,Democrat,Sally Harrell,7954,33120,3011,14
DeKalb,not available,State Senate,40,Republican,Amelia K. Siamomua,6063,18866,1024,10
DeKalb,not available,State Senate,41,Democrat,Kim Jackson,13096,45540,3655,20
DeKalb,not available,State Senate,41,Republican,Jeff Newlin,4307,8789,748,2
DeKalb,not available,State Senate,43,Democrat,Tonya P. Anderson,1575,5523,276,5
DeKalb,not available,State Senate,44,Democrat,Elena Parent,10968,52549,4508,30
DeKalb,not available,State Senate,55,Democrat,Randal Mangham,8993,34438,2617,21
DeKalb,not available,State Senate,55,Republican,Mary Williams Benefield,2540,5963,510,0
DeKalb,not available,U.S. House,4,Democrat,"Henry 'Hank' Johnson, Jr.",36643,134120,10013,122
DeKalb,not available,U.S. House,4,Republican,Eugene Yu,11296,28270,1807,23
DeKalb,not available,U.S. House,5,Democrat,Nikema Williams,15977,79129,7992,31
DeKalb,not available,U.S. House,5,Republican,"John ""Bongo"" Salvesen",6314,15456,1290,8
DeKalb,not available,U.S. House,13,Democrat,David Scott,1428,7717,470,1
DeKalb,not available,U.S. House,13,Republican,Jonathan Chavez,161,364,25,0
Decatur,not available,District Attorney,South Georgia Judicial Circuit,Republican,Joe Mulholland,2629,6096,445,4
Decatur,not available,President,,Democrat,Kamala D. Harris,1251,2731,386,4
Decatur,not available,President,,Green,Jill Stein,6,9,0,0
Decatur,not available,President,,Libertarian,Chase Oliver,14,5,3,0
Decatur,not available,President,,Republican,Donald J. Trump,1888,4975,273,4
Decatur,not available,State House,171,Republican,Joe Campbell,2603,6029,430,4
Decatur,not available,State Senate,11,Republican,Sam Watson,2601,5990,432,4
Decatur,not available,U.S. House,2,Democrat,Sanford Bishop,1404,2965,395,4
Decatur,not available,U.S. House,2,Republican,A. Wayne Johnson,1727,4620,249,3
Dodge,not available,District Attorney,Oconee Judicial Circuit,Republican,Timothy G. Vaughn,2468,3981,284,1
Dodge,not available,President,,Democrat,Kamala D. Harris,710,1209,162,0
Dodge,not available,President,,Green,Jill Stein,4,3,0,0
Dodge,not available,President,,Libertarian,Chase Oliver,8,5,0,0
Dodge,not available,President,,Republican,Donald J. Trump,2254,3751,241,3
Dodge,not available,State House,133,Republican,Danny Mathis,2513,4043,277,2
Dodge,not available,State Senate,20,Republican,Larry Walker,2537,4112,287,2
Dodge,not available,U.S. House,8,Democrat,Darrius Butler,588,955,129,0
Dodge,not available,U.S. House,8,Republican,Austin Scott,2270,3803,254,2
Dooly,not available,President,,Democrat,Kamala D. Harris,708,1049,162,2
Dooly,not available,President,,Green,Jill Stein,2,4,0,0
Dooly,not available,President,,Libertarian,Chase Oliver,1,4,2,0
Dooly,not available,President,,Republican,Donald J. Trump,669,1514,60,0
Dooly,not available,State House,150,Democrat,Patty Marie Stinson,675,1006,149,2
Dooly,not available,State House,150,Republican,Cary Moore,598,1377,58,0
Dooly,not available,State Senate,20,Republican,Larry Walker,1052,1961,128,1
Dooly,not available,U.S. House,2,Democrat,Sanford Bishop,775,1161,157,2
Dooly,not available,U.S. House,2,Republican,A. Wayne Johnson,569,1358,55,0
Dougherty,not available,District Attorney,Dougherty Judicial Circuit,Democrat,Gregory W. Edwards,10705,16438,1816,17
Dougherty,not available,President,,Democrat,Kamala D. Harris,8576,13639,1598,18
Dougherty,not available,President,,Green,Jill Stein,29,15,8,0
Dougherty,not available,President,,Libertarian,Chase Oliver,29,30,4,0
Dougherty,not available,President,,Republican,Donald J. Trump,3857,5560,483,4
Dougherty,not available,State House,151,Republican,Mike Cheokas,818,1513,119,0
Dougherty,not available,State House,152,Republican,William J. 'Bill' Yearta,903,1011,85,1
Dougherty,not available,State House,153,Democrat,David Sampson,5105,7976,924,9
Dougherty,not available,State House,153,Republican,Brenda Battle,2487,4058,329,1
Dougherty,not available,State House,154,Republican,Gerald E. Greene,1636,1920,233,2
Dougherty,not available,State Senate,12,Democrat,Freddie Powell Sims,10708,16254,1752,16
Dougherty,not available,U.S. House,2,Democrat,Sanford Bishop,9045,13961,1636,16
Dougherty,not available,U.S. House,2,Republican,A. Wayne Johnson,3451,5164,434,3
Douglas,not available,District Attorney,Douglas Judicial Circuit,Democrat,Dalia Racine,12717,41133,2688,29
Douglas,not available,President,,Democrat,Kamala D. Harris,9677,34018,2520,25
Douglas,not available,President,,Green,Jill Stein,89,147,16,0
Douglas,not available,President,,Libertarian,Chase Oliver,94,127,12,0
Douglas,not available,President,,Republican,Donald J. Trump,5350,17796,836,14
Douglas,not available,State House,40,Democrat,Montenia Edwards,1271,4156,375,2
Douglas,not available,State House,40,Republican,Kimberly R. New,1587,5904,231,3
Douglas,not available,State House,64,Democrat,Sylvia Wayfer Baker,4137,16256,1128,8
Douglas,not available,State House,64,Republican,Cassaundra Burks,2097,7122,347,3
Douglas,not available,State House,66,Democrat,Kimberly Alexander,5214,14952,990,5
Douglas,not available,State Senate,28,Democrat,Donzella James,7593,25854,1701,15
Douglas,not available,State Senate,30,Democrat,Wanda Cooper,3533,10883,880,7
Douglas,not available,State Senate,30,Republican,Timothy J. Bearden,2837,10014,421,4
Douglas,not available,U.S. House,3,Democrat,Maura Keller,2339,7513,645,6
Douglas,not available,U.S. House,3,Republican,Brian Jack,2537,9184,363,4
Douglas,not available,U.S. House,6,Democrat,Lucy McBath,7414,26210,1799,15
Douglas,not available,U.S. House,6,Republican,Jeff Criswell,2780,8543,434,7
Early,not available,President,,Democrat,Kamala D. Harris,811,1185,161,1
Early,not available,President,,Green,Jill Stein,1,1,0,0
Early,not available,President,,Libertarian,Chase Oliver,1,0,0,0
Early,not available,President,,Republican,Donald J. Trump,798,1809,111,0
Early,not available,State House,154,Republican,Gerald E. Greene,1301,2485,194,0
Early,not available,State Senate,12,Democrat,Freddie Powell Sims,1235,2121,190,0
Early,not available,U.S. House,2,Democrat,Sanford Bishop,859,1259,171,1
Early,not available,U.S. House,2,Republican,A. Wayne Johnson,720,1695,98,0
Echols,not available,District Attorney,Southern Judicial Circuit,Republican,Brad Shealy,263,1014,24,1
Echols,not available,President,,Democrat,Kamala D. Harris,27,98,2,0
Echols,not available,President,,Green,Jill Stein,0,2,1,0
Echols,not available,President,,Libertarian,Chase Oliver,0,1,0,0
Echols,not available,President,,Republican,Donald J. Trump,261,1014,31,1
Echols,not available,State House,174,Republican,John Corbett,266,1022,26,1
Echols,not available,State Senate,8,Republican,Russ Goodman,261,1020,25,1
Echols,not available,U.S. House,8,Democrat,Darrius Butler,30,81,3,0
Echols,not available,U.S. House,8,Republican,Austin Scott,246,985,29,1
Effingham,not available,District Attorney,Ogeechee Judicial Circuit,Republican,Robert Busbee,10474,19451,789,13
Effingham,not available,President,,Democrat,Kamala D. Harris,3015,5384,744,1
Effingham,not available,President,,Green,Jill Stein,25,18,2,1
Effingham,not available,President,,Libertarian,Chase Oliver,58,48,5,0
Effingham,not available,President,,Republican,Donald J. Trump,8886,17453,589,15
Effingham,not available,State House,159,Republican,Jon G. Burns,5143,10480,393,8
Effingham,not available,State House,161,Republican,Bill Hitchens,5348,9034,395,5
Effingham,not available,State Senate,4,Republican,Billy Hickman,10505,19514,790,14
Effingham,not available,U.S. House,1,Democrat,Patti Hewitt,1897,3385,488,2
Effingham,not available,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter",6915,12367,456,6
Effingham,not available,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",777,1368,173,0
Effingham,not available,U.S. House,12,Republican,Rick W. Allen,2191,5282,167,3
Elbert,not available,District Attorney,Northern Judicial Circuit,Republican,D. Parks White,2514,5073,306,7
Elbert,not available,President,,Democrat,Kamala D. Harris,753,1675,267,5
Elbert,not available,President,,Green,Jill Stein,7,3,0,0
Elbert,not available,President,,Libertarian,Chase Oliver,11,6,2,0
Elbert,not available,President,,Republican,Donald J. Trump,2188,4474,192,6
Elbert,not available,State House,123,Democrat,Hope S. Beard,630,1330,221,4
Elbert,not available,State House,123,Republican,Rob Leverett,2245,4679,230,6
Elbert,not available,State Senate,24,Republican,Lee Anderson,2577,5219,309,9
Elbert,not available,U.S. House,10,Democrat,"Alexandra ""Lexy"" Doherty",664,1476,246,5
Elbert,not available,U.S. House,10,Republican,Mike Collins,2197,4499,196,4
Emanuel,not available,District Attorney,Middle Judicial Circuit,Republican,Tripp Fitzner,3374,4422,227,10
Emanuel,not available,President,,Democrat,Kamala D. Harris,1073,1403,193,4
Emanuel,not available,President,,Green,Jill Stein,3,2,0,0
Emanuel,not available,President,,Libertarian,Chase Oliver,10,11,1,0
Emanuel,not available,President,,Republican,Donald J. Trump,2899,3848,163,9
Emanuel,not available,State House,158,Democrat,Madeline Ryan Smith,856,1079,162,4
Emanuel,not available,State House,158,Republican,Butch Parrish,2984,4002,183,8
Emanuel,not available,State Senate,23,Democrat,Shayna Boston,1009,1269,182,4
Emanuel,not available,State Senate,23,Republican,Max Burns,2831,3814,165,8
Emanuel,not available,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",932,1199,175,3
Emanuel,not available,U.S. House,12,Republican,Rick W. Allen,2923,3880,167,9
Evans,not available,President,,Democrat,Kamala D. Harris,306,770,137,1
Evans,not available,President,,Green,Jill Stein,1,6,0,0
Evans,not available,President,,Libertarian,Chase Oliver,5,7,0,0
Evans,not available,President,,Republican,Donald J. Trump,634,2244,132,1
Evans,not available,State House,157,Republican,William 'Bill' Werkheiser,793,2524,188,1
Evans,not available,State Senate,4,Republican,Billy Hickman,796,2553,189,1
Evans,not available,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",266,662,120,1
Evans,not available,U.S. House,12,Republican,Rick W. Allen,637,2272,136,1
Fannin,not available,District Attorney,Appalachian Judicial Circuit,Republican,Frank Wood,4112,9292,734,22
Fannin,not available,President,,Democrat,Kamala D. Harris,586,1886,332,3
Fannin,not available,President,,Green,Jill Stein,6,7,0,0
Fannin,not available,President,,Libertarian,Chase Oliver,21,22,1,0
Fannin,not available,President,,Republican,Donald J. Trump,3885,8652,672,23
Fannin,not available,State House,7,Republican,Johnny Chastain,4107,9349,744,22
Fannin,not available,State Senate,51,Republican,Steve Gooch,4098,9213,738,24
Fannin,not available,U.S. House,9,Democrat,Tambrei Cash,489,1606,292,3
Fannin,not available,U.S. House,9,Republican,Andrew Clyde,3852,8628,663,21
Fayette,not available,District Attorney,Griffin Judicial Circuit,Republican,Marie Greene Broder,10179,42959,2573,8
Fayette,not available,President,,Democrat,Kamala D. Harris,5611,27532,2672,7
Fayette,not available,President,,Green,Jill Stein,80,159,18,0
Fayette,not available,President,,Libertarian,Chase Oliver,139,224,14,0
Fayette,not available,President,,Republican,Donald J. Trump,6724,29804,1644,5
Fayette,not available,State House,68,Democrat,Derrick L. Jackson,1914,9318,640,0
Fayette,not available,State House,69,Democrat,Debra Bazemore,3113,13242,1088,1
Fayette,not available,State House,73,Democrat,Tom Thomason,916,4819,489,3
Fayette,not available,State House,73,Republican,Josh Bonner,1878,9272,481,0
Fayette,not available,State House,82,Democrat,Anthony Dickson,766,3557,386,0
Fayette,not available,State House,82,Republican,Karen I. Mathiak,2296,7959,466,0
Fayette,not available,State Senate,16,Democrat,Amili Blake,2969,16107,1515,5
Fayette,not available,State Senate,16,Republican,Marty Harbin,5881,26868,1437,1
Fayette,not available,State Senate,34,Democrat,Kenya Wicks,2242,9719,836,0
Fayette,not available,State Senate,34,Republican,Andrew E. Honeycutt,1272,4353,349,0
Fayette,not available,U.S. House,3,Democrat,Maura Keller,4078,21196,2066,8
Fayette,not available,U.S. House,3,Republican,Brian Jack,6318,28491,1510,1
Fayette,not available,U.S. House,6,Democrat,Lucy McBath,1314,5400,463,0
Fayette,not available,U.S. House,6,Republican,Jeff Criswell,706,2151,157,1
Floyd,not available,District Attorney,Rome Judicial Circuit,Republican,Leigh E. Patterson,10064,25820,1331,34
Floyd,not available,President,,Democrat,Kamala D. Harris,3194,8608,1037,23
Floyd,not available,President,,Green,Jill Stein,37,40,1,0
Floyd,not available,President,,Libertarian,Chase Oliver,66,93,8,0
Floyd,not available,President,,Republican,Donald J. Trump,8448,22173,976,34
Floyd,not available,State House,5,Republican,Matt Barton,758,1605,67,1
Floyd,not available,State House,12,Democrat,Logan Johnson,844,2058,214,1
Floyd,not available,State House,12,Republican,Eddie Lumsden,3631,8675,344,11
Floyd,not available,State House,13,Democrat,Kevin Aronhalt,1920,5028,597,10
Floyd,not available,State House,13,Republican,Katie Dempsey,4233,12499,667,8
Floyd,not available,State Senate,52,Republican,Chuck Hufstetler,8838,22272,1146,30
Floyd,not available,State Senate,53,Democrat,Bart Alexander Bryant,410,1100,112,0
Floyd,not available,State Senate,53,Republican,Colton Moore,1182,3517,139,4
Floyd,not available,U.S. House,14,Democrat,Shawn Harris,3837,9723,1104,21
Floyd,not available,U.S. House,14,Republican,Marjorie Taylor Greene,7647,20529,851,29
Forsyth,not available,District Attorney,Bell-Forsyth Judicial Circuit,Republican,Penny A. Penn,19277,93521,5294,62
Forsyth,not available,President,,Democrat,Kamala D. Harris,7477,33929,4075,28
Forsyth,not available,President,,Green,Jill Stein,266,462,29,1
