county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Upson,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",456,165,24,0
Upson,not available,State School Superintendent,,Republican,RICHARD L. WOODS,464,163,12,0
Walker,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",727,129,38,1
Walker,not available,State School Superintendent,,Republican,RICHARD L. WOODS,798,117,48,0
Walton,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",2867,654,106,2
Walton,not available,State School Superintendent,,Republican,RICHARD L. WOODS,2901,580,104,1
Ware,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",472,198,35,0
Ware,not available,State School Superintendent,,Republican,RICHARD L. WOODS,728,302,63,0
Warren,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",74,41,11,0
Warren,not available,State School Superintendent,,Republican,RICHARD L. WOODS,50,10,7,0
Washington,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",307,150,15,1
Washington,not available,State School Superintendent,,Republican,RICHARD L. WOODS,169,71,10,0
Wayne,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",676,349,51,1
Wayne,not available,State School Superintendent,,Republican,RICHARD L. WOODS,528,224,30,0
Webster,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",27,23,3,0
Webster,not available,State School Superintendent,,Republican,RICHARD L. WOODS,12,7,3,0
Wheeler,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",78,15,1,0
Wheeler,not available,State School Superintendent,,Republican,RICHARD L. WOODS,50,10,1,0
White,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",574,137,49,0
White,not available,State School Superintendent,,Republican,RICHARD L. WOODS,785,172,99,0
Whitfield,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",1144,436,42,2
Whitfield,not available,State School Superintendent,,Republican,RICHARD L. WOODS,1430,442,63,1
Wilcox,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",78,30,15,0
Wilcox,not available,State School Superintendent,,Republican,RICHARD L. WOODS,131,42,26,0
Wilkes,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",149,79,5,0
Wilkes,not available,State School Superintendent,,Republican,RICHARD L. WOODS,136,55,10,0
Wilkinson,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",42,2,1,0
Wilkinson,not available,State School Superintendent,,Republican,RICHARD L. WOODS,41,2,5,0
Worth,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",444,65,7,0
Worth,not available,State School Superintendent,,Republican,RICHARD L. WOODS,336,54,9,0
