county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Dooly,not available,U.S. Senate,,Republican,DAVID A. PERDUE,105,41,2,0
Dooly,not available,U.S. Senate,,Republican,DERRICK E. GRAYSON,2,1,0,0
Dooly,not available,U.S. Senate,,Republican,"J. H. ""JACK"" KINGSTON",119,30,1,0
Dooly,not available,U.S. Senate,,Republican,"J. P. ""PHIL"" GINGREY",18,1,0,0
Dooly,not available,U.S. Senate,,Republican,KAREN C. HANDEL,17,12,0,0
Dooly,not available,U.S. Senate,,Republican,PAUL COLLINS BROUN,17,5,0,0
Dougherty,not available,Appeals Court Judge,,Nonpartisan,CARLA W. MCMILLIAN,6894,1398,245,16
Dougherty,not available,Appeals Court Judge,,Nonpartisan,"ELIZABETH L. ""LISA"" BRANCH",6874,1395,248,17
Dougherty,not available,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,6834,1388,242,17
Dougherty,not available,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,6840,1391,249,17
Dougherty,not available,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,6893,1396,242,16
Dougherty,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",5432,1192,202,16
Dougherty,not available,Attorney General,,Republican,SAMUEL S. OLENS,1179,148,51,1
Dougherty,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,5650,1193,205,15
Dougherty,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,1209,154,52,1
Dougherty,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",3135,788,133,8
Dougherty,not available,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,2790,534,98,6
Dougherty,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,1212,156,50,1
Dougherty,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,5321,1175,196,15
Dougherty,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,1177,153,49,1
Dougherty,not available,Governor,,Democrat,JASON J. CARTER,5700,1293,236,16
Dougherty,not available,Governor,,Republican,DAVID E. PENNINGTON III.,172,24,0,0
Dougherty,not available,Governor,,Republican,J. NATHAN DEAL,1147,148,53,1
Dougherty,not available,Governor,,Republican,JOHN D. BARGE,113,19,2,0
Dougherty,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,5381,1196,206,15
Dougherty,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",1260,168,51,1
Dougherty,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",1209,161,50,1
Dougherty,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,5214,1171,202,15
Dougherty,not available,Public Service Commissioner,4,Republican,"CHARLES C. ""CRAIG"" LUTZ",194,24,8,0
Dougherty,not available,Public Service Commissioner,4,Republican,DOUGLAS T. KIDD,254,39,6,0
Dougherty,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",809,113,37,1
Dougherty,not available,Secretary Of State,,Democrat,DOREEN CARTER,3321,827,151,11
Dougherty,not available,Secretary Of State,,Democrat,GERALD B. BECKUM,2579,484,66,6
Dougherty,not available,Secretary Of State,,Republican,BRIAN P. KEMP,1217,157,50,1
Dougherty,not available,State House,151,Democrat,EZEKIEL M. HOLLEY,362,93,8,1
Dougherty,not available,State House,151,Republican,GERALD E. GREENE,128,11,2,0
Dougherty,not available,State House,153,Democrat,CAROL HOOD FULLERTON,1564,341,54,0
Dougherty,not available,State House,153,Democrat,DARREL B. EALUM,1512,228,25,5
Dougherty,not available,State House,153,Democrat,"MUARLEAN CAIN ""HAT LADY"" EDWARDS",683,160,65,1
Dougherty,not available,State House,154,Democrat,WINFRED J. DUKES,2616,625,112,6
Dougherty,not available,State School Superintendent,,Democrat,ALISHA THOMAS MORGAN,1272,212,34,5
Dougherty,not available,State School Superintendent,,Democrat,JURITA FOREHAND MAYS,314,83,10,0
Dougherty,not available,State School Superintendent,,Democrat,"MARION SPENCER ""DENISE"" FREEMAN",1289,338,30,2
Dougherty,not available,State School Superintendent,,Democrat,"R. ""RITA"" ROBINZINE",206,54,3,3
Dougherty,not available,State School Superintendent,,Democrat,TARNISHA L. DENT,936,231,56,3
Dougherty,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,1921,410,86,3
Dougherty,not available,State School Superintendent,,Republican,ALLEN BOWLES FORT,90,12,3,0
Dougherty,not available,State School Superintendent,,Republican,ASHLEY D. BELL,143,29,9,1
Dougherty,not available,State School Superintendent,,Republican,KIRA G. WILLIS,30,1,0,0
Dougherty,not available,State School Superintendent,,Republican,MARY KAY BACALLAO,180,28,6,0
Dougherty,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",316,32,9,0
Dougherty,not available,State School Superintendent,,Republican,NANCY T. JESTER,84,19,13,0
Dougherty,not available,State School Superintendent,,Republican,RICHARD L. WOODS,198,23,8,0
Dougherty,not available,State School Superintendent,,Republican,SHARYL H. DAWES,49,11,3,0
Dougherty,not available,State School Superintendent,,Republican,T. FITZ JOHNSON,68,8,0,0
Dougherty,not available,State Senate,12,Democrat,FREDDIE K. POWELL SIMS,5907,1355,225,16
Dougherty,not available,Supreme Court Justice,,Nonpartisan,KEITH R. BLACKWELL,6931,1402,246,17
Dougherty,not available,Supreme Court Justice,,Nonpartisan,P. HARRIS HINES,6917,1400,249,17
Dougherty,not available,Supreme Court Justice,,Nonpartisan,ROBERT BENHAM,6934,1413,250,17
Dougherty,not available,U.S. House,2,Democrat,SANFORD D. BISHOP,6124,1390,237,16
Dougherty,not available,U.S. House,2,Republican,"GREGORY P. ""GREG"" DUKE",1064,145,38,0
Dougherty,not available,U.S. House,2,Republican,VIVIAN L. CHILDS,266,37,17,1
Dougherty,not available,U.S. Senate,,Democrat,"BRANKO ""RAD"" RADULOVACKI",358,72,7,1
Dougherty,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,4977,1100,203,10
Dougherty,not available,U.S. Senate,,Democrat,"O. ""STEEN"" MILES",408,97,12,3
Dougherty,not available,U.S. Senate,,Democrat,TODD ANTHONY ROBINSON,918,163,24,1
Dougherty,not available,U.S. Senate,,Republican,"ARTHUR A. ""ART"" GARDNER",10,0,0,0
Dougherty,not available,U.S. Senate,,Republican,DAVID A. PERDUE,477,75,17,0
Dougherty,not available,U.S. Senate,,Republican,DERRICK E. GRAYSON,20,1,0,0
Dougherty,not available,U.S. Senate,,Republican,"J. H. ""JACK"" KINGSTON",678,87,26,0
Dougherty,not available,U.S. Senate,,Republican,"J. P. ""PHIL"" GINGREY",36,5,4,0
Dougherty,not available,U.S. Senate,,Republican,KAREN C. HANDEL,151,19,6,1
Dougherty,not available,U.S. Senate,,Republican,PAUL COLLINS BROUN,94,7,3,0
Douglas,not available,Appeals Court Judge,,Nonpartisan,CARLA W. MCMILLIAN,6356,2381,156,2
Douglas,not available,Appeals Court Judge,,Nonpartisan,"ELIZABETH L. ""LISA"" BRANCH",6395,2383,156,2
Douglas,not available,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,6323,2368,156,2
Douglas,not available,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,6397,2391,157,2
Douglas,not available,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,6263,2364,157,2
Douglas,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",2657,873,37,1
Douglas,not available,Attorney General,,Republican,SAMUEL S. OLENS,4000,1607,134,0
Douglas,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,2692,888,37,2
Douglas,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,4027,1624,137,0
Douglas,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",2172,731,21,1
Douglas,not available,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,696,210,21,1
Douglas,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,3931,1559,133,0
Douglas,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,2586,861,36,2
Douglas,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,3912,1590,131,0
Douglas,not available,District Attorney,Douglas Circuit,Democrat,ELIZABETH D. RACINE,2615,867,37,2
Douglas,not available,District Attorney,Douglas Circuit,Republican,BRIAN K. FORTNER,3964,1682,134,0
Douglas,not available,Governor,,Democrat,JASON J. CARTER,2975,970,42,2
Douglas,not available,Governor,,Republican,DAVID E. PENNINGTON III.,867,285,19,0
Douglas,not available,Governor,,Republican,J. NATHAN DEAL,3626,1470,127,0
Douglas,not available,Governor,,Republican,JOHN D. BARGE,516,205,15,0
Douglas,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,2715,910,39,2
Douglas,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",4254,1700,139,0
Douglas,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",3827,1538,127,0
Douglas,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,2552,842,37,2
Douglas,not available,Public Service Commissioner,4,Republican,"CHARLES C. ""CRAIG"" LUTZ",687,248,15,0
Douglas,not available,Public Service Commissioner,4,Republican,DOUGLAS T. KIDD,1014,359,26,0
Douglas,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",2670,1170,108,0
Douglas,not available,Secretary Of State,,Democrat,DOREEN CARTER,2247,755,23,2
Douglas,not available,Secretary Of State,,Democrat,GERALD B. BECKUM,643,203,18,0
Douglas,not available,Secretary Of State,,Republican,BRIAN P. KEMP,4129,1665,137,0
Douglas,not available,State House,61,Democrat,ROGER B. BRUCE,427,126,3,0
Douglas,not available,State House,62,Democrat,"LADAWN BLACKETT ""LBJ"" JONES",562,205,2,2
Douglas,not available,State House,65,Democrat,SHARON BEASLEY-TEAGUE,215,61,0,0
Douglas,not available,State House,66,Democrat,KIMBERLY A. ALEXANDER,1058,316,20,0
Douglas,not available,State House,66,Republican,"R. J. ""BOB"" SNELLING",1142,484,30,0
Douglas,not available,State House,67,Republican,"M. T. ""MICAH"" GRAVLEY",1441,516,50,0
Douglas,not available,State House,68,Republican,"DUSTIN W. ""DUSTY"" HIGHTOWER",325,160,8,0
Douglas,not available,State School Superintendent,,Democrat,ALISHA THOMAS MORGAN,1135,299,18,2
Douglas,not available,State School Superintendent,,Democrat,JURITA FOREHAND MAYS,157,47,4,0
Douglas,not available,State School Superintendent,,Democrat,"MARION SPENCER ""DENISE"" FREEMAN",414,151,6,0
Douglas,not available,State School Superintendent,,Democrat,"R. ""RITA"" ROBINZINE",106,40,3,0
Douglas,not available,State School Superintendent,,Democrat,TARNISHA L. DENT,443,151,6,0
Douglas,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,738,257,5,0
Douglas,not available,State School Superintendent,,Republican,ALLEN BOWLES FORT,172,83,3,0
Douglas,not available,State School Superintendent,,Republican,ASHLEY D. BELL,470,174,15,0
Douglas,not available,State School Superintendent,,Republican,KIRA G. WILLIS,121,29,5,0
Douglas,not available,State School Superintendent,,Republican,MARY KAY BACALLAO,713,215,21,0
Douglas,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",948,383,42,0
Douglas,not available,State School Superintendent,,Republican,NANCY T. JESTER,346,183,9,0
Douglas,not available,State School Superintendent,,Republican,RICHARD L. WOODS,647,281,20,0
Douglas,not available,State School Superintendent,,Republican,SHARYL H. DAWES,218,88,9,0
Douglas,not available,State School Superintendent,,Republican,T. FITZ JOHNSON,267,94,9,0
Douglas,not available,State Senate,30,Democrat,JAMES HARRISON NIXON,437,157,12,0
Douglas,not available,State Senate,30,Republican,"MICHAEL B. ""MIKE"" DUGAN",678,313,29,0
Douglas,not available,State Senate,30,Republican,"W. A. ""BILL"" HEMBREE",1482,480,42,0
Douglas,not available,State Senate,35,Democrat,DONZELLA J. JAMES,2404,745,26,2
Douglas,not available,State Senate,35,Republican,FRANCISCO X. R. ARTLEY,2040,854,69,0
Douglas,not available,Superior Court Judge,Douglas Circuit,Nonpartisan,DAVID T. EMERSON,6584,2548,165,2
Douglas,not available,Superior Court Judge,Douglas Circuit,Nonpartisan,ROBERT J. JAMES,6577,2553,172,2
Douglas,not available,Supreme Court Justice,,Nonpartisan,KEITH R. BLACKWELL,6380,2396,158,2
Douglas,not available,Supreme Court Justice,,Nonpartisan,P. HARRIS HINES,6357,2387,157,2
Douglas,not available,Supreme Court Justice,,Nonpartisan,ROBERT BENHAM,6367,2416,160,2
Douglas,not available,U.S. House,13,Democrat,DAVID A. SCOTT,2545,840,37,2
Douglas,not available,U.S. House,13,Democrat,MICHAEL C. OWENS,588,204,8,0
Douglas,not available,U.S. Senate,,Democrat,"BRANKO ""RAD"" RADULOVACKI",76,33,2,0
Douglas,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,2314,820,38,2
Douglas,not available,U.S. Senate,,Democrat,"O. ""STEEN"" MILES",447,107,0,0
Douglas,not available,U.S. Senate,,Democrat,TODD ANTHONY ROBINSON,298,73,4,0
Douglas,not available,U.S. Senate,,Republican,"ARTHUR A. ""ART"" GARDNER",33,13,1,0
Douglas,not available,U.S. Senate,,Republican,DAVID A. PERDUE,1781,754,79,0
Douglas,not available,U.S. Senate,,Republican,DERRICK E. GRAYSON,39,12,2,0
Douglas,not available,U.S. Senate,,Republican,"J. H. ""JACK"" KINGSTON",805,317,26,0
Douglas,not available,U.S. Senate,,Republican,"J. P. ""PHIL"" GINGREY",725,288,29,0
Douglas,not available,U.S. Senate,,Republican,KAREN C. HANDEL,1394,499,20,0
Douglas,not available,U.S. Senate,,Republican,PAUL COLLINS BROUN,306,106,5,0
Early,not available,Appeals Court Judge,,Nonpartisan,CARLA W. MCMILLIAN,528,137,20,1
Early,not available,Appeals Court Judge,,Nonpartisan,"ELIZABETH L. ""LISA"" BRANCH",531,137,20,1
Early,not available,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,535,138,20,1
Early,not available,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,529,142,20,1
Early,not available,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,527,141,20,1
Early,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",265,88,19,0
Early,not available,Attorney General,,Republican,SAMUEL S. OLENS,230,45,3,1
Early,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,280,94,20,0
Early,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,252,45,2,1
Early,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",183,76,12,0
Early,not available,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,120,34,13,0
Early,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,239,43,3,1
Early,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,264,92,19,0
Early,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,243,43,3,1
Early,not available,Governor,,Democrat,JASON J. CARTER,285,99,28,0
Early,not available,Governor,,Republican,DAVID E. PENNINGTON III.,17,4,2,0
Early,not available,Governor,,Republican,J. NATHAN DEAL,240,42,2,2
Early,not available,Governor,,Republican,JOHN D. BARGE,42,3,0,0
Early,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,267,98,21,0
Early,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",248,43,3,1
Early,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",242,42,3,1
Early,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,257,92,21,0
Early,not available,Public Service Commissioner,4,Republican,"CHARLES C. ""CRAIG"" LUTZ",22,3,0,0
Early,not available,Public Service Commissioner,4,Republican,DOUGLAS T. KIDD,75,10,1,0
Early,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",179,35,2,1
Early,not available,Secretary Of State,,Democrat,DOREEN CARTER,163,66,17,0
Early,not available,Secretary Of State,,Democrat,GERALD B. BECKUM,140,41,7,0
Early,not available,Secretary Of State,,Republican,BRIAN P. KEMP,243,45,3,1
Early,not available,State House,151,Democrat,EZEKIEL M. HOLLEY,258,85,26,0
Early,not available,State House,151,Republican,GERALD E. GREENE,263,47,3,1
Early,not available,State School Superintendent,,Democrat,ALISHA THOMAS MORGAN,50,10,1,0
Early,not available,State School Superintendent,,Democrat,JURITA FOREHAND MAYS,17,9,1,0
Early,not available,State School Superintendent,,Democrat,"MARION SPENCER ""DENISE"" FREEMAN",106,72,68,0
Early,not available,State School Superintendent,,Democrat,"R. ""RITA"" ROBINZINE",10,3,0,0
Early,not available,State School Superintendent,,Democrat,TARNISHA L. DENT,38,4,1,0
Early,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,98,30,5,0
Early,not available,State School Superintendent,,Republican,ALLEN BOWLES FORT,33,11,1,0
Early,not available,State School Superintendent,,Republican,ASHLEY D. BELL,38,3,1,0
Early,not available,State School Superintendent,,Republican,KIRA G. WILLIS,5,0,1,0
Early,not available,State School Superintendent,,Republican,MARY KAY BACALLAO,22,7,0,0
Early,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",42,2,0,0
Early,not available,State School Superintendent,,Republican,NANCY T. JESTER,48,11,0,0
Early,not available,State School Superintendent,,Republican,RICHARD L. WOODS,48,7,0,1
Early,not available,State School Superintendent,,Republican,SHARYL H. DAWES,12,4,0,0
Early,not available,State School Superintendent,,Republican,T. FITZ JOHNSON,8,1,0,0
Early,not available,State Senate,11,Republican,K. DEAN BURKE,257,42,3,1
Early,not available,Superior Court Judge,Pataula Circuit,Nonpartisan,JOE C. BISHOP,554,148,21,1
Early,not available,Supreme Court Justice,,Nonpartisan,KEITH R. BLACKWELL,534,143,19,1
Early,not available,Supreme Court Justice,,Nonpartisan,P. HARRIS HINES,530,138,20,1
Early,not available,Supreme Court Justice,,Nonpartisan,ROBERT BENHAM,535,138,20,2
Early,not available,U.S. House,2,Democrat,SANFORD D. BISHOP,326,114,33,0
Early,not available,U.S. House,2,Republican,"GREGORY P. ""GREG"" DUKE",174,33,1,2
Early,not available,U.S. House,2,Republican,VIVIAN L. CHILDS,94,12,2,0
Early,not available,U.S. Senate,,Democrat,"BRANKO ""RAD"" RADULOVACKI",32,6,2,0
Early,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,196,76,29,0
Early,not available,U.S. Senate,,Democrat,"O. ""STEEN"" MILES",18,10,5,0
Early,not available,U.S. Senate,,Democrat,TODD ANTHONY ROBINSON,91,29,9,0
Early,not available,U.S. Senate,,Republican,"ARTHUR A. ""ART"" GARDNER",6,1,0,0
Early,not available,U.S. Senate,,Republican,DAVID A. PERDUE,71,7,0,0
Early,not available,U.S. Senate,,Republican,DERRICK E. GRAYSON,3,0,0,0
Early,not available,U.S. Senate,,Republican,"J. H. ""JACK"" KINGSTON",113,27,3,0
Early,not available,U.S. Senate,,Republican,"J. P. ""PHIL"" GINGREY",13,2,0,0
Early,not available,U.S. Senate,,Republican,KAREN C. HANDEL,34,5,0,0
Early,not available,U.S. Senate,,Republican,PAUL COLLINS BROUN,54,9,1,2
Echols,not available,Appeals Court Judge,,Nonpartisan,CARLA W. MCMILLIAN,154,82,3,2
Echols,not available,Appeals Court Judge,,Nonpartisan,"ELIZABETH L. ""LISA"" BRANCH",154,82,3,3
Echols,not available,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,151,81,3,2
Echols,not available,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,152,80,3,2
Echols,not available,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,153,82,3,2
Echols,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",20,5,1,1
Echols,not available,Attorney General,,Republican,SAMUEL S. OLENS,130,66,2,2
Echols,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,22,4,1,1
Echols,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,141,81,2,2
Echols,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",15,6,1,1
Echols,not available,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,7,0,0,0
Echols,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,127,67,2,2
Echols,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,20,4,1,0
Echols,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,135,79,2,2
Echols,not available,Governor,,Democrat,JASON J. CARTER,21,5,1,0
Echols,not available,Governor,,Republican,DAVID E. PENNINGTON III.,22,22,0,0
Echols,not available,Governor,,Republican,J. NATHAN DEAL,114,68,2,2
Echols,not available,Governor,,Republican,JOHN D. BARGE,32,12,1,0
Echols,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,20,4,1,1
Echols,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",139,78,2,2
Echols,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",133,73,2,2
Echols,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,17,3,1,1
Echols,not available,Public Service Commissioner,4,Republican,"CHARLES C. ""CRAIG"" LUTZ",22,10,0,1
Echols,not available,Public Service Commissioner,4,Republican,DOUGLAS T. KIDD,31,19,0,0
Echols,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",94,65,2,1
Echols,not available,Secretary Of State,,Democrat,DOREEN CARTER,16,2,1,1
Echols,not available,Secretary Of State,,Democrat,GERALD B. BECKUM,6,4,0,0
Echols,not available,Secretary Of State,,Republican,BRIAN P. KEMP,138,78,2,2
Echols,not available,State House,174,Democrat,JESSIE SMITH,20,3,1,1
Echols,not available,State House,174,Republican,JOHN L. CORBETT,164,102,2,2
Echols,not available,State School Superintendent,,Democrat,ALISHA THOMAS MORGAN,10,1,0,0
Echols,not available,State School Superintendent,,Democrat,JURITA FOREHAND MAYS,1,0,0,0
Echols,not available,State School Superintendent,,Democrat,"MARION SPENCER ""DENISE"" FREEMAN",2,2,0,0
Echols,not available,State School Superintendent,,Democrat,"R. ""RITA"" ROBINZINE",1,0,0,0
Echols,not available,State School Superintendent,,Democrat,TARNISHA L. DENT,1,0,0,0
Echols,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,8,3,1,0
Echols,not available,State School Superintendent,,Republican,ALLEN BOWLES FORT,29,8,1,0
Echols,not available,State School Superintendent,,Republican,ASHLEY D. BELL,9,10,0,0
Echols,not available,State School Superintendent,,Republican,KIRA G. WILLIS,1,2,0,0
Echols,not available,State School Superintendent,,Republican,MARY KAY BACALLAO,17,13,0,0
Echols,not available,State School Superintendent,,Republican,"MICHAEL L. ""MIKE"" BUCK",20,20,0,0
Echols,not available,State School Superintendent,,Republican,NANCY T. JESTER,12,10,0,0
Echols,not available,State School Superintendent,,Republican,RICHARD L. WOODS,33,20,0,0
Echols,not available,State School Superintendent,,Republican,SHARYL H. DAWES,9,2,0,0
Echols,not available,State School Superintendent,,Republican,T. FITZ JOHNSON,5,2,1,0
Echols,not available,State Senate,8,Democrat,BIKRAM K. MOHANTY,19,3,1,0
Echols,not available,State Senate,8,Republican,C. ELLIS BLACK,84,54,1,0
Echols,not available,State Senate,8,Republican,JOHN P. PAGE,43,20,0,2
Echols,not available,State Senate,8,Republican,RICHARD DAVID RAINES,47,38,2,0
Echols,not available,Superior Court Judge,Southern Circuit,Nonpartisan,BRIAN A. MCDANIEL,71,57,1,1
Echols,not available,Superior Court Judge,Southern Circuit,Nonpartisan,"JAMES E. ""JIM"" HARDY",157,80,3,1
Echols,not available,Superior Court Judge,Southern Circuit,Nonpartisan,JASON COURTNEY CAIN,88,35,2,0
Echols,not available,Superior Court Judge,Southern Circuit,Nonpartisan,VERNITA LEE BENDER,24,10,0,1
Echols,not available,Supreme Court Justice,,Nonpartisan,KEITH R. BLACKWELL,152,87,3,3
Echols,not available,Supreme Court Justice,,Nonpartisan,P. HARRIS HINES,153,83,3,2
Echols,not available,Supreme Court Justice,,Nonpartisan,ROBERT BENHAM,152,83,3,2
Echols,not available,U.S. House,1,Democrat,AMY L. TAVIO,4,1,1,0
Echols,not available,U.S. House,1,Democrat,BRIAN CORWIN REESE,8,1,0,0
Echols,not available,U.S. House,1,Democrat,MARC ANTHONY SMITH,10,3,0,0
Echols,not available,U.S. House,1,Republican,DARWIN CARTER,26,16,0,0
Echols,not available,U.S. House,1,Republican,"E. L. ""BUDDY"" CARTER",76,39,1,1
Echols,not available,U.S. House,1,Republican,EARL T. MARTIN,5,5,0,0
Echols,not available,U.S. House,1,Republican,"J. L. ""JEFF"" CHAPMAN",9,6,0,0
Echols,not available,U.S. House,1,Republican,JOHN A. MCCALLUM,21,20,1,0
Echols,not available,U.S. House,1,Republican,"ROBERT E. ""BOB"" JOHNSON",16,9,0,0
Echols,not available,U.S. Senate,,Democrat,"BRANKO ""RAD"" RADULOVACKI",0,0,0,0
Echols,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,9,1,1,1
Echols,not available,U.S. Senate,,Democrat,"O. ""STEEN"" MILES",8,2,0,0
Echols,not available,U.S. Senate,,Democrat,TODD ANTHONY ROBINSON,4,3,0,0
Echols,not available,U.S. Senate,,Republican,"ARTHUR A. ""ART"" GARDNER",1,2,0,0
Echols,not available,U.S. Senate,,Republican,DAVID A. PERDUE,12,9,0,0
Echols,not available,U.S. Senate,,Republican,DERRICK E. GRAYSON,1,3,0,0
Echols,not available,U.S. Senate,,Republican,"J. H. ""JACK"" KINGSTON",125,81,3,1
Echols,not available,U.S. Senate,,Republican,"J. P. ""PHIL"" GINGREY",1,0,0,0
Echols,not available,U.S. Senate,,Republican,KAREN C. HANDEL,19,6,0,1
Echols,not available,U.S. Senate,,Republican,PAUL COLLINS BROUN,6,4,0,0
Effingham,not available,Appeals Court Judge,,Nonpartisan,CARLA W. MCMILLIAN,2859,720,53,7
Effingham,not available,Appeals Court Judge,,Nonpartisan,"ELIZABETH L. ""LISA"" BRANCH",2900,722,55,7
Effingham,not available,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,2913,723,53,7
Effingham,not available,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,2877,720,53,7
Effingham,not available,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,2865,716,53,7
Effingham,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",361,101,11,0
Effingham,not available,Attorney General,,Republican,SAMUEL S. OLENS,2599,623,48,7
Effingham,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,369,99,11,0
Effingham,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,2670,631,48,7
Effingham,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",303,98,10,0
Effingham,not available,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,92,19,1,0
Effingham,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,2570,606,47,7
Effingham,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,347,102,11,0
Effingham,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,2579,608,47,7
Effingham,not available,Governor,,Democrat,JASON J. CARTER,379,110,11,0
Effingham,not available,Governor,,Republican,DAVID E. PENNINGTON III.,434,83,13,1
Effingham,not available,Governor,,Republican,J. NATHAN DEAL,2524,612,53,7
Effingham,not available,Governor,,Republican,JOHN D. BARGE,341,84,6,1
Effingham,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,351,99,11,0
