county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Gwinnett,129 Duncans B,U.S. Senate,,(Dem,Raphael Warnock ,1311,76,543,1,691
Gwinnett,130 Suwanee D,U.S. Senate,,(Dem,Raphael Warnock ,1155,64,427,0,664
Gwinnett,131 Suwanee E,U.S. Senate,,(Dem,Raphael Warnock ,1157,53,383,1,720
Gwinnett,132 Lawrenceville K,U.S. Senate,,(Dem,Raphael Warnock ,907,54,402,0,451
Gwinnett,133 Harbins B,U.S. Senate,,(Dem,Raphael Warnock ,1120,43,401,0,676
Gwinnett,134 Baycreek F,U.S. Senate,,(Dem,Raphael Warnock ,1747,76,759,0,912
Gwinnett,135 Pucketts C,U.S. Senate,,(Dem,Raphael Warnock ,692,36,258,3,395
Gwinnett,136 Hog Mountain C,U.S. Senate,,(Dem,Raphael Warnock ,990,71,371,1,547
Gwinnett,137 Rockycreek B,U.S. Senate,,(Dem,Raphael Warnock ,1171,48,505,1,617
Gwinnett,138 Duluth I,U.S. Senate,,(Dem,Raphael Warnock ,1192,109,381,3,699
Gwinnett,139 Martins K,U.S. Senate,,(Dem,Raphael Warnock ,1624,65,797,1,761
Gwinnett,140 Suwanee H,U.S. Senate,,(Dem,Raphael Warnock ,896,58,310,0,528
Gwinnett,141 Sugar Hill G,U.S. Senate,,(Dem,Raphael Warnock ,643,62,196,0,385
Gwinnett,142 Suwanee F,U.S. Senate,,(Dem,Raphael Warnock ,1089,56,432,0,601
Gwinnett,143 Lawrenceville L,U.S. Senate,,(Dem,Raphael Warnock ,1523,93,669,0,761
Gwinnett,144 Lawrenceville M,U.S. Senate,,(Dem,Raphael Warnock ,2222,66,832,1,1323
Gwinnett,145 Baycreek G,U.S. Senate,,(Dem,Raphael Warnock ,2663,120,1039,1,1503
Gwinnett,146 Baycreek H,U.S. Senate,,(Dem,Raphael Warnock ,2431,152,976,2,1301
Gwinnett,147 Baycreek I,U.S. Senate,,(Dem,Raphael Warnock ,1771,108,690,2,971
Gwinnett,148 Berkshire Q,U.S. Senate,,(Dem,Raphael Warnock ,452,36,210,1,205
Gwinnett,149 Goodwins I,U.S. Senate,,(Dem,Raphael Warnock ,770,32,335,2,401
Gwinnett,150 Duluth K,U.S. Senate,,(Dem,Raphael Warnock ,593,24,260,2,307
Gwinnett,151 Harbins C,U.S. Senate,,(Dem,Raphael Warnock ,877,23,405,0,449
Gwinnett,152 Rockycreek C,U.S. Senate,,(Dem,Raphael Warnock ,1330,56,547,0,727
Gwinnett,153 Lawrenceville N,U.S. Senate,,(Dem,Raphael Warnock ,557,34,227,0,296
Gwinnett,154 Pucketts D,U.S. Senate,,(Dem,Raphael Warnock ,811,65,284,1,461
Gwinnett,155 Suwanee G,U.S. Senate,,(Dem,Raphael Warnock ,1166,59,498,0,609
Gwinnett,156 Baycreek J,U.S. Senate,,(Dem,Raphael Warnock ,1753,82,764,1,906
