county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
DeKalb,Clairmont Road,U.S. Senate,,Rep,Herschel Walker,233,28,125,1,79
DeKalb,Clarkston,U.S. Senate,,Rep,Herschel Walker,124,1,70,0,53
DeKalb,Clifton,U.S. Senate,,Rep,Herschel Walker,26,5,7,0,14
DeKalb,Columbia Middle,U.S. Senate,,Rep,Herschel Walker,17,0,12,0,5
DeKalb,Coan Recreation Center,U.S. Senate,,Rep,Herschel Walker,108,4,72,0,32
DeKalb,Cross Keys High,U.S. Senate,,Rep,Herschel Walker,254,16,140,2,96
DeKalb,Crossroads,U.S. Senate,,Rep,Herschel Walker,52,4,27,0,21
DeKalb,Candler,U.S. Senate,,Rep,Herschel Walker,55,2,36,0,17
DeKalb,Cedar Grove Middle,U.S. Senate,,Rep,Herschel Walker,21,2,10,0,9
DeKalb,Cedar Grove South,U.S. Senate,,Rep,Herschel Walker,50,3,25,0,22
DeKalb,Covington Hwy,U.S. Senate,,Rep,Herschel Walker,4,0,3,0,1
DeKalb,Covington,U.S. Senate,,Rep,Herschel Walker,69,1,38,0,30
DeKalb,Clairemont East,U.S. Senate,,Rep,Herschel Walker,213,18,108,0,87
DeKalb,Coralwood,U.S. Senate,,Rep,Herschel Walker,478,50,269,0,159
DeKalb,Candler Park,U.S. Senate,,Rep,Herschel Walker,185,13,121,0,51
DeKalb,Clarkston Community Center,U.S. Senate,,Rep,Herschel Walker,114,0,76,0,38
DeKalb,Chamblee 2,U.S. Senate,,Rep,Herschel Walker,537,15,289,0,233
DeKalb,Doraville North,U.S. Senate,,Rep,Herschel Walker,249,15,168,0,66
DeKalb,Doraville South,U.S. Senate,,Rep,Herschel Walker,155,7,102,0,46
DeKalb,Dresden Elem,U.S. Senate,,Rep,Herschel Walker,491,10,288,1,192
DeKalb,Decatur,U.S. Senate,,Rep,Herschel Walker,76,2,51,0,23
DeKalb,Dunaire Elem,U.S. Senate,,Rep,Herschel Walker,115,7,70,0,38
DeKalb,Dunwoody,U.S. Senate,,Rep,Herschel Walker,453,10,239,0,204
DeKalb,Dunwoody 2,U.S. Senate,,Rep,Herschel Walker,559,25,284,0,250
DeKalb,Druid Hills High,U.S. Senate,,Rep,Herschel Walker,189,18,109,0,62
DeKalb,Dunwoody Library,U.S. Senate,,Rep,Herschel Walker,817,29,391,0,397
DeKalb,East Lake,U.S. Senate,,Rep,Herschel Walker,154,6,90,0,58
DeKalb,Embry Hills,U.S. Senate,,Rep,Herschel Walker,275,18,140,0,117
DeKalb,Evansdale Elem,U.S. Senate,,Rep,Herschel Walker,507,30,288,1,188
DeKalb,Emory South,U.S. Senate,,Rep,Herschel Walker,275,14,177,0,84
DeKalb,Emory Road,U.S. Senate,,Rep,Herschel Walker,76,10,39,0,27
DeKalb,Fairington Elem,U.S. Senate,,Rep,Herschel Walker,44,4,22,0,18
DeKalb,Fernbank Elem,U.S. Senate,,Rep,Herschel Walker,254,14,155,0,85
DeKalb,Flat Shoals Elem,U.S. Senate,,Rep,Herschel Walker,19,4,6,0,9
DeKalb,Flat Shoals Parkway,U.S. Senate,,Rep,Herschel Walker,56,2,24,0,30
DeKalb,Flat Rock Elem,U.S. Senate,,Rep,Herschel Walker,57,4,31,0,22
DeKalb,Flat Shoals,U.S. Senate,,Rep,Herschel Walker,25,2,11,0,12
DeKalb,Flakes Mill,U.S. Senate,,Rep,Herschel Walker,21,0,8,0,13
DeKalb,Flat Shoals Library,U.S. Senate,,Rep,Herschel Walker,26,0,8,0,18
DeKalb,Freedom Middle,U.S. Senate,,Rep,Herschel Walker,122,8,62,1,51
DeKalb,Glennwood,U.S. Senate,,Rep,Herschel Walker,112,17,61,0,34
DeKalb,Glenhaven,U.S. Senate,,Rep,Herschel Walker,64,3,36,0,25
DeKalb,Gresham Road,U.S. Senate,,Rep,Herschel Walker,51,0,23,0,28
DeKalb,Georgetown Sq,U.S. Senate,,Rep,Herschel Walker,480,17,254,1,208
DeKalb,Glenwood Road,U.S. Senate,,Rep,Herschel Walker,47,9,26,0,12
DeKalb,Hambrick Elem,U.S. Senate,,Rep,Herschel Walker,185,12,116,0,57
DeKalb,Hawthorne Elem,U.S. Senate,,Rep,Herschel Walker,379,17,238,1,123
DeKalb,Henderson Mill,U.S. Senate,,Rep,Herschel Walker,429,31,235,0,163
DeKalb,Huntley Hills Elem,U.S. Senate,,Rep,Herschel Walker,363,14,213,0,136
DeKalb,Hugh Howell,U.S. Senate,,Rep,Herschel Walker,365,15,225,0,125
DeKalb,Harris-Narvie J Harris Elem,U.S. Senate,,Rep,Herschel Walker,43,2,15,0,26
DeKalb,Harris-Margaret Harris ED,U.S. Senate,,Rep,Herschel Walker,97,8,58,0,31
DeKalb,Idlewood Elem,U.S. Senate,,Rep,Herschel Walker,205,13,133,0,59
DeKalb,Indian Creek,U.S. Senate,,Rep,Herschel Walker,91,3,47,2,39
DeKalb,Johnson Estates,U.S. Senate,,Rep,Herschel Walker,172,16,99,0,57
DeKalb,Jolly Elem,U.S. Senate,,Rep,Herschel Walker,242,13,146,0,83
DeKalb,Kelley Lake Elem,U.S. Senate,,Rep,Herschel Walker,44,2,25,0,17
DeKalb,Kingsley Elem,U.S. Senate,,Rep,Herschel Walker,792,45,423,1,323
DeKalb,Kelley Chapel Road,U.S. Senate,,Rep,Herschel Walker,24,2,15,0,7
DeKalb,Knollwood,U.S. Senate,,Rep,Herschel Walker,47,0,33,0,14
DeKalb,Kittredge Elem,U.S. Senate,,Rep,Herschel Walker,539,26,270,3,240
DeKalb,Lakeside High,U.S. Senate,,Rep,Herschel Walker,570,51,349,0,170
DeKalb,Lavista Road,U.S. Senate,,Rep,Herschel Walker,308,50,182,0,76
DeKalb,Lavista,U.S. Senate,,Rep,Herschel Walker,295,18,210,0,67
DeKalb,Lithonia,U.S. Senate,,Rep,Herschel Walker,32,1,22,0,9
DeKalb,Lin-Mary Lin Elem,U.S. Senate,,Rep,Herschel Walker,174,14,96,0,64
DeKalb,Lithonia High,U.S. Senate,,Rep,Herschel Walker,23,0,11,0,12
DeKalb,Livsey Elem,U.S. Senate,,Rep,Herschel Walker,246,8,152,0,86
DeKalb,Miller-Eldridge L Miller Elem,U.S. Senate,,Rep,Herschel Walker,63,3,33,0,27
DeKalb,McNair High,U.S. Senate,,Rep,Herschel Walker,74,5,46,2,21
DeKalb,Marbut Elem,U.S. Senate,,Rep,Herschel Walker,30,1,14,0,15
DeKalb,McNair,U.S. Senate,,Rep,Herschel Walker,41,2,22,0,17
DeKalb,McLendon,U.S. Senate,,Rep,Herschel Walker,241,18,125,0,98
DeKalb,McWilliams,U.S. Senate,,Rep,Herschel Walker,26,3,9,0,14
DeKalb,Medlock,U.S. Senate,,Rep,Herschel Walker,230,16,146,0,68
DeKalb,Midvale Elem,U.S. Senate,,Rep,Herschel Walker,648,48,385,1,214
DeKalb,Miller Grove,U.S. Senate,,Rep,Herschel Walker,23,2,11,0,10
DeKalb,Montclair Elem,U.S. Senate,,Rep,Herschel Walker,69,1,50,0,18
DeKalb,Montreal,U.S. Senate,,Rep,Herschel Walker,220,5,146,0,69
DeKalb,Meadowview,U.S. Senate,,Rep,Herschel Walker,31,3,9,0,19
DeKalb,Memorial South,U.S. Senate,,Rep,Herschel Walker,81,1,46,0,34
DeKalb,Midway,U.S. Senate,,Rep,Herschel Walker,65,9,23,0,33
DeKalb,McNair Academy,U.S. Senate,,Rep,Herschel Walker,22,0,14,0,8
DeKalb,Mount Vernon East,U.S. Senate,,Rep,Herschel Walker,789,27,459,0,303
DeKalb,Mathis-Bob Mathis Elem,U.S. Senate,,Rep,Herschel Walker,44,6,13,0,25
DeKalb,Mount Vernon West,U.S. Senate,,Rep,Herschel Walker,578,18,288,3,269
DeKalb,Metropolitan,U.S. Senate,,Rep,Herschel Walker,90,3,58,0,29
DeKalb,Montgomery Elem,U.S. Senate,,Rep,Herschel Walker,515,34,308,1,172
DeKalb,Miller Grove Road,U.S. Senate,,Rep,Herschel Walker,41,1,19,0,21
DeKalb,Midvale Road,U.S. Senate,,Rep,Herschel Walker,135,10,83,0,42
DeKalb,Miller Grove High,U.S. Senate,,Rep,Herschel Walker,31,0,18,0,13
DeKalb,North Decatur,U.S. Senate,,Rep,Herschel Walker,82,11,44,0,27
DeKalb,North Hairston,U.S. Senate,,Rep,Herschel Walker,100,6,46,0,48
DeKalb,Northlake,U.S. Senate,,Rep,Herschel Walker,211,9,147,0,55
DeKalb,North Peachtree,U.S. Senate,,Rep,Herschel Walker,218,13,132,0,73
DeKalb,Oak Grove Elem,U.S. Senate,,Rep,Herschel Walker,381,15,259,0,107
DeKalb,Oakcliff Elem,U.S. Senate,,Rep,Herschel Walker,203,11,137,0,55
DeKalb,Oakhurst,U.S. Senate,,Rep,Herschel Walker,94,0,74,0,20
DeKalb,Oak View Elem,U.S. Senate,,Rep,Herschel Walker,41,6,23,0,12
DeKalb,Peachcrest,U.S. Senate,,Rep,Herschel Walker,61,2,36,0,23
DeKalb,Peachtree Middle,U.S. Senate,,Rep,Herschel Walker,343,17,148,0,178
DeKalb,Princeton Elem,U.S. Senate,,Rep,Herschel Walker,40,0,12,0,28
DeKalb,Pine Lake,U.S. Senate,,Rep,Herschel Walker,32,1,29,0,2
DeKalb,Pleasantdale Road,U.S. Senate,,Rep,Herschel Walker,222,7,136,1,78
DeKalb,Ponce de Leon,U.S. Senate,,Rep,Herschel Walker,158,24,96,0,38
DeKalb,Panola,U.S. Senate,,Rep,Herschel Walker,30,3,16,0,11
DeKalb,Panola Way Elem,U.S. Senate,,Rep,Herschel Walker,22,3,9,0,10
DeKalb,Piney Grove,U.S. Senate,,Rep,Herschel Walker,30,1,21,0,8
DeKalb,Panola Road,U.S. Senate,,Rep,Herschel Walker,29,2,20,2,5
DeKalb,Rainbow Elem,U.S. Senate,,Rep,Herschel Walker,58,3,21,0,34
DeKalb,Redan Elem,U.S. Senate,,Rep,Herschel Walker,34,3,15,0,16
DeKalb,Rehoboth,U.S. Senate,,Rep,Herschel Walker,268,21,147,0,100
DeKalb,Rockbridge Elem,U.S. Senate,,Rep,Herschel Walker,88,7,48,0,33
DeKalb,Rock Chapel Elem,U.S. Senate,,Rep,Herschel Walker,44,4,16,0,24
DeKalb,Rowland Elem,U.S. Senate,,Rep,Herschel Walker,66,1,38,0,27
DeKalb,Redan-Trotti Library,U.S. Senate,,Rep,Herschel Walker,37,3,16,0,18
DeKalb,Rockbridge Road,U.S. Senate,,Rep,Herschel Walker,82,6,50,0,26
DeKalb,Rowland Road,U.S. Senate,,Rep,Herschel Walker,74,10,45,0,19
DeKalb,Redan Road,U.S. Senate,,Rep,Herschel Walker,42,1,23,0,18
DeKalb,Rock Chapel Road,U.S. Senate,,Rep,Herschel Walker,143,14,68,0,61
DeKalb,Redan Middle,U.S. Senate,,Rep,Herschel Walker,46,8,25,0,13
DeKalb,Sagamore Hills Elem,U.S. Senate,,Rep,Herschel Walker,536,36,313,0,187
DeKalb,Scott,U.S. Senate,,Rep,Herschel Walker,206,13,133,0,60
DeKalb,Shaw-Robert Shaw Elem,U.S. Senate,,Rep,Herschel Walker,115,6,74,0,35
DeKalb,Stone Mountain Elem,U.S. Senate,,Rep,Herschel Walker,276,110,64,0,102
DeKalb,Silver Lake,U.S. Senate,,Rep,Herschel Walker,913,34,439,0,440
DeKalb,Skyland,U.S. Senate,,Rep,Herschel Walker,449,9,289,0,151
DeKalb,Snapfinger Elem,U.S. Senate,,Rep,Herschel Walker,33,4,18,0,11
DeKalb,Smoke Rise,U.S. Senate,,Rep,Herschel Walker,477,43,277,0,157
DeKalb,Stone Mtn Middle,U.S. Senate,,Rep,Herschel Walker,70,6,47,0,17
DeKalb,Stone Mill Elem,U.S. Senate,,Rep,Herschel Walker,55,1,30,1,23
DeKalb,Shadow Rock Elem,U.S. Senate,,Rep,Herschel Walker,81,12,35,0,34
DeKalb,Stoneview Elem,U.S. Senate,,Rep,Herschel Walker,30,4,15,0,11
DeKalb,Salem Middle,U.S. Senate,,Rep,Herschel Walker,48,2,25,0,21
DeKalb,Shamrock,U.S. Senate,,Rep,Herschel Walker,185,18,105,0,62
DeKalb,South Deshon,U.S. Senate,,Rep,Herschel Walker,41,1,22,0,18
DeKalb,Stone Mtn Champion,U.S. Senate,,Rep,Herschel Walker,101,2,66,0,33
DeKalb,Stone Mtn,U.S. Senate,,Rep,Herschel Walker,117,3,69,0,45
DeKalb,Snapfinger Road N,U.S. Senate,,Rep,Herschel Walker,41,8,14,0,19
DeKalb,Snapfinger Road S,U.S. Senate,,Rep,Herschel Walker,37,3,22,0,12
DeKalb,Stephenson Middle,U.S. Senate,,Rep,Herschel Walker,96,2,52,1,41
DeKalb,South Hairston,U.S. Senate,,Rep,Herschel Walker,56,3,25,0,28
DeKalb,Stephenson High,U.S. Senate,,Rep,Herschel Walker,101,2,55,0,44
DeKalb,Stonecrest Library,U.S. Senate,,Rep,Herschel Walker,39,1,22,0,16
DeKalb,Snapfinger Road,U.S. Senate,,Rep,Herschel Walker,71,4,25,0,42
DeKalb,Terry Mill,U.S. Senate,,Rep,Herschel Walker,51,1,27,0,23
DeKalb,Toney Elem,U.S. Senate,,Rep,Herschel Walker,33,3,24,0,6
DeKalb,Tucker Library,U.S. Senate,,Rep,Herschel Walker,610,43,301,0,266
DeKalb,Tilly Mill Road,U.S. Senate,,Rep,Herschel Walker,423,15,272,0,136
DeKalb,Tucker,U.S. Senate,,Rep,Herschel Walker,406,14,225,0,167
DeKalb,Valley Brook,U.S. Senate,,Rep,Herschel Walker,87,3,65,0,19
DeKalb,Wadsworth,U.S. Senate,,Rep,Herschel Walker,37,5,18,0,14
DeKalb,Wesley Chapel Library,U.S. Senate,,Rep,Herschel Walker,47,5,21,0,21
DeKalb,Woodrow Road,U.S. Senate,,Rep,Herschel Walker,67,6,34,0,27
DeKalb,Winnona Park,U.S. Senate,,Rep,Herschel Walker,110,9,79,0,22
DeKalb,Woodridge Elem,U.S. Senate,,Rep,Herschel Walker,73,6,28,1,38
DeKalb,Warren Tech,U.S. Senate,,Rep,Herschel Walker,149,9,110,0,30
DeKalb,Woodward,U.S. Senate,,Rep,Herschel Walker,302,20,150,0,132
DeKalb,White Oak,U.S. Senate,,Rep,Herschel Walker,21,0,14,0,7
DeKalb,Winters Chapel,U.S. Senate,,Rep,Herschel Walker,359,15,229,0,115
DeKalb,Wynbrooke Elem,U.S. Senate,,Rep,Herschel Walker,93,6,36,0,51
DeKalb,Young Road,U.S. Senate,,Rep,Herschel Walker,35,0,15,0,20
DeKalb,Allgood Elem,U.S. Senate,,(Dem,Raphael Warnock ,1300,76,439,2,783
DeKalb,Ashford Park Elem,U.S. Senate,,(Dem,Raphael Warnock ,948,27,462,1,458
DeKalb,Austin,U.S. Senate,,(Dem,Raphael Warnock ,937,60,299,0,578
DeKalb,Avondale,U.S. Senate,,(Dem,Raphael Warnock ,2007,121,781,1,1104
DeKalb,Austin Drive,U.S. Senate,,(Dem,Raphael Warnock ,916,59,318,2,537
DeKalb,Ashford Dunwoody Rd,U.S. Senate,,(Dem,Raphael Warnock ,1222,114,393,0,715
DeKalb,Ashford Parkside,U.S. Senate,,(Dem,Raphael Warnock ,1308,90,466,1,751
DeKalb,Avondale High,U.S. Senate,,(Dem,Raphael Warnock ,2029,114,598,1,1316
DeKalb,Boulevard,U.S. Senate,,(Dem,Raphael Warnock ,2709,117,1029,3,1560
DeKalb,Briar Vista Elem,U.S. Senate,,(Dem,Raphael Warnock ,1414,85,515,0,814
DeKalb,Briarlake Elem,U.S. Senate,,(Dem,Raphael Warnock ,888,71,384,0,433
DeKalb,Briarwood,U.S. Senate,,(Dem,Raphael Warnock ,900,31,352,0,517
DeKalb,Brockett Elem,U.S. Senate,,(Dem,Raphael Warnock ,1062,68,417,3,574
DeKalb,Briarcliff,U.S. Senate,,(Dem,Raphael Warnock ,1317,145,533,2,637
DeKalb,Brockett,U.S. Senate,,(Dem,Raphael Warnock ,1109,51,506,3,549
DeKalb,Brookhaven,U.S. Senate,,(Dem,Raphael Warnock ,1250,54,577,3,616
DeKalb,Browns Mill Elem,U.S. Senate,,(Dem,Raphael Warnock ,2069,78,596,0,1395
DeKalb,Bouldercrest Road,U.S. Senate,,(Dem,Raphael Warnock ,995,41,280,1,673
DeKalb,Bethune Middle,U.S. Senate,,(Dem,Raphael Warnock ,1926,95,584,1,1246
DeKalb,Burgess Elem,U.S. Senate,,(Dem,Raphael Warnock ,1967,91,741,0,1135
DeKalb,Columbia Drive,U.S. Senate,,(Dem,Raphael Warnock ,927,73,311,0,543
DeKalb,Canby Lane Elem,U.S. Senate,,(Dem,Raphael Warnock ,871,55,305,0,511
DeKalb,Columbia Elem,U.S. Senate,,(Dem,Raphael Warnock ,452,26,173,1,252
DeKalb,Cedar Grove Elem,U.S. Senate,,(Dem,Raphael Warnock ,1899,80,504,3,1312
DeKalb,Chamblee,U.S. Senate,,(Dem,Raphael Warnock ,939,36,262,0,641
DeKalb,Candler-Murphey Candler Elem,U.S. Senate,,(Dem,Raphael Warnock ,1782,70,579,0,1133
DeKalb,Chapel Hill Elem,U.S. Senate,,(Dem,Raphael Warnock ,1632,83,486,1,1062
DeKalb,Chesnut Elem,U.S. Senate,,(Dem,Raphael Warnock ,882,39,381,3,459
DeKalb,Clairemont West,U.S. Senate,,(Dem,Raphael Warnock ,2276,201,858,1,1216
DeKalb,Clairmont Road,U.S. Senate,,(Dem,Raphael Warnock ,1620,163,567,0,890
DeKalb,Clarkston,U.S. Senate,,(Dem,Raphael Warnock ,1032,24,457,3,548
DeKalb,Clifton,U.S. Senate,,(Dem,Raphael Warnock ,747,52,188,0,507
DeKalb,Columbia Middle,U.S. Senate,,(Dem,Raphael Warnock ,760,54,259,1,446
DeKalb,Coan Recreation Center,U.S. Senate,,(Dem,Raphael Warnock ,2026,116,887,3,1020
DeKalb,Cross Keys High,U.S. Senate,,(Dem,Raphael Warnock ,788,46,288,0,454
DeKalb,Crossroads,U.S. Senate,,(Dem,Raphael Warnock ,1270,69,412,0,789
DeKalb,Candler,U.S. Senate,,(Dem,Raphael Warnock ,1443,73,513,1,856
DeKalb,Cedar Grove Middle,U.S. Senate,,(Dem,Raphael Warnock ,644,41,189,1,413
DeKalb,Cedar Grove South,U.S. Senate,,(Dem,Raphael Warnock ,2047,72,662,0,1313
DeKalb,Covington Hwy,U.S. Senate,,(Dem,Raphael Warnock ,69,3,13,0,53
DeKalb,Covington,U.S. Senate,,(Dem,Raphael Warnock ,805,39,243,2,521
DeKalb,Clairemont East,U.S. Senate,,(Dem,Raphael Warnock ,2096,184,635,3,1274
DeKalb,Coralwood,U.S. Senate,,(Dem,Raphael Warnock ,1769,171,555,1,1042
DeKalb,Candler Park,U.S. Senate,,(Dem,Raphael Warnock ,2578,151,1001,1,1425
DeKalb,Clarkston Community Center,U.S. Senate,,(Dem,Raphael Warnock ,837,33,335,1,468
DeKalb,Chamblee 2,U.S. Senate,,(Dem,Raphael Warnock ,1244,71,401,1,771
DeKalb,Doraville North,U.S. Senate,,(Dem,Raphael Warnock ,980,29,467,1,483
DeKalb,Doraville South,U.S. Senate,,(Dem,Raphael Warnock ,461,16,215,0,230
DeKalb,Dresden Elem,U.S. Senate,,(Dem,Raphael Warnock ,1735,95,760,0,880
DeKalb,Decatur,U.S. Senate,,(Dem,Raphael Warnock ,1253,60,529,0,664
DeKalb,Dunaire Elem,U.S. Senate,,(Dem,Raphael Warnock ,948,59,339,3,547
DeKalb,Dunwoody,U.S. Senate,,(Dem,Raphael Warnock ,1206,62,387,1,756
DeKalb,Dunwoody 2,U.S. Senate,,(Dem,Raphael Warnock ,795,56,224,0,515
DeKalb,Druid Hills High,U.S. Senate,,(Dem,Raphael Warnock ,1230,82,423,1,724
DeKalb,Dunwoody Library,U.S. Senate,,(Dem,Raphael Warnock ,914,47,269,0,598
DeKalb,East Lake,U.S. Senate,,(Dem,Raphael Warnock ,2134,137,770,1,1226
DeKalb,Embry Hills,U.S. Senate,,(Dem,Raphael Warnock ,737,56,288,0,393
DeKalb,Evansdale Elem,U.S. Senate,,(Dem,Raphael Warnock ,1328,104,570,1,653
DeKalb,Emory South,U.S. Senate,,(Dem,Raphael Warnock ,1606,118,547,0,941
DeKalb,Emory Road,U.S. Senate,,(Dem,Raphael Warnock ,1281,69,445,0,767
DeKalb,Fairington Elem,U.S. Senate,,(Dem,Raphael Warnock ,1670,58,657,1,954
DeKalb,Fernbank Elem,U.S. Senate,,(Dem,Raphael Warnock ,1440,107,545,1,787
DeKalb,Flat Shoals Elem,U.S. Senate,,(Dem,Raphael Warnock ,911,66,280,1,564
DeKalb,Flat Shoals Parkway,U.S. Senate,,(Dem,Raphael Warnock ,1755,103,413,1,1238
DeKalb,Flat Rock Elem,U.S. Senate,,(Dem,Raphael Warnock ,1627,50,481,0,1096
DeKalb,Flat Shoals,U.S. Senate,,(Dem,Raphael Warnock ,937,88,238,0,611
DeKalb,Flakes Mill,U.S. Senate,,(Dem,Raphael Warnock ,1009,59,291,2,657
DeKalb,Flat Shoals Library,U.S. Senate,,(Dem,Raphael Warnock ,972,39,350,1,582
DeKalb,Freedom Middle,U.S. Senate,,(Dem,Raphael Warnock ,1183,60,401,1,721
DeKalb,Glennwood,U.S. Senate,,(Dem,Raphael Warnock ,1736,154,633,0,949
DeKalb,Glenhaven,U.S. Senate,,(Dem,Raphael Warnock ,742,46,259,1,436
DeKalb,Gresham Road,U.S. Senate,,(Dem,Raphael Warnock ,1659,90,523,4,1042
DeKalb,Georgetown Sq,U.S. Senate,,(Dem,Raphael Warnock ,1194,64,389,1,740
DeKalb,Glenwood Road,U.S. Senate,,(Dem,Raphael Warnock ,787,43,296,0,448
DeKalb,Hambrick Elem,U.S. Senate,,(Dem,Raphael Warnock ,1310,85,557,0,668
DeKalb,Hawthorne Elem,U.S. Senate,,(Dem,Raphael Warnock ,1533,87,666,1,779
DeKalb,Henderson Mill,U.S. Senate,,(Dem,Raphael Warnock ,1363,102,557,2,702
DeKalb,Huntley Hills Elem,U.S. Senate,,(Dem,Raphael Warnock ,1203,44,537,3,619
DeKalb,Hugh Howell,U.S. Senate,,(Dem,Raphael Warnock ,803,49,373,1,380
DeKalb,Harris-Narvie J Harris Elem,U.S. Senate,,(Dem,Raphael Warnock ,1888,83,526,0,1279
DeKalb,Harris-Margaret Harris ED,U.S. Senate,,(Dem,Raphael Warnock ,628,25,298,0,305
DeKalb,Idlewood Elem,U.S. Senate,,(Dem,Raphael Warnock ,930,39,381,1,509
DeKalb,Indian Creek,U.S. Senate,,(Dem,Raphael Warnock ,703,48,235,2,418
DeKalb,Johnson Estates,U.S. Senate,,(Dem,Raphael Warnock ,1001,76,321,0,604
DeKalb,Jolly Elem,U.S. Senate,,(Dem,Raphael Warnock ,1230,72,437,3,718
DeKalb,Kelley Lake Elem,U.S. Senate,,(Dem,Raphael Warnock ,1242,83,422,1,736
DeKalb,Kingsley Elem,U.S. Senate,,(Dem,Raphael Warnock ,902,99,287,0,516
DeKalb,Kelley Chapel Road,U.S. Senate,,(Dem,Raphael Warnock ,734,48,204,0,482
DeKalb,Knollwood,U.S. Senate,,(Dem,Raphael Warnock ,1150,76,500,2,572
DeKalb,Kittredge Elem,U.S. Senate,,(Dem,Raphael Warnock ,981,71,302,0,608
DeKalb,Lakeside High,U.S. Senate,,(Dem,Raphael Warnock ,1584,114,687,1,782
DeKalb,Lavista Road,U.S. Senate,,(Dem,Raphael Warnock ,1070,116,412,1,541
DeKalb,Lavista,U.S. Senate,,(Dem,Raphael Warnock ,1091,62,415,0,614
DeKalb,Lithonia,U.S. Senate,,(Dem,Raphael Warnock ,521,12,280,1,228
DeKalb,Lin-Mary Lin Elem,U.S. Senate,,(Dem,Raphael Warnock ,1736,118,640,2,976
DeKalb,Lithonia High,U.S. Senate,,(Dem,Raphael Warnock ,1310,42,520,1,747
DeKalb,Livsey Elem,U.S. Senate,,(Dem,Raphael Warnock ,597,48,276,1,272
DeKalb,Miller-Eldridge L Miller Elem,U.S. Senate,,(Dem,Raphael Warnock ,1444,101,460,1,882
DeKalb,McNair High,U.S. Senate,,(Dem,Raphael Warnock ,1961,117,653,2,1189
DeKalb,Marbut Elem,U.S. Senate,,(Dem,Raphael Warnock ,1509,65,545,1,898
DeKalb,McNair,U.S. Senate,,(Dem,Raphael Warnock ,1217,124,411,2,680
DeKalb,McLendon,U.S. Senate,,(Dem,Raphael Warnock ,1615,79,609,2,925
DeKalb,McWilliams,U.S. Senate,,(Dem,Raphael Warnock ,1297,61,351,0,885
DeKalb,Medlock,U.S. Senate,,(Dem,Raphael Warnock ,1517,116,613,1,787
DeKalb,Midvale Elem,U.S. Senate,,(Dem,Raphael Warnock ,1140,74,444,1,621
DeKalb,Miller Grove,U.S. Senate,,(Dem,Raphael Warnock ,1636,81,547,3,1005
DeKalb,Montclair Elem,U.S. Senate,,(Dem,Raphael Warnock ,574,19,290,0,265
