county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Clayton,Jonesboro 17,U.S. Senate,,(Dem,Raphael Warnock ,1057,43,511,0,503
Clayton,Jonesboro 18,U.S. Senate,,(Dem,Raphael Warnock ,1069,34,479,3,553
Clayton,Jonesboro 19,U.S. Senate,,(Dem,Raphael Warnock ,1133,62,443,1,627
Clayton,Jonesboro 20,U.S. Senate,,(Dem,Raphael Warnock ,929,50,363,0,516
Clayton,Jonesboro 21,U.S. Senate,,(Dem,Raphael Warnock ,1239,76,463,0,700
Clayton,Jonesboro 22,U.S. Senate,,(Dem,Raphael Warnock ,621,42,209,1,369
Clayton,Lake City,U.S. Senate,,(Dem,Raphael Warnock ,950,51,339,0,560
Clayton,Lovejoy 1,U.S. Senate,,(Dem,Raphael Warnock ,1728,75,745,3,905
Clayton,Lovejoy 2,U.S. Senate,,(Dem,Raphael Warnock ,1128,50,407,0,671
Clayton,Lovejoy 3,U.S. Senate,,(Dem,Raphael Warnock ,737,13,285,0,439
Clayton,Lovejoy 4,U.S. Senate,,(Dem,Raphael Warnock ,1050,45,356,0,649
Clayton,Lovejoy 5,U.S. Senate,,(Dem,Raphael Warnock ,1128,41,456,0,631
Clayton,Lovejoy 6,U.S. Senate,,(Dem,Raphael Warnock ,1507,55,544,1,907
Clayton,Lovejoy 7,U.S. Senate,,(Dem,Raphael Warnock ,1207,38,481,2,686
Clayton,Lovejoy 8,U.S. Senate,,(Dem,Raphael Warnock ,607,19,179,0,409
Clayton,Morrow 1,U.S. Senate,,(Dem,Raphael Warnock ,1080,30,501,0,549
Clayton,Morrow 2,U.S. Senate,,(Dem,Raphael Warnock ,599,31,215,0,353
Clayton,Morrow 3,U.S. Senate,,(Dem,Raphael Warnock ,752,16,290,3,443
Clayton,Morrow 4,U.S. Senate,,(Dem,Raphael Warnock ,633,23,291,0,319
Clayton,Morrow 5,U.S. Senate,,(Dem,Raphael Warnock ,1269,27,422,0,820
Clayton,Morrow 6,U.S. Senate,,(Dem,Raphael Warnock ,1071,42,389,1,639
Clayton,Morrow 7,U.S. Senate,,(Dem,Raphael Warnock ,582,23,280,0,279
Clayton,Morrow 8,U.S. Senate,,(Dem,Raphael Warnock ,1288,46,411,1,830
Clayton,Morrow 9,U.S. Senate,,(Dem,Raphael Warnock ,458,26,171,0,261
Clayton,Morrow 10,U.S. Senate,,(Dem,Raphael Warnock ,968,26,280,0,662
Clayton,Morrow 11,U.S. Senate,,(Dem,Raphael Warnock ,775,21,292,0,462
Clayton,Oak 1,U.S. Senate,,(Dem,Raphael Warnock ,849,24,356,0,469
Clayton,Oak 2,U.S. Senate,,(Dem,Raphael Warnock ,534,20,276,1,237
Clayton,Oak 3,U.S. Senate,,(Dem,Raphael Warnock ,830,15,371,0,444
Clayton,Oak 4,U.S. Senate,,(Dem,Raphael Warnock ,967,23,453,0,491
Clayton,Oak 5,U.S. Senate,,(Dem,Raphael Warnock ,413,9,186,0,218
Clayton,Oak 6,U.S. Senate,,(Dem,Raphael Warnock ,379,4,175,0,200
Clayton,Panhandle 1,U.S. Senate,,(Dem,Raphael Warnock ,1402,57,533,1,811
Clayton,Panhandle 2,U.S. Senate,,(Dem,Raphael Warnock ,1609,57,677,1,874
Clayton,Riverdale 1,U.S. Senate,,(Dem,Raphael Warnock ,1103,57,317,0,729
Clayton,Riverdale 2,U.S. Senate,,(Dem,Raphael Warnock ,1160,53,483,1,623
Clayton,Riverdale 3,U.S. Senate,,(Dem,Raphael Warnock ,1397,46,546,1,804
Clayton,Riverdale 4,U.S. Senate,,(Dem,Raphael Warnock ,1319,81,508,2,728
Clayton,Riverdale 5,U.S. Senate,,(Dem,Raphael Warnock ,949,32,428,0,489
Clayton,Riverdale 6,U.S. Senate,,(Dem,Raphael Warnock ,809,36,428,1,344
Clayton,Riverdale 7,U.S. Senate,,(Dem,Raphael Warnock ,642,28,342,1,271
Clayton,Riverdale 8,U.S. Senate,,(Dem,Raphael Warnock ,1338,58,468,0,812
Clayton,Riverdale 9,U.S. Senate,,(Dem,Raphael Warnock ,857,36,386,0,435
Clayton,Riverdale 10,U.S. Senate,,(Dem,Raphael Warnock ,685,18,322,0,345
Clayton,Riverdale 11,U.S. Senate,,(Dem,Raphael Warnock ,866,37,297,0,532
Clayton,Riverdale 12,U.S. Senate,,(Dem,Raphael Warnock ,1176,63,441,0,672
