county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Columbia,Church of Our Savior,U.S. Senate,,Rep,Herschel Walker,648,30,474,0,144
Columbia,West Acres Baptist,U.S. Senate,,Rep,Herschel Walker,873,37,609,0,227
Columbia,Journey Comm Church,U.S. Senate,,Rep,Herschel Walker,687,36,421,2,228
Columbia,Wesley Methodist,U.S. Senate,,Rep,Herschel Walker,943,22,657,0,264
Columbia,Col Cty Main Library,U.S. Senate,,Rep,Herschel Walker,737,28,437,2,270
Columbia,Christ Church Presbyterian,U.S. Senate,,Rep,Herschel Walker,851,28,594,0,229
Columbia,Blueridge Elementary,U.S. Senate,,Rep,Herschel Walker,688,28,443,0,217
Columbia,Christ The King Church,U.S. Senate,,Rep,Herschel Walker,855,54,574,0,227
Columbia,Kiokee Bapt Church,U.S. Senate,,(Dem,Raphael Warnock ,252,30,91,0,131
Columbia,Stevens Creek Church-Grovetown,U.S. Senate,,(Dem,Raphael Warnock ,487,22,193,1,271
Columbia,Lewis Methodist,U.S. Senate,,(Dem,Raphael Warnock ,938,84,417,1,436
Columbia,Woodlawn Bapt Church,U.S. Senate,,(Dem,Raphael Warnock ,201,23,75,0,103
Columbia,Patriots Park,U.S. Senate,,(Dem,Raphael Warnock ,469,40,166,0,263
Columbia,New Life Church,U.S. Senate,,(Dem,Raphael Warnock ,165,12,65,0,88
Columbia,Columbia Co. Health Dept.,U.S. Senate,,(Dem,Raphael Warnock ,1122,52,487,0,583
Columbia,Harlem Branch Library,U.S. Senate,,(Dem,Raphael Warnock ,368,24,163,0,181
Columbia,Harlem Senior Center,U.S. Senate,,(Dem,Raphael Warnock ,400,31,211,0,158
Columbia,Second Mount Moriah Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,146,7,76,0,63
Columbia,Bessie Thomas Center,U.S. Senate,,(Dem,Raphael Warnock ,59,8,17,0,34
Columbia,Philadelphia Church,U.S. Senate,,(Dem,Raphael Warnock ,555,35,242,0,278
Columbia,Liberty Park-Grovetown,U.S. Senate,,(Dem,Raphael Warnock ,746,31,340,0,375
Columbia,Grovetown Methodist,U.S. Senate,,(Dem,Raphael Warnock ,721,32,352,0,337
Columbia,G A Apostolic Church,U.S. Senate,,(Dem,Raphael Warnock ,341,25,164,0,152
Columbia,Grovetown Dept of Public Safety Station #2,U.S. Senate,,(Dem,Raphael Warnock ,1041,57,479,0,505
Columbia,Grove First Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,902,44,332,0,526
Columbia,Eubank/Blanchard Ctr,U.S. Senate,,(Dem,Raphael Warnock ,195,20,113,0,62
Columbia,Second Mt. Carmel Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,219,19,139,0,61
Columbia,Damascus Bapt Church,U.S. Senate,,(Dem,Raphael Warnock ,97,12,62,0,23
Columbia,Col Cty Board of Edu,U.S. Senate,,(Dem,Raphael Warnock ,381,26,171,2,182
Columbia,Greenbrier High,U.S. Senate,,(Dem,Raphael Warnock ,580,41,297,0,242
Columbia,Parkway Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,610,31,287,0,292
Columbia,Riverview Church,U.S. Senate,,(Dem,Raphael Warnock ,262,37,118,0,107
Columbia,Grace Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,905,47,431,0,427
Columbia,Christ Sanctified,U.S. Senate,,(Dem,Raphael Warnock ,456,39,242,0,175
Columbia,Parkway Elementary,U.S. Senate,,(Dem,Raphael Warnock ,463,43,215,0,205
Columbia,Blanchard Park,U.S. Senate,,(Dem,Raphael Warnock ,383,37,187,0,159
Columbia,Belair Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,506,27,267,0,212
Columbia,Marvin Methodist,U.S. Senate,,(Dem,Raphael Warnock ,348,29,217,0,102
Columbia,Westside Bapt Church,U.S. Senate,,(Dem,Raphael Warnock ,281,33,163,0,85
Columbia,Trinity Bapt Church,U.S. Senate,,(Dem,Raphael Warnock ,376,31,198,2,145
Columbia,Abilene Baptist,U.S. Senate,,(Dem,Raphael Warnock ,331,32,176,0,123
Columbia,Augusta Christian,U.S. Senate,,(Dem,Raphael Warnock ,426,37,253,0,136
Columbia,Savannah Rapids Pavilion,U.S. Senate,,(Dem,Raphael Warnock ,258,40,114,0,104
Columbia,Gospel Water Branch,U.S. Senate,,(Dem,Raphael Warnock ,541,50,283,0,208
Columbia,ACS-Furys Ferry Rd Campus,U.S. Senate,,(Dem,Raphael Warnock ,375,54,178,0,143
Columbia,Stevens Creek Church,U.S. Senate,,(Dem,Raphael Warnock ,560,58,271,0,231
Columbia,Columbia Co. Fire HDQTR,U.S. Senate,,(Dem,Raphael Warnock ,220,24,133,1,62
Columbia,Lakeside Middle,U.S. Senate,,(Dem,Raphael Warnock ,306,15,195,0,96
Columbia,Martinez Baptist,U.S. Senate,,(Dem,Raphael Warnock ,348,23,211,0,114
Columbia,Gold Cross EMS,U.S. Senate,,(Dem,Raphael Warnock ,265,64,115,1,85
Columbia,Church of Our Savior,U.S. Senate,,(Dem,Raphael Warnock ,428,43,250,0,135
Columbia,West Acres Baptist,U.S. Senate,,(Dem,Raphael Warnock ,409,61,214,0,134
Columbia,Journey Comm Church,U.S. Senate,,(Dem,Raphael Warnock ,206,27,95,0,84
Columbia,Wesley Methodist,U.S. Senate,,(Dem,Raphael Warnock ,398,23,192,0,183
Columbia,Col Cty Main Library,U.S. Senate,,(Dem,Raphael Warnock ,425,41,176,0,208
Columbia,Christ Church Presbyterian,U.S. Senate,,(Dem,Raphael Warnock ,339,25,172,0,142
Columbia,Blueridge Elementary,U.S. Senate,,(Dem,Raphael Warnock ,414,20,215,0,179
Columbia,Christ The King Church,U.S. Senate,,(Dem,Raphael Warnock ,419,53,194,0,172
