county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Richmond,103,U.S. Senate,,(Dem,Raphael Warnock ,480,50,215,0,215
Richmond,104,U.S. Senate,,(Dem,Raphael Warnock ,977,92,471,1,413
Richmond,105,U.S. Senate,,(Dem,Raphael Warnock ,371,31,175,1,164
Richmond,106,U.S. Senate,,(Dem,Raphael Warnock ,200,10,118,0,72
Richmond,107,U.S. Senate,,(Dem,Raphael Warnock ,533,55,231,0,247
Richmond,108,U.S. Senate,,(Dem,Raphael Warnock ,206,14,67,0,125
Richmond,109,U.S. Senate,,(Dem,Raphael Warnock ,155,11,71,0,73
Richmond,110,U.S. Senate,,(Dem,Raphael Warnock ,485,33,267,0,185
Richmond,111,U.S. Senate,,(Dem,Raphael Warnock ,466,30,230,0,206
Richmond,112,U.S. Senate,,(Dem,Raphael Warnock ,429,42,145,0,242
Richmond,115,U.S. Senate,,(Dem,Raphael Warnock ,94,7,45,0,42
Richmond,201,U.S. Senate,,(Dem,Raphael Warnock ,602,31,245,3,323
Richmond,202,U.S. Senate,,(Dem,Raphael Warnock ,1159,51,503,1,604
Richmond,203,U.S. Senate,,(Dem,Raphael Warnock ,329,21,174,0,134
Richmond,204,U.S. Senate,,(Dem,Raphael Warnock ,426,21,234,0,171
Richmond,207,U.S. Senate,,(Dem,Raphael Warnock ,748,60,333,1,354
Richmond,208,U.S. Senate,,(Dem,Raphael Warnock ,770,44,363,0,363
Richmond,210,U.S. Senate,,(Dem,Raphael Warnock ,564,44,181,0,339
Richmond,301,U.S. Senate,,(Dem,Raphael Warnock ,433,34,170,0,229
Richmond,302,U.S. Senate,,(Dem,Raphael Warnock ,222,6,114,0,102
Richmond,303,U.S. Senate,,(Dem,Raphael Warnock ,264,19,108,0,137
Richmond,304,U.S. Senate,,(Dem,Raphael Warnock ,160,11,66,0,83
Richmond,306,U.S. Senate,,(Dem,Raphael Warnock ,1166,65,410,2,689
Richmond,307,U.S. Senate,,(Dem,Raphael Warnock ,361,35,159,0,167
Richmond,308,U.S. Senate,,(Dem,Raphael Warnock ,134,6,55,0,73
Richmond,310,U.S. Senate,,(Dem,Raphael Warnock ,2322,143,823,2,1354
Richmond,401,U.S. Senate,,(Dem,Raphael Warnock ,632,52,218,3,359
Richmond,402,U.S. Senate,,(Dem,Raphael Warnock ,941,82,414,0,445
Richmond,403,U.S. Senate,,(Dem,Raphael Warnock ,883,67,295,1,520
Richmond,405,U.S. Senate,,(Dem,Raphael Warnock ,2796,156,638,0,2002
Richmond,406,U.S. Senate,,(Dem,Raphael Warnock ,1645,121,434,2,1088
Richmond,501,U.S. Senate,,(Dem,Raphael Warnock ,1310,90,429,1,790
Richmond,502,U.S. Senate,,(Dem,Raphael Warnock ,987,74,393,1,519
Richmond,503,U.S. Senate,,(Dem,Raphael Warnock ,749,50,175,2,522
Richmond,504,U.S. Senate,,(Dem,Raphael Warnock ,794,54,322,1,417
Richmond,505,U.S. Senate,,(Dem,Raphael Warnock ,600,57,157,0,386
Richmond,506,U.S. Senate,,(Dem,Raphael Warnock ,1620,82,502,0,1036
Richmond,507,U.S. Senate,,(Dem,Raphael Warnock ,320,21,138,0,161
Richmond,601,U.S. Senate,,(Dem,Raphael Warnock ,1125,64,374,3,684
Richmond,602,U.S. Senate,,(Dem,Raphael Warnock ,243,9,86,0,148
Richmond,604,U.S. Senate,,(Dem,Raphael Warnock ,483,22,205,0,256
Richmond,605,U.S. Senate,,(Dem,Raphael Warnock ,1134,90,473,2,569
Richmond,606,U.S. Senate,,(Dem,Raphael Warnock ,679,37,250,2,390
Richmond,607,U.S. Senate,,(Dem,Raphael Warnock ,1913,91,622,4,1196
Richmond,608,U.S. Senate,,(Dem,Raphael Warnock ,31,1,15,0,15
Richmond,701,U.S. Senate,,(Dem,Raphael Warnock ,556,41,228,0,287
Richmond,702,U.S. Senate,,(Dem,Raphael Warnock ,335,17,188,0,130
Richmond,703,U.S. Senate,,(Dem,Raphael Warnock ,881,40,394,0,447
Richmond,704,U.S. Senate,,(Dem,Raphael Warnock ,85,4,31,0,50
Richmond,705,U.S. Senate,,(Dem,Raphael Warnock ,548,43,177,0,328
Richmond,706,U.S. Senate,,(Dem,Raphael Warnock ,779,47,217,0,515
Richmond,707,U.S. Senate,,(Dem,Raphael Warnock ,677,33,276,0,368
Richmond,708,U.S. Senate,,(Dem,Raphael Warnock ,80,4,44,0,32
Richmond,709,U.S. Senate,,(Dem,Raphael Warnock ,171,7,67,0,97
Richmond,801,U.S. Senate,,(Dem,Raphael Warnock ,18,0,15,0,3
Richmond,801B,U.S. Senate,,(Dem,Raphael Warnock ,79,2,55,0,22
Richmond,802,U.S. Senate,,(Dem,Raphael Warnock ,548,29,271,2,246
Richmond,803,U.S. Senate,,(Dem,Raphael Warnock ,18,3,9,0,6
Richmond,804,U.S. Senate,,(Dem,Raphael Warnock ,541,20,141,1,379
Richmond,804H,U.S. Senate,,(Dem,Raphael Warnock ,755,35,299,2,419
Richmond,805,U.S. Senate,,(Dem,Raphael Warnock ,290,6,127,0,157
Richmond,806,U.S. Senate,,(Dem,Raphael Warnock ,542,16,245,1,280
Richmond,807,U.S. Senate,,(Dem,Raphael Warnock ,483,24,191,1,267
Richmond,808,U.S. Senate,,(Dem,Raphael Warnock ,646,39,257,0,350
Richmond,810,U.S. Senate,,(Dem,Raphael Warnock ,134,7,38,0,89
Richmond,811,U.S. Senate,,(Dem,Raphael Warnock ,64,6,31,0,27
Richmond,201,School Board,,,Larry Fryer,352,15,152,0,185
Richmond,202,School Board,,,Larry Fryer,647,29,301,0,317
Richmond,203,School Board,,,Larry Fryer,180,9,101,0,70
Richmond,204,School Board,,,Larry Fryer,257,12,150,0,95
Richmond,207,School Board,,,Larry Fryer,435,46,175,0,214
Richmond,208,School Board,,,Larry Fryer,389,23,200,0,166
Richmond,210,School Board,,,Larry Fryer,284,28,97,0,159
Richmond,201,School Board,,,Charlie Hannah ,399,22,205,0,172
Richmond,202,School Board,,,Charlie Hannah ,844,42,421,0,381
Richmond,203,School Board,,,Charlie Hannah ,146,12,76,0,58
Richmond,204,School Board,,,Charlie Hannah ,425,12,262,0,151
Richmond,207,School Board,,,Charlie Hannah ,354,22,172,1,159
Richmond,208,School Board,,,Charlie Hannah ,474,21,243,0,210
Richmond,210,School Board,,,Charlie Hannah ,326,18,116,0,192
