county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person,advance_in_person_2
Gwinnett,068 Cates I,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,069 Cates J,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,070 Goodwins B,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,071 Lawrenceville F,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,072 Martins E,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,073 Pinckneyville P,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,074 Pinckneyville Q,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,075 Rockbridge C,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,076 Rockbridge D,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,077 Goodwins C,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,078 Baycreek K,President,,REP,CARLY FIORINA,1,0,0,0,0,1
Gwinnett,079 Cates K,President,,REP,CARLY FIORINA,4,0,0,2,0,2
Gwinnett,080 Baycreek C,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,081 Cates L,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,082 Duluth E,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,083 Goodwins D,President,,REP,CARLY FIORINA,3,1,0,2,0,0
Gwinnett,084 Lawrenceville G,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,085 Lawrenceville H,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,086 Martins F,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,087 Pinckneyville S,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,088 Rockbridge E,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,089 Sugar Hill E,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,090 Lawrenceville I,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,091 Baycreek D,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,092 Berkshire J,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,093 Cates M,President,,REP,CARLY FIORINA,1,0,0,0,1,0
Gwinnett,094 Cates N,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,095 Duluth F,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,096 Duluth G,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,097 Goodwins E,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,098 Goodwins F,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,099 Pinckneyville T,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,100 Suwanee B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,101 Pinckneyville U,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,102 Pucketts B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,103 Berkshire L,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,104 Rockbridge F,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,105 Sugar Hill F,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,106 Suwanee C,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,107 Cates O,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,108 Baycreek E,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,109 Berkshire M,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,110 Martins G,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,111 Duluth H,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,112 Berkshire N,President,,REP,CARLY FIORINA,4,0,0,4,0,0
Gwinnett,113 Pinckneyville V,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,114 Pinckneyville W,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,115 Martins H,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,116 Martins I,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,117 Martins J,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,118 Garners F,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,119 Berkshire O,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,120 Berkshire P,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,121 Pinckneyville X,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,122 Rockbridge G,President,,REP,CARLY FIORINA,1,0,0,0,0,1
Gwinnett,123 Pinckneyville Y,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,124 Goodwins G,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,125 Pinckneyville Z,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,126 Pinckneyville A1,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,127 Lawrenceville J,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,128 Goodwins H,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,129 Duncans B,President,,REP,CARLY FIORINA,2,0,0,1,1,0
Gwinnett,130 Suwanee D,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,131 Suwanee E,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,132 Lawrenceville K,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,133 Harbins B,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,134 Baycreek F,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,135 Pucketts C,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,136 Hog Mountain C,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,137 Rockycreek B,President,,REP,CARLY FIORINA,2,0,0,1,1,0
Gwinnett,138 Duluth I,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,139 Martins K,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,140 Suwanee H,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,141 Sugar Hill G,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,142 Suwanee F,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,143 Lawrenceville L,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,144 Lawrenceville M,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,145 Baycreek G,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,146 Baycreek H,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,147 Baycreek I,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,148 Berkshire Q,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,149 Goodwins I,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,150 Duluth K,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,151 Harbins C,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,152 Rockycreek C,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,153 Lawrenceville N,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,154 Pucketts D,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,155 Suwanee G,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,156 Baycreek J,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,,President,,REP,LINDSEY GRAHAM,16,0,0,14,0,2
Gwinnett,001 Harbins A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,002 Rockbridge A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,003 Dacula,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,004 Suwanee A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,005 Baycreek A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,006 Goodwins A,President,,REP,LINDSEY GRAHAM,2,0,0,2,0,0
Gwinnett,007 Duluth A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,008 Duncans A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,009 Pucketts A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,010 Cates A,President,,REP,LINDSEY GRAHAM,1,0,0,0,0,1
Gwinnett,011 Berkshire A,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,012 Berkshire B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,013 Duncans C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,014 Garners A,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,015 Lawrenceville A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,016 Lawrenceville B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,017 Martins A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,018 Martins B,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,019 Martins C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,020 Pinckneyville A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,021 Pinckneyville B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,022 Pinckneyville C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,023 Pinckneyville D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,024 Sugar Hill A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,025 Sugar Hill B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,026 Hog Mountain A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,027 Hog Mountain B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,028 Rockycreek A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,029 Cates B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,030 Cates C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,031 Hog Mountain D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,032 Berkshire D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,033 Berkshire E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,034 Berkshire F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,035 Cates D - 04,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,035 Cates D - 07,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,036 Cates E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,037 Pinckneyville E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,038 Pinckneyville F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,039 Duncans D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,040 Pinckneyville H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,041 Baycreek B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,042 Lawrenceville C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,043 Martins D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,044 Rockbridge B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,045 Garners B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,046 Cates F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,047 Cates G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,048 Duluth B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,049 Garners C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,050 Pinckneyville I,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,051 Pinckneyville J,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,052 Berkshire G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,053 Cates H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,054 Sugar Hill C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,055 Sugar Hill D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,056 Duluth C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,057 Duluth D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,058 Pinckneyville K,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,059 Pinckneyville N,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,060 Lawrenceville D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,061 Lawrenceville E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,062 Pinckneyville L,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,063 Pinckneyville M,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,064 Garners D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,065 Berkshire H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,066 Pinckneyville O,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,067 Pucketts E,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,068 Cates I,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,069 Cates J,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,070 Goodwins B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,071 Lawrenceville F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,072 Martins E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,073 Pinckneyville P,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,074 Pinckneyville Q,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,075 Rockbridge C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,076 Rockbridge D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,077 Goodwins C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,078 Baycreek K,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,079 Cates K,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,080 Baycreek C,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,081 Cates L,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,082 Duluth E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,083 Goodwins D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,084 Lawrenceville G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,085 Lawrenceville H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,086 Martins F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,087 Pinckneyville S,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,088 Rockbridge E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,089 Sugar Hill E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,090 Lawrenceville I,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,091 Baycreek D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,092 Berkshire J,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,093 Cates M,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,094 Cates N,President,,REP,LINDSEY GRAHAM,1,0,0,0,0,1
Gwinnett,095 Duluth F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,096 Duluth G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,097 Goodwins E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,098 Goodwins F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,099 Pinckneyville T,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,100 Suwanee B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,101 Pinckneyville U,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,102 Pucketts B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,103 Berkshire L,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,104 Rockbridge F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,105 Sugar Hill F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,106 Suwanee C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,107 Cates O,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,108 Baycreek E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,109 Berkshire M,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,110 Martins G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,111 Duluth H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,112 Berkshire N,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,113 Pinckneyville V,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,114 Pinckneyville W,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,115 Martins H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,116 Martins I,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,117 Martins J,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,118 Garners F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,119 Berkshire O,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,120 Berkshire P,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,121 Pinckneyville X,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,122 Rockbridge G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,123 Pinckneyville Y,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,124 Goodwins G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,125 Pinckneyville Z,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,126 Pinckneyville A1,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,127 Lawrenceville J,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,128 Goodwins H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,129 Duncans B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,130 Suwanee D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,131 Suwanee E,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,132 Lawrenceville K,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,133 Harbins B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,134 Baycreek F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,135 Pucketts C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,136 Hog Mountain C,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,137 Rockycreek B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,138 Duluth I,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,139 Martins K,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,140 Suwanee H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,141 Sugar Hill G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,142 Suwanee F,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,143 Lawrenceville L,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,144 Lawrenceville M,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,145 Baycreek G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,146 Baycreek H,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,147 Baycreek I,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,148 Berkshire Q,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,149 Goodwins I,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,150 Duluth K,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,151 Harbins C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,152 Rockycreek C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,153 Lawrenceville N,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,154 Pucketts D,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,155 Suwanee G,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Gwinnett,156 Baycreek J,President,,REP,LINDSEY GRAHAM,1,0,0,1,0,0
Gwinnett,,President,,REP,MIKE HUCKABEE,146,5,0,123,5,13
Gwinnett,001 Harbins A,President,,REP,MIKE HUCKABEE,2,0,0,1,1,0
Gwinnett,002 Rockbridge A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,003 Dacula,President,,REP,MIKE HUCKABEE,1,1,0,0,0,0
Gwinnett,004 Suwanee A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,005 Baycreek A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,006 Goodwins A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,007 Duluth A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,008 Duncans A,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,009 Pucketts A,President,,REP,MIKE HUCKABEE,3,0,0,3,0,0
Gwinnett,010 Cates A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,011 Berkshire A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,012 Berkshire B,President,,REP,MIKE HUCKABEE,2,0,0,1,0,1
Gwinnett,013 Duncans C,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,014 Garners A,President,,REP,MIKE HUCKABEE,4,1,0,3,0,0
Gwinnett,015 Lawrenceville A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,016 Lawrenceville B,President,,REP,MIKE HUCKABEE,3,0,0,2,0,1
Gwinnett,017 Martins A,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,018 Martins B,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,019 Martins C,President,,REP,MIKE HUCKABEE,3,0,0,3,0,0
Gwinnett,020 Pinckneyville A,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,021 Pinckneyville B,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,022 Pinckneyville C,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,023 Pinckneyville D,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,024 Sugar Hill A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,025 Sugar Hill B,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,026 Hog Mountain A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,027 Hog Mountain B,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,028 Rockycreek A,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,029 Cates B,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,030 Cates C,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,031 Hog Mountain D,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,032 Berkshire D,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,033 Berkshire E,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,034 Berkshire F,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,035 Cates D - 04,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,035 Cates D - 07,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,036 Cates E,President,,REP,MIKE HUCKABEE,1,1,0,0,0,0
Gwinnett,037 Pinckneyville E,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,038 Pinckneyville F,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,039 Duncans D,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,040 Pinckneyville H,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,041 Baycreek B,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,042 Lawrenceville C,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,043 Martins D,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,044 Rockbridge B,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,045 Garners B,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,046 Cates F,President,,REP,MIKE HUCKABEE,1,1,0,0,0,0
Gwinnett,047 Cates G,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,048 Duluth B,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,049 Garners C,President,,REP,MIKE HUCKABEE,3,0,0,3,0,0
Gwinnett,050 Pinckneyville I,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,051 Pinckneyville J,President,,REP,MIKE HUCKABEE,0,0,0,0,0,0
Gwinnett,052 Berkshire G,President,,REP,MIKE HUCKABEE,1,0,0,1,0,0
Gwinnett,053 Cates H,President,,REP,MIKE HUCKABEE,4,0,0,4,0,0
