county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
DeKalb,WADSWORTH ELEM - 04,President,,REP,TED CRUZ,5,1,0,1,2,1,0
DeKalb,WARREN TECH,President,,REP,TED CRUZ,37,0,0,0,36,1,0
DeKalb,WESLEY CHAPEL LIBRARY,President,,REP,TED CRUZ,10,0,1,0,7,2,0
DeKalb,WHITE OAK,President,,REP,TED CRUZ,6,0,1,0,5,0,0
DeKalb,WHITEFOORD ELEM,President,,REP,TED CRUZ,15,2,1,0,12,0,0
DeKalb,WINNONA PARK ELEM,President,,REP,TED CRUZ,12,1,0,0,11,0,0
DeKalb,WINTERS CHAPEL,President,,REP,TED CRUZ,73,5,0,2,66,0,0
DeKalb,WOODRIDGE ELEM,President,,REP,TED CRUZ,18,0,7,0,11,0,0
DeKalb,WOODROW ROAD,President,,REP,TED CRUZ,22,2,0,3,15,2,0
DeKalb,WOODWARD ELEM,President,,REP,TED CRUZ,42,0,0,0,38,4,0
DeKalb,WYNBROOKE ELEM,President,,REP,TED CRUZ,13,0,1,0,9,3,0
DeKalb,YOUNG ROAD,President,,REP,TED CRUZ,3,0,1,1,1,0,0
DeKalb,,President,,REP,CARLY FIORINA,79,4,2,1,67,5,0
DeKalb,ALLGOOD ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,ASHFORD DUNWOODY RD,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,ASHFORD PARK ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,ASHFORD PARKSIDE,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,AUSTIN,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,AUSTIN DRIVE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,AVONDALE,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,AVONDALE HIGH - 04,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,AVONDALE HIGH - 05,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BETHUNE MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BOULDERCREST RD,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,BOULEVARD,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,BRIAR VISTA ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BRIARCLIFF,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BRIARLAKE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BRIARWOOD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BROCKETT,President,,REP,CARLY FIORINA,5,0,0,0,4,1,0
DeKalb,BROCKETT ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BROOKHAVEN,President,,REP,CARLY FIORINA,3,0,0,0,3,0,0
DeKalb,BROWNS MILL ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,BURGESS ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CANBY LANE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CANDLER,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CEDAR GROVE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CEDAR GROVE MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CEDAR GROVE SOUTH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CHAMBLEE ,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,CHAMBLEE 2,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,CHAPEL HILL ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CHESNUT ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,CLAIREMONT EAST,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CLAIREMONT WEST,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,CLAIRMONT ROAD,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,CLARKSTON,President,,REP,CARLY FIORINA,1,1,0,0,0,0,0
DeKalb,CLIFTON ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,COLUMBIA DRIVE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,COLUMBIA ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,COLUMBIA MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CORALWOOD,President,,REP,CARLY FIORINA,2,0,0,0,1,1,0
DeKalb,COVINGTON,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,COVINGTON HWY LIBRARY,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CROSS KEYS HIGH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,CROSSROADS,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,DORAVILLE NORTH,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,DORAVILLE SOUTH,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,DRESDEN ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,DRUID HILLS HIGH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,DUNAIRE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,DUNWOODY,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,DUNWOODY HIGH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,DUNWOODY LIBRARY,President,,REP,CARLY FIORINA,1,1,0,0,0,0,0
DeKalb,EAST LAKE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,EMBRY HILLS,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,EMORY ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,EMORY SOUTH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,EPWORTH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,EVANSDALE ELEM,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,FAIRINGTON ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,FERNBANK ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,FLAKES MILL FIRE STATION,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,FLAT ROCK ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,FLAT SHOALS,President,,REP,CARLY FIORINA,1,0,1,0,0,0,0
DeKalb,FLAT SHOALS ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS LIBRARY,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS PARKWAY,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,FREEDOM MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,GLENHAVEN,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,GLENNWOOD - 04,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,GLENNWOOD - 05,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,GLENWOOD ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,GRESHAM ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,HAMBRICK ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,HARRIS-MARGARET HARRIS ED,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,HAWTHORNE ELEM,President,,REP,CARLY FIORINA,3,0,0,0,2,1,0
DeKalb,HENDERSON MILL ELEM,President,,REP,CARLY FIORINA,4,0,0,0,3,1,0
DeKalb,HUGH HOWELL,President,,REP,CARLY FIORINA,2,1,0,0,1,0,0
DeKalb,HUNTLEY HILLS ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,IDLEWOOD ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,INDIAN CREEK ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,JOHNSON ESTATES,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,JOLLY ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,KELLEY CHAPEL ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,KELLEY LAKE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,KING-ML KING JR HIGH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,KINGSLEY ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,KNOLLWOOD ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,KITTREDGE ELEM,President,,REP,CARLY FIORINA,1,1,0,0,0,0,0
DeKalb,LAKESIDE HIGH,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,LAVISTA,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,LAVISTA ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,LIN-MARY LIN ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,LITHONIA,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,LITHONIA HIGH,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,LIVSEY ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,MARBUT ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MATHIS-BOB MATHIS ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,MCLENDON,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MCNAIR ACADEMY,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MCNAIR HIGH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MCNAIR MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MCWILLIAMS,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MEADOWVIEW ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MEDLOCK ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MEMORIAL SOUTH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,METROPOLITAN,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MIDVALE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MIDVALE ROAD,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,MIDWAY ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MILLER GROVE HIGH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MILLER GROVE MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MILLER GROVE ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MONTCLAIR ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MONTGOMERY ELEM,President,,REP,CARLY FIORINA,2,0,0,0,1,1,0
DeKalb,MONTREAL,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MT. VERNON EAST,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,MT. VERNON WEST,President,,REP,CARLY FIORINA,1,0,0,1,0,0,0
DeKalb,NORTH DECATUR,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,NORTH HAIRSTON,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,NORTH PEACHTREE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,NORTHLAKE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,OAK GROVE ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,OAK VIEW ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,OAKCLIFF ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,OAKHURST,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PANOLA,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PANOLA ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PANOLA WAY ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PEACHCREST ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PINE LAKE,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,PINEY GROVE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PLEASANTDALE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,PONCE DE LEON,President,,REP,CARLY FIORINA,2,0,0,0,2,0,0
DeKalb,PRINCETON ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,RAINBOW ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,REDAN ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,REDAN MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,REDAN ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,REDAN-TROTTI LIBRARY,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,REHOBOTH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,RENFROE MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,ROCK CHAPEL ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,ROCK CHAPEL ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,ROCKBRIDGE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,ROCKBRIDGE ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,ROWLAND ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,ROWLAND ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SAGAMORE HILLS ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,SALEM MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SCOTT,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SHADOW ROCK ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SHAMROCK,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,SHAW-ROBERT SHAW ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,SILVER LAKE,President,,REP,CARLY FIORINA,3,0,0,0,3,0,0
DeKalb,SKYLAND,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SMOKE RISE ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,SNAPFINGER ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SNAPFINGER ROAD NORTH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SNAPFINGER ROAD SOUTH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SOUTH DESHON,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,SOUTH HAIRSTON,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,STEPHENSON HIGH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,STEPHENSON MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,STONE MILL ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,STONE MOUNTAIN CHAMPION,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,STONE MOUNTAIN ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,STONE MOUNTAIN LIBRARY,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,STONE MOUNTAIN MIDDLE,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,STONEVIEW ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,TERRY MILL ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,TILLY MILL ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,TONEY ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,TUCKER,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,TUCKER LIBRARY,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,VALLEY BROOK,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WADSWORTH ELEM - 05,President,,REP,CARLY FIORINA,1,0,1,0,0,0,0
DeKalb,WADSWORTH ELEM - 04,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WARREN TECH,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WESLEY CHAPEL LIBRARY,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WHITE OAK,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WHITEFOORD ELEM,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,WINNONA PARK ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WINTERS CHAPEL,President,,REP,CARLY FIORINA,1,0,0,0,1,0,0
DeKalb,WOODRIDGE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WOODROW ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WOODWARD ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,WYNBROOKE ELEM,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,YOUNG ROAD,President,,REP,CARLY FIORINA,0,0,0,0,0,0,0
DeKalb,,President,,REP,LINDSEY GRAHAM,27,0,2,0,24,1,0
DeKalb,ALLGOOD ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,ASHFORD DUNWOODY RD,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,ASHFORD PARK ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,ASHFORD PARKSIDE,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,AUSTIN,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,AUSTIN DRIVE,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,AVONDALE,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,AVONDALE HIGH - 04,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,AVONDALE HIGH - 05,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,BETHUNE MIDDLE,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BOULDERCREST RD,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BOULEVARD,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BRIAR VISTA ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BRIARCLIFF,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BRIARLAKE ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BRIARWOOD,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,BROCKETT,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BROCKETT ELEM,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,BROOKHAVEN,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BROWNS MILL ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,BURGESS ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CANBY LANE ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CANDLER,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CEDAR GROVE ELEM,President,,REP,LINDSEY GRAHAM,2,0,0,0,2,0,0
DeKalb,CEDAR GROVE MIDDLE,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CEDAR GROVE SOUTH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CHAMBLEE ,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CHAMBLEE 2,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CHAPEL HILL ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CHESNUT ELEM,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,CLAIREMONT EAST,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CLAIREMONT WEST,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CLAIRMONT ROAD,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CLARKSTON,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,CLIFTON ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,COLUMBIA DRIVE,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,COLUMBIA ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,COLUMBIA MIDDLE,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CORALWOOD,President,,REP,LINDSEY GRAHAM,2,0,0,0,2,0,0
DeKalb,COVINGTON,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,COVINGTON HWY LIBRARY,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CROSS KEYS HIGH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,CROSSROADS,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DORAVILLE NORTH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DORAVILLE SOUTH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DRESDEN ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DRUID HILLS HIGH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DUNAIRE ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DUNWOODY,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DUNWOODY HIGH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,DUNWOODY LIBRARY,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,EAST LAKE ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,EMBRY HILLS,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,EMORY ROAD,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,EMORY SOUTH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,EPWORTH,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,EVANSDALE ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FAIRINGTON ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FERNBANK ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FLAKES MILL FIRE STATION,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FLAT ROCK ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS LIBRARY,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS PARKWAY,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,FREEDOM MIDDLE,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,GEORGETOWN SQUARE,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,GLENHAVEN,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,GLENNWOOD - 04,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,GLENNWOOD - 05,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,GLENWOOD ROAD,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,GRESHAM ROAD,President,,REP,LINDSEY GRAHAM,1,0,1,0,0,0,0
DeKalb,HAMBRICK ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,HARRIS-MARGARET HARRIS ED,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
DeKalb,HAWTHORNE ELEM,President,,REP,LINDSEY GRAHAM,1,0,1,0,0,0,0
DeKalb,HENDERSON MILL ELEM,President,,REP,LINDSEY GRAHAM,1,0,0,0,1,0,0
DeKalb,HUGH HOWELL,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0,0
