county,precinct,office,district,party,candidate,votes,advance_in_person_1,absentee_by_mail,election_day,provisional,advance_in_person_2
Cobb,Dickerson 01,President,,DEM,BERNIE SANDERS,112,13,5,94,0,0
Cobb,Dobbins 01,President,,DEM,BERNIE SANDERS,213,17,0,188,4,4
Cobb,Dowell 01,President,,DEM,BERNIE SANDERS,141,12,1,122,0,6
Cobb,Dodgen 01,President,,DEM,BERNIE SANDERS,92,2,5,83,2,0
Cobb,Durham 01,President,,DEM,BERNIE SANDERS,96,9,3,82,0,2
Cobb,Davis 01,President,,DEM,BERNIE SANDERS,101,6,4,88,1,2
Cobb,Eastside 01,President,,DEM,BERNIE SANDERS,129,18,2,105,3,1
Cobb,Eastside 02,President,,DEM,BERNIE SANDERS,177,19,9,148,0,1
Cobb,Elizabeth 01,President,,DEM,BERNIE SANDERS,162,10,2,147,0,3
Cobb,Elizabeth 02,President,,DEM,BERNIE SANDERS,103,6,1,95,0,1
Cobb,Elizabeth 03,President,,DEM,BERNIE SANDERS,114,3,1,108,0,2
Cobb,Elizabeth 04,President,,DEM,BERNIE SANDERS,160,9,2,145,0,4
Cobb,Elizabeth 05,President,,DEM,BERNIE SANDERS,166,13,0,150,1,2
Cobb,East Piedmont 01,President,,DEM,BERNIE SANDERS,98,0,0,89,2,7
Cobb,Fair Oaks 01,President,,DEM,BERNIE SANDERS,189,20,0,165,0,4
Cobb,Fair Oaks 02,President,,DEM,BERNIE SANDERS,139,10,2,123,0,4
Cobb,Fair Oaks 04,President,,DEM,BERNIE SANDERS,91,2,0,84,0,5
Cobb,Fair Oaks 05,President,,DEM,BERNIE SANDERS,88,2,0,85,0,1
Cobb,Fullers Park 01,President,,DEM,BERNIE SANDERS,140,18,3,115,0,4
Cobb,Ford 01,President,,DEM,BERNIE SANDERS,93,6,3,78,0,6
Cobb,Frey 01,President,,DEM,BERNIE SANDERS,63,5,0,56,0,2
Cobb,Garrison Mill 01,President,,DEM,BERNIE SANDERS,157,10,3,144,0,0
Cobb,Gritters 01,President,,DEM,BERNIE SANDERS,196,9,2,181,0,4
Cobb,Harmony Leland 01,President,,DEM,BERNIE SANDERS,310,45,0,260,1,4
Cobb,Harrison 01,President,,DEM,BERNIE SANDERS,97,9,3,82,0,3
Cobb,Hightower 01,President,,DEM,BERNIE SANDERS,216,23,8,184,0,1
Cobb,Hayes 01,President,,DEM,BERNIE SANDERS,138,19,5,109,1,4
Cobb,Kennesaw 1A,President,,DEM,BERNIE SANDERS,149,12,2,132,0,3
Cobb,Kennesaw 2A,President,,DEM,BERNIE SANDERS,153,16,4,128,0,5
Cobb,Kennesaw 3A,President,,DEM,BERNIE SANDERS,269,17,3,236,2,11
Cobb,Kennesaw 4A,President,,DEM,BERNIE SANDERS,203,21,2,177,1,2
Cobb,Kennesaw 5A,President,,DEM,BERNIE SANDERS,254,21,4,224,3,2
Cobb,Kell 01,President,,DEM,BERNIE SANDERS,106,7,0,99,0,0
Cobb,Kemp 01,President,,DEM,BERNIE SANDERS,69,6,0,57,0,6
Cobb,Kemp 02,President,,DEM,BERNIE SANDERS,162,14,4,133,2,9
Cobb,Kemp 03,President,,DEM,BERNIE SANDERS,102,8,2,84,1,7
Cobb,Lasssiter 01,President,,DEM,BERNIE SANDERS,111,9,1,98,1,2
Cobb,Lindley 01,President,,DEM,BERNIE SANDERS,269,38,2,222,3,4
Cobb,Lost Mountain 01,President,,DEM,BERNIE SANDERS,96,24,1,67,1,3
Cobb,Lost Mountain 02,President,,DEM,BERNIE SANDERS,115,10,3,99,0,3
Cobb,Lost Mountain 03,President,,DEM,BERNIE SANDERS,145,26,3,115,1,0
Cobb,Lost Mountain 04,President,,DEM,BERNIE SANDERS,58,3,1,51,0,3
Cobb,Lewis 01,President,,DEM,BERNIE SANDERS,56,7,5,41,0,3
Cobb,Mableton 01,President,,DEM,BERNIE SANDERS,214,22,1,190,0,1
Cobb,Mableton 02,President,,DEM,BERNIE SANDERS,97,11,0,84,0,2
Cobb,Mableton 03,President,,DEM,BERNIE SANDERS,133,28,0,105,0,0
Cobb,Mableton 04,President,,DEM,BERNIE SANDERS,77,14,0,63,0,0
Cobb,Mabry 01,President,,DEM,BERNIE SANDERS,65,4,0,58,1,2
Cobb,Macland 01,President,,DEM,BERNIE SANDERS,131,15,2,104,3,7
Cobb,Murdock 01,President,,DEM,BERNIE SANDERS,183,14,8,161,0,0
Cobb,McEachern 01,President,,DEM,BERNIE SANDERS,113,10,2,99,0,2
Cobb,McCleskey 01,President,,DEM,BERNIE SANDERS,70,3,1,62,0,4
Cobb,McClure 01,President,,DEM,BERNIE SANDERS,66,5,1,57,1,2
Cobb,Marietta 1A,President,,DEM,BERNIE SANDERS,199,17,0,173,0,9
Cobb,Marietta 2A,President,,DEM,BERNIE SANDERS,115,11,3,88,0,13
Cobb,Marietta 2B,President,,DEM,BERNIE SANDERS,179,28,0,144,2,5
Cobb,Marietta 3A,President,,DEM,BERNIE SANDERS,345,37,3,280,1,24
Cobb,Marietta 4A,President,,DEM,BERNIE SANDERS,50,2,0,43,0,5
Cobb,Marietta 4B,President,,DEM,BERNIE SANDERS,99,11,1,79,1,7
Cobb,Marietta 4C,President,,DEM,BERNIE SANDERS,95,1,2,67,0,25
Cobb,Marietta 5A,President,,DEM,BERNIE SANDERS,139,17,2,118,0,2
Cobb,Marietta 5B,President,,DEM,BERNIE SANDERS,117,4,0,109,0,4
Cobb,Marietta 6A,President,,DEM,BERNIE SANDERS,136,20,0,114,0,2
Cobb,Marietta 6B,President,,DEM,BERNIE SANDERS,128,9,1,115,0,3
Cobb,Marietta 7A,President,,DEM,BERNIE SANDERS,156,20,2,128,3,3
Cobb,Mars Hill 01,President,,DEM,BERNIE SANDERS,78,7,2,68,0,1
Cobb,Mars Hill 02,President,,DEM,BERNIE SANDERS,127,18,5,103,0,1
Cobb,Mount Bethel 01,President,,DEM,BERNIE SANDERS,151,29,8,113,0,1
Cobb,Mount Bethel 03,President,,DEM,BERNIE SANDERS,122,23,5,94,0,0
Cobb,Mount Bethel 04,President,,DEM,BERNIE SANDERS,122,20,2,98,1,1
Cobb,North Cobb 01,President,,DEM,BERNIE SANDERS,84,11,0,71,2,0
Cobb,Nickajack 01,President,,DEM,BERNIE SANDERS,269,18,2,242,4,3
Cobb,Norton Park 01,President,,DEM,BERNIE SANDERS,202,15,2,181,1,3
Cobb,Nicholson 01,President,,DEM,BERNIE SANDERS,152,13,6,131,1,1
Cobb,Oakdale 01,President,,DEM,BERNIE SANDERS,185,9,0,172,1,3
Cobb,Oregon 01,President,,DEM,BERNIE SANDERS,63,8,1,53,1,0
Cobb,Oregon 02,President,,DEM,BERNIE SANDERS,164,19,1,140,1,3
Cobb,Oregon 03,President,,DEM,BERNIE SANDERS,151,20,4,119,1,7
Cobb,Oregon 04,President,,DEM,BERNIE SANDERS,302,25,4,249,6,18
Cobb,Oregon 05,President,,DEM,BERNIE SANDERS,167,11,1,145,0,10
Cobb,Pebblebrook 01,President,,DEM,BERNIE SANDERS,242,18,1,218,3,2
Cobb,Powers Ferry 01,President,,DEM,BERNIE SANDERS,202,16,2,176,1,7
Cobb,Pine Mountain 01,President,,DEM,BERNIE SANDERS,78,2,3,67,0,6
Cobb,Pine Mountain 02,President,,DEM,BERNIE SANDERS,69,4,0,62,0,3
Cobb,Post Oak 01,President,,DEM,BERNIE SANDERS,167,5,7,153,1,1
Cobb,Pope 01,President,,DEM,BERNIE SANDERS,138,10,3,123,2,0
Cobb,Palmer 01,President,,DEM,BERNIE SANDERS,128,8,2,116,2,0
Cobb,Powder Springs 1A,President,,DEM,BERNIE SANDERS,183,23,0,155,1,4
Cobb,Powder Springs 2A,President,,DEM,BERNIE SANDERS,131,5,1,122,0,3
Cobb,Powder Springs 3A,President,,DEM,BERNIE SANDERS,166,10,0,154,0,2
Cobb,Pitner 01,President,,DEM,BERNIE SANDERS,148,4,2,140,0,2
Cobb,Rocky Mountain 01,President,,DEM,BERNIE SANDERS,140,4,1,129,1,5
Cobb,Riverside 01,President,,DEM,BERNIE SANDERS,73,9,0,61,0,3
Cobb,Roswell 01,President,,DEM,BERNIE SANDERS,257,29,11,217,0,0
Cobb,Roswell 02,President,,DEM,BERNIE SANDERS,133,16,4,112,0,1
Cobb,Sandy Plains 01,President,,DEM,BERNIE SANDERS,144,6,3,131,0,4
Cobb,Shallowford Fall 01,President,,DEM,BERNIE SANDERS,186,12,8,165,0,1
Cobb,Simpson 01,President,,DEM,BERNIE SANDERS,64,1,2,59,1,1
Cobb,Sewell Mill 01,President,,DEM,BERNIE SANDERS,160,17,4,133,0,6
Cobb,Sewell Mill 03,President,,DEM,BERNIE SANDERS,260,20,5,231,3,1
Cobb,Smyrna 1A,President,,DEM,BERNIE SANDERS,203,4,0,194,3,2
Cobb,Smyrna 2A,President,,DEM,BERNIE SANDERS,307,16,1,285,1,4
Cobb,Smyrna 3A,President,,DEM,BERNIE SANDERS,305,12,1,288,0,4
Cobb,Smyrna 4A,President,,DEM,BERNIE SANDERS,278,15,6,255,1,1
Cobb,Smyrna 5A,President,,DEM,BERNIE SANDERS,216,10,2,198,1,5
Cobb,Smyrna 6A,President,,DEM,BERNIE SANDERS,341,18,6,304,4,9
Cobb,Smyrna 7A,President,,DEM,BERNIE SANDERS,262,23,5,231,0,3
Cobb,Sope Creek 01,President,,DEM,BERNIE SANDERS,90,15,2,72,0,1
Cobb,Sope Creek 02,President,,DEM,BERNIE SANDERS,162,23,3,134,1,1
Cobb,Sope Creek 03,President,,DEM,BERNIE SANDERS,104,9,4,91,0,0
Cobb,Sweetwater 01,President,,DEM,BERNIE SANDERS,137,6,0,125,2,4
Cobb,Sweetwater 02,President,,DEM,BERNIE SANDERS,113,9,2,99,1,2
Cobb,Terrell Mill 01,President,,DEM,BERNIE SANDERS,240,33,4,197,3,3
Cobb,Timber Ridge 01,President,,DEM,BERNIE SANDERS,98,13,3,81,0,1
Cobb,Vaughn 01,President,,DEM,BERNIE SANDERS,99,16,0,82,1,0
Cobb,Vinings 01,President,,DEM,BERNIE SANDERS,106,8,1,88,2,7
Cobb,Vinings 02,President,,DEM,BERNIE SANDERS,302,10,6,275,5,6
Cobb,Vinings 03,President,,DEM,BERNIE SANDERS,191,11,2,175,0,3
Cobb,Vinings 04,President,,DEM,BERNIE SANDERS,140,7,4,129,0,0
Cobb,Wade Green 02,President,,DEM,BERNIE SANDERS,212,15,2,190,1,4
Cobb,Wileo 01,President,,DEM,BERNIE SANDERS,135,12,2,121,0,0
Cobb,,President,,DEM,MICHAEL STEINBERG,86,10,4,68,0,4
Cobb,Acworth 1A,President,,DEM,MICHAEL STEINBERG,3,1,0,2,0,0
Cobb,Acworth 1B,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Acworth 1C,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Addison 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Austell 1A,President,,DEM,MICHAEL STEINBERG,4,0,0,4,0,0
Cobb,Bells Ferry 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Bells Ferry 03,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Big Shanty 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Big Shanty 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Baker 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Birney 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Birney 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Bryant 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Bryant 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Blackwell 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Chattahoochee 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Cheatham Hill 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Cheatham Hill 03,President,,DEM,MICHAEL STEINBERG,1,0,0,0,0,1
Cobb,Chalker 01,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0,0
Cobb,Clarkdale 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Clarkdale 02,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Cooper 01,President,,DEM,MICHAEL STEINBERG,3,0,1,1,0,1
Cobb,Chestnut Ridge 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Dickerson 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Dobbins 01,President,,DEM,MICHAEL STEINBERG,2,1,0,1,0,0
Cobb,Dowell 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Dodgen 01,President,,DEM,MICHAEL STEINBERG,1,1,0,0,0,0
Cobb,Durham 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Davis 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Eastside 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Eastside 02,President,,DEM,MICHAEL STEINBERG,1,1,0,0,0,0
Cobb,Elizabeth 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Elizabeth 02,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Elizabeth 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Elizabeth 04,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Elizabeth 05,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,East Piedmont 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Fair Oaks 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Fair Oaks 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Fair Oaks 04,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0,0
Cobb,Fair Oaks 05,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Fullers Park 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Ford 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Frey 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Garrison Mill 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Gritters 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Harmony Leland 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Harrison 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Hightower 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Hayes 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Kennesaw 1A,President,,DEM,MICHAEL STEINBERG,3,0,0,3,0,0
Cobb,Kennesaw 2A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Kennesaw 3A,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Kennesaw 4A,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Kennesaw 5A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Kell 01,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Kemp 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Kemp 02,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Kemp 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Lasssiter 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Lindley 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Lost Mountain 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Lost Mountain 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Lost Mountain 03,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Lost Mountain 04,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Lewis 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Mableton 01,President,,DEM,MICHAEL STEINBERG,2,1,0,1,0,0
Cobb,Mableton 02,President,,DEM,MICHAEL STEINBERG,1,1,0,0,0,0
Cobb,Mableton 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Mableton 04,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Mabry 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Macland 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Murdock 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,McEachern 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,McCleskey 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,McClure 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Marietta 1A,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Marietta 2A,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Marietta 2B,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Marietta 3A,President,,DEM,MICHAEL STEINBERG,1,0,0,0,0,1
Cobb,Marietta 4A,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Marietta 4B,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Marietta 4C,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Marietta 5A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Marietta 5B,President,,DEM,MICHAEL STEINBERG,1,1,0,0,0,0
Cobb,Marietta 6A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Marietta 6B,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Marietta 7A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Mars Hill 01,President,,DEM,MICHAEL STEINBERG,1,0,0,0,0,1
Cobb,Mars Hill 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Mount Bethel 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Mount Bethel 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Mount Bethel 04,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,North Cobb 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Nickajack 01,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Norton Park 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Nicholson 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Oakdale 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Oregon 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Oregon 02,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Oregon 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Oregon 04,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Oregon 05,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Pebblebrook 01,President,,DEM,MICHAEL STEINBERG,3,1,0,2,0,0
Cobb,Powers Ferry 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Pine Mountain 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Pine Mountain 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Post Oak 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Pope 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Palmer 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Powder Springs 1A,President,,DEM,MICHAEL STEINBERG,1,0,1,0,0,0
Cobb,Powder Springs 2A,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Powder Springs 3A,President,,DEM,MICHAEL STEINBERG,1,1,0,0,0,0
Cobb,Pitner 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Rocky Mountain 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Riverside 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Roswell 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Roswell 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Sandy Plains 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Shallowford Fall 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Simpson 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Sewell Mill 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Sewell Mill 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Smyrna 1A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Smyrna 2A,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Smyrna 3A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Smyrna 4A,President,,DEM,MICHAEL STEINBERG,1,1,0,0,0,0
Cobb,Smyrna 5A,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Smyrna 6A,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Smyrna 7A,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Sope Creek 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Sope Creek 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Sope Creek 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Sweetwater 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Sweetwater 02,President,,DEM,MICHAEL STEINBERG,2,0,0,2,0,0
Cobb,Terrell Mill 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Timber Ridge 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,Vaughn 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Vinings 01,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Vinings 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Vinings 03,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Vinings 04,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Wade Green 02,President,,DEM,MICHAEL STEINBERG,0,0,0,0,0,0
Cobb,Wileo 01,President,,DEM,MICHAEL STEINBERG,1,0,0,1,0,0
Cobb,,President,,REP,JEB BUSH,511,79,57,299,2,74
Cobb,Acworth 1A,President,,REP,JEB BUSH,7,3,1,3,0,0
Cobb,Acworth 1B,President,,REP,JEB BUSH,6,0,0,6,0,0
Cobb,Acworth 1C,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Addison 01,President,,REP,JEB BUSH,2,0,0,1,0,1
Cobb,Austell 1A,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Bells Ferry 02,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Bells Ferry 03,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Big Shanty 01,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Big Shanty 02,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Baker 01,President,,REP,JEB BUSH,5,0,0,5,0,0
Cobb,Birney 01,President,,REP,JEB BUSH,6,0,1,2,0,3
Cobb,Birney 02,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Bryant 01,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Bryant 02,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Blackwell 01,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Chattahoochee 01,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Cheatham Hill 02,President,,REP,JEB BUSH,4,0,0,0,0,4
Cobb,Cheatham Hill 03,President,,REP,JEB BUSH,10,3,0,3,0,4
Cobb,Chalker 01,President,,REP,JEB BUSH,8,0,5,2,0,1
Cobb,Clarkdale 01,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Clarkdale 02,President,,REP,JEB BUSH,1,1,0,0,0,0
Cobb,Cooper 01,President,,REP,JEB BUSH,4,0,1,3,0,0
Cobb,Chestnut Ridge 01,President,,REP,JEB BUSH,8,1,1,6,0,0
Cobb,Dickerson 01,President,,REP,JEB BUSH,1,0,1,0,0,0
Cobb,Dobbins 01,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Dowell 01,President,,REP,JEB BUSH,4,2,0,2,0,0
Cobb,Dodgen 01,President,,REP,JEB BUSH,3,0,1,2,0,0
Cobb,Durham 01,President,,REP,JEB BUSH,5,1,0,4,0,0
Cobb,Davis 01,President,,REP,JEB BUSH,1,0,1,0,0,0
Cobb,Eastside 01,President,,REP,JEB BUSH,6,2,0,4,0,0
Cobb,Eastside 02,President,,REP,JEB BUSH,4,0,1,2,0,1
Cobb,Elizabeth 01,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Elizabeth 02,President,,REP,JEB BUSH,4,0,0,3,0,1
Cobb,Elizabeth 03,President,,REP,JEB BUSH,5,1,0,2,0,2
Cobb,Elizabeth 04,President,,REP,JEB BUSH,6,0,0,5,0,1
Cobb,Elizabeth 05,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,East Piedmont 01,President,,REP,JEB BUSH,5,0,2,2,0,1
Cobb,Fair Oaks 01,President,,REP,JEB BUSH,4,0,1,2,0,1
Cobb,Fair Oaks 02,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Fair Oaks 04,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Fair Oaks 05,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Fullers Park 01,President,,REP,JEB BUSH,3,2,0,1,0,0
Cobb,Ford 01,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Frey 01,President,,REP,JEB BUSH,3,1,0,2,0,0
Cobb,Garrison Mill 01,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Gritters 01,President,,REP,JEB BUSH,6,0,0,5,0,1
Cobb,Harmony Leland 01,President,,REP,JEB BUSH,2,0,1,1,0,0
Cobb,Harrison 01,President,,REP,JEB BUSH,5,1,1,2,0,1
Cobb,Hightower 01,President,,REP,JEB BUSH,10,3,0,7,0,0
Cobb,Hayes 01,President,,REP,JEB BUSH,4,0,0,3,0,1
Cobb,Kennesaw 1A,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Kennesaw 2A,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Kennesaw 3A,President,,REP,JEB BUSH,2,1,1,0,0,0
