county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
DeKalb,DUNWOODY LIBRARY,City Council - D1P4 - Dunwoody,,I,T. NALL,1,0,1,0,0,0,0
DeKalb,GEORGETOWN SQUARE,City Council - D1P4 - Dunwoody,,I,T. NALL,2,0,2,0,0,0,0
DeKalb,,City Council - D1P4 - Dunwoody,,,B. SPRINGER ,2,0,2,0,0,0,0
DeKalb,AUSTIN,City Council - D1P4 - Dunwoody,,,B. SPRINGER ,2,0,2,0,0,0,0
DeKalb,DUNWOODY,City Council - D1P4 - Dunwoody,,,B. SPRINGER ,0,0,0,0,0,0,0
DeKalb,DUNWOODY LIBRARY,City Council - D1P4 - Dunwoody,,,B. SPRINGER ,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,City Council - D1P4 - Dunwoody,,,B. SPRINGER ,0,0,0,0,0,0,0
DeKalb,,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,3,0,3,0,0,0,0
DeKalb,CHESNUT ELEM,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,0,0,0,0,0,0,0
DeKalb,DUNWOODY HIGH,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,1,0,1,0,0,0,0
DeKalb,DUNWOODY LIBRARY,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,0,0,0,0,0,0,0
DeKalb,MT. VERNON EAST,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,2,0,2,0,0,0,0
DeKalb,MT. VERNON WEST,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,0,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,City Council - D2P5 - Dunwoody,,I,L. DEUTSCH,0,0,0,0,0,0,0
DeKalb,,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,CHESNUT ELEM,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,KINGSLEY ELEM,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,MT. VERNON EAST,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,NORTH PEACHTREE,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,TILLY MILL ROAD,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,WINTERS CHAPEL,City Council - D3P6 - Dunwoody,,I,J. HENEGHAN,0,0,0,0,0,0,0
DeKalb,,City Council - SPECIAL - D1P1 - Dunwoody,,,P. TALLMADGE,0,0,0,0,0,0,0
DeKalb,AUSTIN,City Council - SPECIAL - D1P1 - Dunwoody,,,P. TALLMADGE,0,0,0,0,0,0,0
DeKalb,DUNWOODY,City Council - SPECIAL - D1P1 - Dunwoody,,,P. TALLMADGE,0,0,0,0,0,0,0
DeKalb,DUNWOODY LIBRARY,City Council - SPECIAL - D1P1 - Dunwoody,,,P. TALLMADGE,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,City Council - SPECIAL - D1P1 - Dunwoody,,,P. TALLMADGE,0,0,0,0,0,0,0
DeKalb,,Mayor - Lithonia,,,A. FRANKLIN ,55,0,1,0,54,0,0
DeKalb,LITHONIA,Mayor - Lithonia,,,A. FRANKLIN ,55,0,1,0,54,0,0
DeKalb,,Mayor - Lithonia,,I,D. A. JACKSON,94,1,9,0,84,0,0
DeKalb,LITHONIA,Mayor - Lithonia,,I,D. A. JACKSON,94,1,9,0,84,0,0
DeKalb,,City Council - Lithonia,,I,D. HONORÉ,69,0,2,0,67,0,0
DeKalb,LITHONIA,City Council - Lithonia,,I,D. HONORÉ,69,0,2,0,67,0,0
DeKalb,,City Council - Lithonia,,,F. D. REYNOLDS SR.,70,1,9,0,60,0,0
DeKalb,LITHONIA,City Council - Lithonia,,,F. D. REYNOLDS SR.,70,1,9,0,60,0,0
DeKalb,,City Council - Lithonia,,I,S. S. REYNOLDS,103,1,7,0,95,0,0
DeKalb,LITHONIA,City Council - Lithonia,,I,S. S. REYNOLDS,103,1,7,0,95,0,0
DeKalb,,Mayor - Pine Lake,,,M. HAMMET,163,1,8,0,154,0,0
DeKalb,PINE LAKE,Mayor - Pine Lake,,,M. HAMMET,163,1,8,0,154,0,0
DeKalb,,City Council - Pine Lake,,,B. M. HALL,82,1,4,0,77,0,0
DeKalb,PINE LAKE,City Council - Pine Lake,,,B. M. HALL,82,1,4,0,77,0,0
DeKalb,,City Council - Pine Lake,,,TONJA HOLDER,112,0,7,0,105,0,0
DeKalb,PINE LAKE,City Council - Pine Lake,,,TONJA HOLDER,112,0,7,0,105,0,0
DeKalb,,City Council - Pine Lake,,I,M. ROSS PULSTS,94,1,3,0,90,0,0
DeKalb,PINE LAKE,City Council - Pine Lake,,I,M. ROSS PULSTS,94,1,3,0,90,0,0
DeKalb,,City Council - Pine Lake,,,DUGAN TRODGLEN,48,0,2,0,46,0,0
DeKalb,PINE LAKE,City Council - Pine Lake,,,DUGAN TRODGLEN,48,0,2,0,46,0,0
DeKalb,,City Council - SPECIAL - Pine Lake,,,JEAN BORDEAUX,87,1,3,0,83,0,0
DeKalb,PINE LAKE,City Council - SPECIAL - Pine Lake,,,JEAN BORDEAUX,87,1,3,0,83,0,0
DeKalb,,City Council - SPECIAL - Pine Lake,,,K. MORLAN CASARIEG,62,0,4,0,58,0,0
DeKalb,PINE LAKE,City Council - SPECIAL - Pine Lake,,,K. MORLAN CASARIEG,62,0,4,0,58,0,0
DeKalb,,City Council - SPECIAL - Pine Lake,,,WILLIAM COTTER,26,0,1,0,25,0,0
DeKalb,PINE LAKE,City Council - SPECIAL - Pine Lake,,,WILLIAM COTTER,26,0,1,0,25,0,0
DeKalb,,Council Member - P1 - Stone Mtn.,,I,R. MAILMAN,205,7,5,0,193,0,0
DeKalb,STONE MOUNTAIN CHAMPION,Council Member - P1 - Stone Mtn.,,I,R. MAILMAN,96,0,4,0,92,0,0
DeKalb,STONE MOUNTAIN LIBRARY,Council Member - P1 - Stone Mtn.,,I,R. MAILMAN,109,7,1,0,101,0,0
DeKalb,,Council Member - P2 - Stone Mtn.,,,D. ROE HOLLIS,86,9,2,0,75,0,0
DeKalb,STONE MOUNTAIN CHAMPION,Council Member - P2 - Stone Mtn.,,,D. ROE HOLLIS,39,0,1,0,38,0,0
DeKalb,STONE MOUNTAIN LIBRARY,Council Member - P2 - Stone Mtn.,,,D. ROE HOLLIS,47,9,1,0,37,0,0
DeKalb,,Council Member - P2 - Stone Mtn.,,I,S. WELLS,153,1,4,0,148,0,0
DeKalb,STONE MOUNTAIN CHAMPION,Council Member - P2 - Stone Mtn.,,I,S. WELLS,74,0,4,0,70,0,0
DeKalb,STONE MOUNTAIN LIBRARY,Council Member - P2 - Stone Mtn.,,I,S. WELLS,79,1,0,0,78,0,0
DeKalb,,Council Member - P3 - Stone Mtn.,,,J. F. ASHER,99,10,1,0,88,0,0
DeKalb,STONE MOUNTAIN CHAMPION,Council Member - P3 - Stone Mtn.,,,J. F. ASHER,41,0,1,0,40,0,0
DeKalb,STONE MOUNTAIN LIBRARY,Council Member - P3 - Stone Mtn.,,,J. F. ASHER,58,10,0,0,48,0,0
DeKalb,,Council Member - P3 - Stone Mtn.,,I,C. JOHNSON,145,0,4,0,141,0,0
DeKalb,STONE MOUNTAIN CHAMPION,Council Member - P3 - Stone Mtn.,,I,C. JOHNSON,76,0,3,0,73,0,0
DeKalb,STONE MOUNTAIN LIBRARY,Council Member - P3 - Stone Mtn.,,I,C. JOHNSON,69,0,1,0,68,0,0
DeKalb,,State Senator,43,R,DIANE ADOMA,35,0,6,0,29,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,R,DIANE ADOMA,5,0,2,0,3,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,R,DIANE ADOMA,4,0,2,0,2,0,0
DeKalb,LITHONIA,State Senator,43,R,DIANE ADOMA,6,0,0,0,6,0,0
DeKalb,LITHONIA HIGH,State Senator,43,R,DIANE ADOMA,4,0,1,0,3,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,R,DIANE ADOMA,1,0,0,0,1,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,R,DIANE ADOMA,2,0,0,0,2,0,0
DeKalb,PANOLA ROAD,State Senator,43,R,DIANE ADOMA,0,0,0,0,0,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,R,DIANE ADOMA,1,0,0,0,1,0,0
DeKalb,SALEM MIDDLE,State Senator,43,R,DIANE ADOMA,3,0,1,0,2,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,R,DIANE ADOMA,1,0,0,0,1,0,0
DeKalb,WOODROW ROAD,State Senator,43,R,DIANE ADOMA,8,0,0,0,8,0,0
DeKalb,,State Senator,43,D,TONYA P. ANDERSON,876,12,51,0,812,0,1
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,D,TONYA P. ANDERSON,93,0,6,0,87,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,D,TONYA P. ANDERSON,73,0,5,0,68,0,0
DeKalb,LITHONIA,State Senator,43,D,TONYA P. ANDERSON,98,1,4,0,93,0,0
DeKalb,LITHONIA HIGH,State Senator,43,D,TONYA P. ANDERSON,66,0,0,0,66,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,D,TONYA P. ANDERSON,51,0,2,0,49,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,D,TONYA P. ANDERSON,100,0,8,0,92,0,0
DeKalb,PANOLA ROAD,State Senator,43,D,TONYA P. ANDERSON,44,3,7,0,34,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,D,TONYA P. ANDERSON,97,0,5,0,92,0,0
DeKalb,SALEM MIDDLE,State Senator,43,D,TONYA P. ANDERSON,109,2,4,0,103,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,D,TONYA P. ANDERSON,32,4,2,0,25,0,1
DeKalb,WOODROW ROAD,State Senator,43,D,TONYA P. ANDERSON,113,2,8,0,103,0,0
DeKalb,,State Senator,43,D,MARCUS JORDAN,53,0,3,0,49,0,1
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,D,MARCUS JORDAN,5,0,0,0,5,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,D,MARCUS JORDAN,6,0,1,0,5,0,0
DeKalb,LITHONIA,State Senator,43,D,MARCUS JORDAN,9,0,0,0,9,0,0
DeKalb,LITHONIA HIGH,State Senator,43,D,MARCUS JORDAN,4,0,1,0,3,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,D,MARCUS JORDAN,2,0,0,0,2,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,D,MARCUS JORDAN,6,0,0,0,6,0,0
DeKalb,PANOLA ROAD,State Senator,43,D,MARCUS JORDAN,3,0,0,0,3,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,D,MARCUS JORDAN,2,0,1,0,1,0,0
DeKalb,SALEM MIDDLE,State Senator,43,D,MARCUS JORDAN,2,0,0,0,2,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,D,MARCUS JORDAN,3,0,0,0,2,0,1
DeKalb,WOODROW ROAD,State Senator,43,D,MARCUS JORDAN,11,0,0,0,11,0,0
DeKalb,,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",24,0,1,0,23,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",2,0,0,0,2,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",1,0,0,0,1,0,0
DeKalb,LITHONIA,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",9,0,0,0,9,0,0
DeKalb,LITHONIA HIGH,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",1,0,0,0,1,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",1,0,1,0,0,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",0,0,0,0,0,0,0
DeKalb,PANOLA ROAD,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",3,0,0,0,3,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",3,0,0,0,3,0,0
DeKalb,SALEM MIDDLE,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",2,0,0,0,2,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",0,0,0,0,0,0,0
DeKalb,WOODROW ROAD,State Senator,43,R,"WILLIAM ""BILL"" KENNEDY",2,0,0,0,2,0,0
DeKalb,,State Senator,43,D,SHARON GRIFFIN SAWYER,116,0,5,0,111,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,D,SHARON GRIFFIN SAWYER,8,0,0,0,8,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,D,SHARON GRIFFIN SAWYER,10,0,1,0,9,0,0
DeKalb,LITHONIA,State Senator,43,D,SHARON GRIFFIN SAWYER,5,0,0,0,5,0,0
DeKalb,LITHONIA HIGH,State Senator,43,D,SHARON GRIFFIN SAWYER,12,0,1,0,11,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,D,SHARON GRIFFIN SAWYER,16,0,1,0,15,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,D,SHARON GRIFFIN SAWYER,10,0,0,0,10,0,0
DeKalb,PANOLA ROAD,State Senator,43,D,SHARON GRIFFIN SAWYER,7,0,0,0,7,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,D,SHARON GRIFFIN SAWYER,12,0,0,0,12,0,0
DeKalb,SALEM MIDDLE,State Senator,43,D,SHARON GRIFFIN SAWYER,19,0,0,0,19,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,D,SHARON GRIFFIN SAWYER,2,0,1,0,1,0,0
DeKalb,WOODROW ROAD,State Senator,43,D,SHARON GRIFFIN SAWYER,15,0,1,0,14,0,0
DeKalb,,State Senator,43,D,RODNEY UPTON,16,0,4,0,12,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,D,RODNEY UPTON,1,0,0,0,1,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,D,RODNEY UPTON,1,0,0,0,1,0,0
DeKalb,LITHONIA,State Senator,43,D,RODNEY UPTON,0,0,0,0,0,0,0
DeKalb,LITHONIA HIGH,State Senator,43,D,RODNEY UPTON,0,0,0,0,0,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,D,RODNEY UPTON,1,0,0,0,1,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,D,RODNEY UPTON,2,0,0,0,2,0,0
DeKalb,PANOLA ROAD,State Senator,43,D,RODNEY UPTON,4,0,2,0,2,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,D,RODNEY UPTON,1,0,0,0,1,0,0
DeKalb,SALEM MIDDLE,State Senator,43,D,RODNEY UPTON,5,0,2,0,3,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,D,RODNEY UPTON,0,0,0,0,0,0,0
DeKalb,WOODROW ROAD,State Senator,43,D,RODNEY UPTON,1,0,0,0,1,0,0
DeKalb,,State Senator,43,R,JANICE FREY VAN NESS,68,3,2,0,63,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,R,JANICE FREY VAN NESS,17,0,0,0,17,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,R,JANICE FREY VAN NESS,2,1,0,0,1,0,0
DeKalb,LITHONIA,State Senator,43,R,JANICE FREY VAN NESS,8,0,1,0,7,0,0
DeKalb,LITHONIA HIGH,State Senator,43,R,JANICE FREY VAN NESS,1,0,0,0,1,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,R,JANICE FREY VAN NESS,0,0,0,0,0,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,R,JANICE FREY VAN NESS,9,0,0,0,9,0,0
DeKalb,PANOLA ROAD,State Senator,43,R,JANICE FREY VAN NESS,0,0,0,0,0,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,R,JANICE FREY VAN NESS,14,0,0,0,14,0,0
DeKalb,SALEM MIDDLE,State Senator,43,R,JANICE FREY VAN NESS,3,0,1,0,2,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,R,JANICE FREY VAN NESS,7,0,0,0,7,0,0
DeKalb,WOODROW ROAD,State Senator,43,R,JANICE FREY VAN NESS,7,2,0,0,5,0,0
DeKalb,,State Senator,43,D,STAN WILLIAMS,305,1,22,0,282,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,State Senator,43,D,STAN WILLIAMS,17,0,1,0,16,0,0
DeKalb,FLAT ROCK ELEM,State Senator,43,D,STAN WILLIAMS,9,0,1,0,8,0,0
DeKalb,LITHONIA,State Senator,43,D,STAN WILLIAMS,9,0,4,0,5,0,0
DeKalb,LITHONIA HIGH,State Senator,43,D,STAN WILLIAMS,14,0,0,0,14,0,0
DeKalb,MILLER GROVE HIGH,State Senator,43,D,STAN WILLIAMS,11,0,1,0,10,0,0
DeKalb,MILLER GROVE ROAD,State Senator,43,D,STAN WILLIAMS,47,0,4,0,43,0,0
DeKalb,PANOLA ROAD,State Senator,43,D,STAN WILLIAMS,12,0,0,0,12,0,0
DeKalb,ROCK CHAPEL ROAD,State Senator,43,D,STAN WILLIAMS,23,0,1,0,22,0,0
DeKalb,SALEM MIDDLE,State Senator,43,D,STAN WILLIAMS,100,0,3,0,97,0,0
DeKalb,STONEVIEW ELEM,State Senator,43,D,STAN WILLIAMS,11,1,1,0,9,0,0
DeKalb,WOODROW ROAD,State Senator,43,D,STAN WILLIAMS,52,0,6,0,46,0,0
DeKalb,,State Representative,92,D,DOREEN CARTER,383,3,23,0,356,0,1
DeKalb,LITHONIA,State Representative,92,D,DOREEN CARTER,74,0,4,0,70,0,0
DeKalb,LITHONIA HIGH,State Representative,92,D,DOREEN CARTER,50,0,2,0,48,0,0
DeKalb,MCWILLIAMS,State Representative,92,D,DOREEN CARTER,109,0,5,0,104,0,0
DeKalb,MILLER GROVE HIGH,State Representative,92,D,DOREEN CARTER,42,0,2,0,40,0,0
DeKalb,MILLER GROVE MIDDLE,State Representative,92,D,DOREEN CARTER,45,0,4,0,41,0,0
DeKalb,PANOLA ROAD,State Representative,92,D,DOREEN CARTER,33,1,4,0,28,0,0
DeKalb,STONEVIEW ELEM,State Representative,92,D,DOREEN CARTER,30,2,2,0,25,0,1
DeKalb,,State Representative,92,D,SHERRI L. WASHINGTON,246,6,20,0,219,0,1
DeKalb,LITHONIA,State Representative,92,D,SHERRI L. WASHINGTON,52,1,5,0,46,0,0
DeKalb,LITHONIA HIGH,State Representative,92,D,SHERRI L. WASHINGTON,51,0,2,0,49,0,0
DeKalb,MCWILLIAMS,State Representative,92,D,SHERRI L. WASHINGTON,20,0,1,0,19,0,0
DeKalb,MILLER GROVE HIGH,State Representative,92,D,SHERRI L. WASHINGTON,45,0,3,0,42,0,0
DeKalb,MILLER GROVE MIDDLE,State Representative,92,D,SHERRI L. WASHINGTON,13,0,2,0,11,0,0
DeKalb,PANOLA ROAD,State Representative,92,D,SHERRI L. WASHINGTON,40,2,5,0,33,0,0
DeKalb,STONEVIEW ELEM,State Representative,92,D,SHERRI L. WASHINGTON,25,3,2,0,19,0,1
DeKalb,,DeKalb Ethics Question - SPECIAL,,,YES,40973,803,1837,0,38286,0,47
DeKalb,ALLGOOD ELEM,DeKalb Ethics Question - SPECIAL,,,YES,113,0,5,0,108,0,0
DeKalb,ASHFORD DUNWOODY RD,DeKalb Ethics Question - SPECIAL,,,YES,604,20,8,0,575,0,1
DeKalb,ASHFORD PARK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,329,10,2,0,316,0,1
DeKalb,ASHFORD PARKSIDE,DeKalb Ethics Question - SPECIAL,,,YES,395,14,1,0,379,0,1
DeKalb,AUSTIN,DeKalb Ethics Question - SPECIAL,,,YES,798,31,5,0,762,0,0
DeKalb,AUSTIN DRIVE,DeKalb Ethics Question - SPECIAL,,,YES,54,0,3,0,51,0,0
DeKalb,AVONDALE,DeKalb Ethics Question - SPECIAL,,,YES,602,5,26,0,571,0,0
DeKalb,AVONDALE HIGH,DeKalb Ethics Question - SPECIAL,,,YES,150,1,17,0,132,0,0
DeKalb,BETHUNE MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,63,4,5,0,54,0,0
DeKalb,BOULDERCREST RD,DeKalb Ethics Question - SPECIAL,,,YES,33,0,0,0,33,0,0
DeKalb,BOULEVARD,DeKalb Ethics Question - SPECIAL,,,YES,140,1,6,0,133,0,0
DeKalb,BRIAR VISTA ELEM,DeKalb Ethics Question - SPECIAL,,,YES,246,2,4,0,240,0,0
DeKalb,BRIARCLIFF,DeKalb Ethics Question - SPECIAL,,,YES,646,29,19,0,598,0,0
DeKalb,BRIARLAKE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,619,10,34,0,575,0,0
DeKalb,BRIARWOOD,DeKalb Ethics Question - SPECIAL,,,YES,170,5,1,0,164,0,0
DeKalb,BROCKETT,DeKalb Ethics Question - SPECIAL,,,YES,498,3,22,0,473,0,0
DeKalb,BROCKETT ELEM,DeKalb Ethics Question - SPECIAL,,,YES,465,5,39,0,421,0,0
DeKalb,BROOKHAVEN,DeKalb Ethics Question - SPECIAL,,,YES,300,10,1,0,289,0,0
DeKalb,BROWNS MILL ELEM,DeKalb Ethics Question - SPECIAL,,,YES,104,0,7,0,97,0,0
DeKalb,BURGESS ELEM,DeKalb Ethics Question - SPECIAL,,,YES,59,0,2,0,57,0,0
DeKalb,CANBY LANE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,42,2,1,0,39,0,0
DeKalb,CANDLER,DeKalb Ethics Question - SPECIAL,,,YES,54,1,4,0,49,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,DeKalb Ethics Question - SPECIAL,,,YES,134,0,9,0,125,0,0
DeKalb,CEDAR GROVE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,83,1,6,0,76,0,0
DeKalb,CEDAR GROVE MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,24,0,3,0,20,0,1
DeKalb,CEDAR GROVE SOUTH,DeKalb Ethics Question - SPECIAL,,,YES,69,0,3,0,66,0,0
DeKalb,CHAMBLEE ,DeKalb Ethics Question - SPECIAL,,,YES,224,4,4,0,216,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,DeKalb Ethics Question - SPECIAL,,,YES,348,4,8,0,336,0,0
DeKalb,CHAPEL HILL ELEM,DeKalb Ethics Question - SPECIAL,,,YES,75,0,8,0,67,0,0
DeKalb,CHESNUT ELEM,DeKalb Ethics Question - SPECIAL,,,YES,136,2,0,0,134,0,0
DeKalb,CLAIREMONT EAST,DeKalb Ethics Question - SPECIAL,,,YES,831,7,21,0,802,0,1
DeKalb,CLAIREMONT WEST,DeKalb Ethics Question - SPECIAL,,,YES,928,16,38,0,874,0,0
DeKalb,CLAIRMONT ROAD,DeKalb Ethics Question - SPECIAL,,,YES,337,9,9,0,318,0,1
DeKalb,CLARKSTON,DeKalb Ethics Question - SPECIAL,,,YES,388,3,39,0,345,0,1
DeKalb,CLIFTON ELEM,DeKalb Ethics Question - SPECIAL,,,YES,40,0,3,0,37,0,0
DeKalb,COAN MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,34,1,1,0,32,0,0
DeKalb,COLUMBIA DRIVE,DeKalb Ethics Question - SPECIAL,,,YES,60,0,2,0,58,0,0
DeKalb,COLUMBIA ELEM,DeKalb Ethics Question - SPECIAL,,,YES,14,0,1,0,13,0,0
DeKalb,COLUMBIA MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,28,0,5,0,23,0,0
DeKalb,CORALWOOD,DeKalb Ethics Question - SPECIAL,,,YES,1104,23,77,0,1004,0,0
DeKalb,COVINGTON,DeKalb Ethics Question - SPECIAL,,,YES,24,0,3,0,20,0,1
DeKalb,COVINGTON HWY LIBRARY,DeKalb Ethics Question - SPECIAL,,,YES,1,0,1,0,0,0,0
DeKalb,CROSS KEYS HIGH,DeKalb Ethics Question - SPECIAL,,,YES,126,4,0,0,121,0,1
DeKalb,CROSSROADS,DeKalb Ethics Question - SPECIAL,,,YES,43,1,6,0,36,0,0
DeKalb,DORAVILLE NORTH,DeKalb Ethics Question - SPECIAL,,,YES,406,18,16,0,370,0,2
DeKalb,DORAVILLE SOUTH,DeKalb Ethics Question - SPECIAL,,,YES,254,10,6,0,238,0,0
DeKalb,DRESDEN ELEM,DeKalb Ethics Question - SPECIAL,,,YES,177,3,3,0,171,0,0
DeKalb,DRUID HILLS HIGH,DeKalb Ethics Question - SPECIAL,,,YES,140,0,1,0,139,0,0
DeKalb,DUNAIRE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,62,2,2,0,58,0,0
DeKalb,DUNWOODY,DeKalb Ethics Question - SPECIAL,,,YES,233,6,7,0,220,0,0
DeKalb,DUNWOODY HIGH,DeKalb Ethics Question - SPECIAL,,,YES,408,17,10,0,381,0,0
DeKalb,DUNWOODY LIBRARY,DeKalb Ethics Question - SPECIAL,,,YES,622,20,4,0,598,0,0
DeKalb,EAST LAKE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,75,1,1,0,73,0,0
DeKalb,EMBRY HILLS,DeKalb Ethics Question - SPECIAL,,,YES,522,7,37,0,478,0,0
DeKalb,EMORY ROAD,DeKalb Ethics Question - SPECIAL,,,YES,34,2,0,0,32,0,0
DeKalb,EMORY SOUTH,DeKalb Ethics Question - SPECIAL,,,YES,129,0,2,0,127,0,0
DeKalb,EPWORTH,DeKalb Ethics Question - SPECIAL,,,YES,158,4,1,0,153,0,0
DeKalb,EVANSDALE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,652,16,33,0,603,0,0
DeKalb,FAIRINGTON ELEM,DeKalb Ethics Question - SPECIAL,,,YES,56,1,6,0,49,0,0
DeKalb,FERNBANK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,182,4,3,0,174,0,1
DeKalb,FLAKES MILL FIRE STATION,DeKalb Ethics Question - SPECIAL,,,YES,27,1,1,0,25,0,0
DeKalb,FLAT ROCK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,86,1,7,0,78,0,0
DeKalb,FLAT SHOALS,DeKalb Ethics Question - SPECIAL,,,YES,35,0,4,0,31,0,0
DeKalb,FLAT SHOALS ELEM,DeKalb Ethics Question - SPECIAL,,,YES,41,3,1,0,37,0,0
DeKalb,FLAT SHOALS LIBRARY,DeKalb Ethics Question - SPECIAL,,,YES,41,2,3,0,36,0,0
DeKalb,FLAT SHOALS PARKWAY,DeKalb Ethics Question - SPECIAL,,,YES,96,0,4,0,92,0,0
DeKalb,FREEDOM MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,52,0,9,0,43,0,0
DeKalb,GEORGETOWN SQUARE,DeKalb Ethics Question - SPECIAL,,,YES,265,11,5,0,248,0,1
DeKalb,GLENHAVEN,DeKalb Ethics Question - SPECIAL,,,YES,28,0,0,0,28,0,0
DeKalb,GLENNWOOD,DeKalb Ethics Question - SPECIAL,,,YES,378,2,17,0,359,0,0
