county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person,advance_in_person_2
DeKalb,MIDVALE ROAD,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,MIDWAY ELEM,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,MILLER GROVE HIGH,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,MILLER GROVE MIDDLE,Appeals Court Judge, Dillard,,Write-in ,1,0,0,0,0,1
DeKalb,MILLER GROVE ROAD,Appeals Court Judge, Dillard,,Write-in ,3,0,0,3,0,0
DeKalb,MONTCLAIR ELEM,Appeals Court Judge, Dillard,,Write-in ,3,0,0,3,0,0
DeKalb,MONTGOMERY ELEM,Appeals Court Judge, Dillard,,Write-in ,8,3,0,4,0,1
DeKalb,MONTREAL,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,MT. VERNON EAST,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,MT. VERNON WEST,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,NORTH DECATUR,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,NORTH HAIRSTON,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,NORTH PEACHTREE,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,NORTHLAKE,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,OAK GROVE ELEM,Appeals Court Judge, Dillard,,Write-in ,7,1,0,6,0,0
DeKalb,OAK VIEW ELEM,Appeals Court Judge, Dillard,,Write-in ,2,1,0,1,0,0
DeKalb,OAKCLIFF ELEM,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,OAKHURST,Appeals Court Judge, Dillard,,Write-in ,6,0,0,6,0,0
DeKalb,PANOLA,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,PANOLA ROAD,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,PANOLA WAY ELEM,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,PEACHCREST ELEM,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,PEACHTREE MIDDLE,Appeals Court Judge, Dillard,,Write-in ,2,0,0,1,0,1
DeKalb,PINE LAKE,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,PINEY GROVE,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,PLEASANTDALE ELEM,Appeals Court Judge, Dillard,,Write-in ,3,0,0,3,0,0
DeKalb,PONCE DE LEON,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,PRINCETON ELEM,Appeals Court Judge, Dillard,,Write-in ,3,0,0,2,1,0
DeKalb,RAINBOW ELEM,Appeals Court Judge, Dillard,,Write-in ,5,0,0,5,0,0
DeKalb,REDAN ELEM,Appeals Court Judge, Dillard,,Write-in ,2,0,0,1,1,0
DeKalb,REDAN MIDDLE,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,REDAN ROAD,Appeals Court Judge, Dillard,,Write-in ,1,0,0,0,1,0
DeKalb,REDAN-TROTTI LIBRARY,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,REHOBOTH,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,RENFROE MIDDLE,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,ROCK CHAPEL ELEM,Appeals Court Judge, Dillard,,Write-in ,3,0,0,3,0,0
DeKalb,ROCK CHAPEL ROAD,Appeals Court Judge, Dillard,,Write-in ,3,0,0,2,0,1
DeKalb,ROCKBRIDGE ELEM,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,ROCKBRIDGE ROAD,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,ROWLAND ELEM,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,ROWLAND ROAD,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,SAGAMORE HILLS ELEM,Appeals Court Judge, Dillard,,Write-in ,7,0,0,6,1,0
DeKalb,SALEM MIDDLE,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,SCOTT,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,SHADOW ROCK ELEM,Appeals Court Judge, Dillard,,Write-in ,3,0,0,2,0,1
DeKalb,SHAMROCK,Appeals Court Judge, Dillard,,Write-in ,4,0,0,4,0,0
DeKalb,SHAW-ROBERT SHAW ELEM,Appeals Court Judge, Dillard,,Write-in ,3,0,0,1,1,1
DeKalb,SILVER LAKE,Appeals Court Judge, Dillard,,Write-in ,4,1,0,3,0,0
DeKalb,SKYLAND,Appeals Court Judge, Dillard,,Write-in ,2,1,0,1,0,0
DeKalb,SMOKE RISE ELEM,Appeals Court Judge, Dillard,,Write-in ,3,0,0,3,0,0
DeKalb,SNAPFINGER ELEM,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,SNAPFINGER ROAD NORTH,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,SNAPFINGER ROAD SOUTH,Appeals Court Judge, Dillard,,Write-in ,3,0,0,2,1,0
DeKalb,SOUTH DESHON,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,SOUTH HAIRSTON,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,STEPHENSON HIGH,Appeals Court Judge, Dillard,,Write-in ,3,0,0,2,1,0
DeKalb,STEPHENSON MIDDLE,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,STONE MILL ELEM,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,STONE MOUNTAIN CHAMPION,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,STONE MOUNTAIN ELEM,Appeals Court Judge, Dillard,,Write-in ,3,1,0,1,1,0
DeKalb,STONE MOUNTAIN LIBRARY,Appeals Court Judge, Dillard,,Write-in ,2,0,0,1,1,0
DeKalb,STONE MOUNTAIN MIDDLE,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,STONEVIEW ELEM,Appeals Court Judge, Dillard,,Write-in ,2,0,0,1,1,0
DeKalb,TERRY MILL ELEM,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,TILLY MILL ROAD,Appeals Court Judge, Dillard,,Write-in ,3,0,0,3,0,0
DeKalb,TONEY ELEM,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,TUCKER,Appeals Court Judge, Dillard,,Write-in ,7,0,0,7,0,0
DeKalb,TUCKER LIBRARY,Appeals Court Judge, Dillard,,Write-in ,2,0,0,1,0,1
DeKalb,VALLEY BROOK,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,WADSWORTH ELEM,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,WARREN TECH,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,WESLEY CHAPEL LIBRARY,Appeals Court Judge, Dillard,,Write-in ,2,0,0,2,0,0
DeKalb,WHITE OAK,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,WINNONA PARK ELEM,Appeals Court Judge, Dillard,,Write-in ,2,0,0,1,1,0
DeKalb,WINTERS CHAPEL,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,WOODRIDGE ELEM,Appeals Court Judge, Dillard,,Write-in ,5,0,0,3,1,1
DeKalb,WOODROW ROAD,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,WOODWARD ELEM,Appeals Court Judge, Dillard,,Write-in ,0,0,0,0,0,0
DeKalb,WYNBROOKE ELEM,Appeals Court Judge, Dillard,,Write-in ,1,0,0,1,0,0
DeKalb,YOUNG ROAD,Appeals Court Judge, Dillard,,Write-in ,1,1,0,0,0,0
DeKalb,,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,88838,3375,55,74477,6731,4200
DeKalb,ALLGOOD ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,554,7,0,448,98,1
DeKalb,ASHFORD DUNWOODY RD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,865,61,0,654,13,137
DeKalb,ASHFORD PARK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,640,26,0,549,6,59
DeKalb,ASHFORD PARKSIDE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,664,39,1,497,6,121
DeKalb,AUSTIN,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,694,36,1,626,2,29
DeKalb,AUSTIN DRIVE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,345,4,0,297,38,6
DeKalb,AVONDALE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,626,40,0,504,81,1
DeKalb,AVONDALE HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,575,23,0,466,71,15
DeKalb,BETHUNE MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,658,26,0,516,104,12
DeKalb,BOULDERCREST RD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,374,3,0,349,15,7
DeKalb,BOULEVARD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,715,21,0,633,40,21
DeKalb,BRIAR VISTA ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,452,24,0,407,11,10
DeKalb,BRIARCLIFF,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,440,36,0,379,9,16
DeKalb,BRIARLAKE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,444,22,0,391,10,21
DeKalb,BRIARWOOD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,464,10,1,423,2,28
DeKalb,BROCKETT,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,512,23,0,429,20,40
DeKalb,BROCKETT ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,473,16,0,396,22,39
DeKalb,BROOKHAVEN,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,660,24,0,565,6,65
DeKalb,BROWNS MILL ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,899,14,1,766,62,56
DeKalb,BURGESS ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,480,12,1,437,23,7
DeKalb,CANBY LANE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,352,10,0,279,57,6
DeKalb,CANDLER,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,390,18,0,326,40,6
DeKalb,CANDLER-MURPHEY CANDLER ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,460,7,0,390,47,16
DeKalb,CEDAR GROVE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,774,16,1,678,52,27
DeKalb,CEDAR GROVE MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,258,3,2,220,18,15
DeKalb,CEDAR GROVE SOUTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,759,9,0,671,55,24
DeKalb,CHAMBLEE ,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,576,17,0,500,5,54
DeKalb,CHAPEL HILL ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,705,6,0,603,49,47
DeKalb,CHESNUT ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,307,10,0,269,7,21
DeKalb,CLAIREMONT EAST,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,668,26,0,544,27,71
DeKalb,CLAIREMONT WEST,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,703,67,0,571,35,30
DeKalb,CLAIRMONT HILLS,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,567,52,0,490,20,5
DeKalb,CLARKSTON,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,327,8,1,280,35,3
DeKalb,CLIFTON ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,320,14,0,266,33,7
DeKalb,COAN MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,412,19,0,364,22,7
DeKalb,COLUMBIA DRIVE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,374,9,0,312,53,0
DeKalb,COLUMBIA ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,203,1,0,180,19,3
DeKalb,COLUMBIA MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,249,9,0,183,42,15
DeKalb,CORALWOOD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,777,66,0,624,36,51
DeKalb,COVINGTON,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,227,9,0,176,40,2
DeKalb,COVINGTON HWY LIBRARY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,39,0,0,32,6,1
DeKalb,CROSS KEYS HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,342,16,0,286,8,32
DeKalb,CROSSROADS,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,578,7,1,470,91,9
DeKalb,DORAVILLE NORTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,285,20,0,251,10,4
DeKalb,DORAVILLE SOUTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,190,5,0,174,3,8
DeKalb,DRESDEN ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,415,9,1,376,6,23
DeKalb,DRUID HILLS HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,599,43,1,499,17,39
DeKalb,DUNAIRE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,349,0,0,294,54,1
DeKalb,DUNWOODY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,362,20,1,323,4,14
DeKalb,DUNWOODY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,494,38,0,413,6,37
DeKalb,DUNWOODY LIBRARY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,624,37,0,551,8,28
DeKalb,EAST LAKE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,533,33,1,449,40,10
DeKalb,EMBRY HILLS,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,420,20,1,361,12,26
DeKalb,EMORY ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,33,23,0,0,6,4
DeKalb,EMORY SOUTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,607,40,1,517,17,32
DeKalb,EPWORTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,795,39,0,698,29,29
DeKalb,EVANSDALE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,533,40,1,441,24,27
DeKalb,FAIRINGTON ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,534,17,1,444,63,9
DeKalb,FERNBANK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,622,48,0,497,29,48
DeKalb,FLAKES MILL FIRE STATION,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,378,7,0,324,31,16
DeKalb,FLAT ROCK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,584,8,0,518,48,10
DeKalb,FLAT SHOALS,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,391,19,1,321,39,11
DeKalb,FLAT SHOALS ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,353,8,0,293,41,11
DeKalb,FLAT SHOALS LIBRARY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,356,8,0,295,36,17
DeKalb,FLAT SHOALS PARKWAY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,783,8,1,548,83,143
DeKalb,FREEDOM MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,500,10,0,416,70,4
DeKalb,GEORGETOWN SQUARE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,421,19,0,378,4,20
DeKalb,GLENHAVEN,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,236,10,0,180,43,3
DeKalb,GLENNWOOD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,392,25,0,338,11,18
DeKalb,GLENWOOD ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,237,8,0,190,36,3
DeKalb,GRESHAM ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,473,12,1,412,36,12
DeKalb,HAMBRICK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,479,6,0,391,74,8
DeKalb,HARRIS-MARGARET HARRIS ED,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,335,11,0,300,8,16
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,626,9,0,531,55,31
DeKalb,HAWTHORNE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,601,27,2,524,13,35
DeKalb,HENDERSON MILL ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,607,28,0,497,32,50
DeKalb,HUGH HOWELL,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,484,14,0,399,38,33
DeKalb,HUNTLEY HILLS ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,326,9,0,275,5,37
DeKalb,IDLEWOOD ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,350,6,0,307,30,7
DeKalb,INDIAN CREEK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,227,8,0,176,42,1
DeKalb,JOHNSON ESTATES,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,252,21,0,216,5,10
DeKalb,JOLLY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,256,0,0,226,25,5
DeKalb,KELLEY CHAPEL ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,350,6,1,298,21,24
DeKalb,KELLEY LAKE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,477,8,0,389,69,11
DeKalb,KING-ML KING JR HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,908,31,0,696,106,75
DeKalb,KINGSLEY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,674,45,0,581,10,38
DeKalb,KNOLLWOOD ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,351,6,0,299,43,3
DeKalb,KITTREDGE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,441,23,0,337,11,70
DeKalb,LAKESIDE HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,799,67,0,646,26,60
DeKalb,LAVISTA,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,341,27,1,292,13,8
DeKalb,LAVISTA ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,420,39,1,357,9,14
DeKalb,LIN-MARY LIN ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,528,28,0,454,18,28
DeKalb,LITHONIA,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,145,14,0,117,9,5
DeKalb,LITHONIA HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,457,3,0,403,44,7
DeKalb,LIVSEY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,376,16,0,299,10,51
DeKalb,MARBUT ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,654,5,1,559,82,7
DeKalb,MATHIS-BOB MATHIS ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,734,14,0,589,65,66
DeKalb,MCLENDON,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,298,13,0,263,16,6
DeKalb,MCNAIR ACADEMY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,331,19,2,262,41,7
DeKalb,MCNAIR HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,555,16,0,481,39,19
DeKalb,MCNAIR MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,377,12,4,313,34,14
DeKalb,MCWILLIAMS,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,440,6,0,370,43,21
DeKalb,MEADOWVIEW ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,620,16,0,538,51,15
DeKalb,MEDLOCK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,897,25,0,818,36,18
DeKalb,MEMORIAL NORTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,351,10,0,291,46,4
DeKalb,MEMORIAL SOUTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,199,3,0,165,31,0
DeKalb,METROPOLITAN,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,403,1,1,385,13,3
DeKalb,MIDVALE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,551,29,0,439,11,72
DeKalb,MIDVALE ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,541,14,0,465,32,30
DeKalb,MIDWAY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,336,15,1,272,43,5
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,600,9,0,500,84,7
DeKalb,MILLER GROVE HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,603,5,2,554,30,12
DeKalb,MILLER GROVE MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,437,5,0,388,39,5
DeKalb,MILLER GROVE ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,557,7,0,482,58,10
DeKalb,MONTCLAIR ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,248,14,0,207,14,13
DeKalb,MONTGOMERY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,1294,79,0,941,21,253
DeKalb,MONTREAL,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,269,2,0,247,10,10
DeKalb,MT. VERNON EAST,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,648,38,0,586,8,16
DeKalb,MT. VERNON WEST,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,486,26,0,434,4,22
DeKalb,NORTH DECATUR,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,229,15,1,185,17,11
DeKalb,NORTH HAIRSTON,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,345,7,0,286,47,5
DeKalb,NORTH PEACHTREE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,270,21,0,236,3,10
DeKalb,NORTHLAKE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,357,16,0,317,9,15
DeKalb,OAK GROVE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,481,39,0,405,17,20
DeKalb,OAK VIEW ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,832,15,0,717,51,49
DeKalb,OAKCLIFF ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,175,4,0,162,3,6
DeKalb,OAKHURST,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,611,21,0,544,31,15
DeKalb,PANOLA,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,312,6,0,251,49,6
DeKalb,PANOLA ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,57,13,0,0,41,3
DeKalb,PANOLA WAY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,252,3,0,215,33,1
DeKalb,PEACHCREST ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,257,4,0,224,28,1
DeKalb,PEACHTREE MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,370,21,0,312,7,30
DeKalb,PINE LAKE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,107,0,0,103,4,0
DeKalb,PINEY GROVE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,191,10,0,162,17,2
DeKalb,PLEASANTDALE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,324,20,1,273,14,16
DeKalb,PONCE DE LEON,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,426,18,0,363,20,25
DeKalb,PRINCETON ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,356,3,0,312,33,8
DeKalb,RAINBOW ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,806,18,0,650,92,46
DeKalb,REDAN ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,518,7,0,433,63,15
DeKalb,REDAN MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,474,11,0,390,68,5
DeKalb,REDAN ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,459,7,0,399,47,6
DeKalb,REDAN-TROTTI LIBRARY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,625,6,0,540,68,11
DeKalb,REHOBOTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,413,20,0,359,14,20
DeKalb,RENFROE MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,339,15,0,279,25,20
DeKalb,ROCK CHAPEL ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,402,11,0,340,38,13
DeKalb,ROCK CHAPEL ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,589,6,0,522,41,20
DeKalb,ROCKBRIDGE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,365,5,0,300,55,5
DeKalb,ROCKBRIDGE ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,767,10,2,625,71,59
DeKalb,ROWLAND ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,424,22,0,315,82,5
DeKalb,ROWLAND ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,369,10,1,320,38,0
DeKalb,SAGAMORE HILLS ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,716,41,0,628,23,24
DeKalb,SALEM MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,788,12,0,667,79,30
DeKalb,SCOTT,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,79,38,2,1,22,16
DeKalb,SHADOW ROCK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,810,23,2,620,156,9
DeKalb,SHAMROCK,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,369,17,0,317,20,15
DeKalb,SHAW-ROBERT SHAW ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,493,16,0,406,63,8
DeKalb,SILVER LAKE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,908,57,0,745,8,98
DeKalb,SKYLAND,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,478,14,0,435,4,25
DeKalb,SMOKE RISE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,573,24,0,474,49,26
DeKalb,SNAPFINGER ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,469,16,0,368,70,15
DeKalb,SNAPFINGER ROAD NORTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,380,15,0,308,51,6
